,Train_size,RP,Site,True,Pred,Bias,Sigma
287,1658,1000.0,6,0.0,0.0,0.0,0.0
288,1658,10000.0,6,0.0,0.0,0.0,0.0
289,1658,100000.0,6,1.7785537275472387,1.8813071132767039,0.10275338572946513,0.830821366267587
290,1658,1000000.0,6,4.048510634085829,4.548670137110499,0.5001595030246708,0.5202689387276935
291,1658,10000000.0,6,6.1630088341310225,6.746004236450883,0.5829954023198605,0.8404202101050533
292,1658,100000000.0,6,7.902834526671923,8.454192926950396,0.551358400278473,1.0505252626313162
293,1658,1000000000.0,6,8.21279056880808,9.19067089516747,0.97788032635939,1.0405202601300658
294,1658,1000.0,7,0.0,0.0,0.0,0.0
295,1658,10000.0,7,0.6403835375201357,0.6842401227724877,0.04385658525235203,0.3094192267816813
296,1658,100000.0,7,3.2107319253467477,3.4233312555656994,0.21259933021895172,0.6854311005294029
297,1658,1000000.0,7,5.093057151770431,5.459760510895399,0.3667033591249682,0.6603286768059036
298,1658,10000000.0,7,7.344897502240284,7.562069508515479,0.21717200627519517,0.9004502251125563
299,1658,100000000.0,7,8.34303504691091,8.724354738024925,0.3813196911140153,0.9004502251125572
300,1658,1000000000.0,7,9.623495921484418,9.430790955197486,-0.19270496628693223,0.9004502251125555
301,1658,1000.0,8,0.0,0.0,0.0,0.0
302,1658,10000.0,8,0.0,0.0,0.0,0.0
303,1658,100000.0,8,0.4148781471981973,0.72888227123503,0.3140041240368327,0.21557160284609023
304,1658,1000000.0,8,2.4659414871525014,2.5008613863147624,0.034919899162261014,0.41027271542909993
305,1658,10000000.0,8,4.925483006755997,4.870549354620913,-0.05493365213508472,0.6203101550775383
306,1658,100000000.0,8,6.10162515652854,6.169872927572145,0.06824777104360535,0.6803401700850431
307,1658,1000000000.0,8,7.112240293670511,7.017204975163243,-0.09503531850726787,0.6903451725862935
308,1658,1000.0,9,0.0,0.0,0.0,0.0
309,1658,10000.0,9,1.1632400868571453,1.275475828101117,0.11223574124397162,0.3165939428749156
310,1658,100000.0,9,2.7466548370440473,2.84760571220846,0.10095087516441259,0.3699632574151015
311,1658,1000000.0,9,3.939098634609512,4.194361275479119,0.25526264086960726,0.3701850925462731
312,1658,10000000.0,9,5.6217401578126225,6.253333230242666,0.6315930724300438,0.6803401700850422
313,1658,100000000.0,9,6.833206429789875,6.2627678386778465,-0.5704385911120289,0.6803401700850422
314,1658,1000000000.0,9,7.869641525132395,6.606999872611968,-1.2626416525204274,0.6703351675837919
315,1658,1000.0,10,0.0,0.0,0.0,0.0
316,1658,10000.0,10,0.0,0.0,0.0,0.0
317,1658,100000.0,10,1.175398937727467,1.2334737720026243,0.05807483427515736,0.5247153029245164
318,1658,1000000.0,10,3.123717296094119,3.3713736696232828,0.2476563735291637,0.5903611367240944
319,1658,10000000.0,10,5.360641257629954,5.4856445467050925,0.12500328907513847,0.5302651325662833
320,1658,100000000.0,10,6.631204245767506,6.6815896120125915,0.05038536624508527,0.5302651325662824
321,1658,1000000000.0,10,7.396223327502627,7.126107287078194,-0.2701160404244325,0.5302651325662833
322,1658,1000.0,11,0.0,0.0,0.0,0.0
323,1658,10000.0,11,0.0,0.0,0.0,0.0
