ID	Source_Region	Type	Mag	Long	Lat	SlipModel	Scaling	RuptureModel	Rigidity
E01964N3926E02184N3685-PS-Str_PYes_Var-M732_E02029N3787_S000	E01964N3926E02184N3685	PS	7.32	20.29	37.87	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01679N3705_S000	E01548N3896E01854N3659	PS	7.92	16.79	37.05	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02156N3678_S002	E02020N3739E02658N3366	PS	8.61	21.56	36.78	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02270N3527_S005	E02020N3739E02658N3366	PS	8.71	22.7	35.27	S005	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01772N3748_S002	E01548N3896E01854N3659	PS	8.61	17.72	37.48	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02242N3492_S005	E02020N3739E02658N3366	PS	8.8	22.42	34.92	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02168N3560_S003	E02020N3739E02658N3366	PS	8.8	21.68	35.6	S003	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02116N3637_S003	E02020N3739E02658N3366	PS	8.61	21.16	36.37	S003	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02201N3524_S002	E02020N3739E02658N3366	PS	8.8	22.01	35.24	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02393N3468_S005	E02020N3739E02658N3366	PS	8.88	23.93	34.68	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02342N3454_S004	E02020N3739E02658N3366	PS	8.8	23.42	34.54	S004	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02067N3642_S002	E01849N3766E02950N3220	PS	8.61	20.67	36.42	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02225N3486_S003	E02020N3739E02658N3366	PS	8.71	22.25	34.86	S003	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02152N3603_S005	E02020N3739E02658N3366	PS	8.8	21.52	36.03	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02170N3650_S002	E02020N3739E02658N3366	PS	8.71	21.7	36.5	S002	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01616N3730_S000	E01548N3896E01854N3659	PS	7.54	16.16	37.3	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02393N3468_S003	E02020N3739E02658N3366	PS	8.8	23.93	34.68	S003	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01783N3758_S005	E01548N3896E01854N3659	PS	8.61	17.83	37.58	S005	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01602N3758_S000	E01548N3896E01854N3659	PS	7.32	16.02	37.58	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01720N3803_S003	E01548N3896E01854N3659	PS	8.61	17.2	38.03	S003	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02159N3618_S001	E02020N3739E02658N3366	PS	8.71	21.59	36.18	S001	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02190N3609_S004	E02020N3739E02658N3366	PS	8.71	21.9	36.09	S004	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02126N3687_S004	E02020N3739E02658N3366	PS	8.71	21.26	36.87	S004	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01623N3797_S000	E01548N3896E01854N3659	PS	7.54	16.23	37.97	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02417N3542_S003	E02113N3823E02873N3483	PS	8.61	24.17	35.42	S003	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02311N3485_S004	E02020N3739E02658N3366	PS	8.61	23.11	34.85	S004	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02314N3535_S004	E02020N3739E02658N3366	PS	8.61	23.14	35.35	S004	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02206N3471_S000	E02020N3739E02658N3366	PS	8.5	22.06	34.71	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02375N3448_S002	E02020N3739E02658N3366	PS	8.8	23.75	34.48	S002	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01703N3706_S004	E01548N3896E01854N3659	PS	8.61	17.03	37.06	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02155N3547_S001	E02020N3739E02658N3366	PS	8.61	21.55	35.47	S001	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02342N3454_S005	E02020N3739E02658N3366	PS	8.71	23.42	34.54	S005	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02239N3477_S003	E02020N3739E02658N3366	PS	8.61	22.39	34.77	S003	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01766N3824_S002	E01548N3896E01854N3659	PS	8.61	17.66	38.24	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02242N3492_S005	E02020N3739E02658N3366	PS	8.71	22.42	34.92	S005	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02175N3668_S005	E02020N3739E02658N3366	PS	8.71	21.75	36.68	S005	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02173N3683_S004	E02020N3739E02658N3366	PS	8.61	21.73	36.83	S004	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02408N3442_S003	E02020N3739E02658N3366	PS	8.71	24.08	34.42	S003	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02482N3444_S004	E02020N3739E02658N3366	PS	8.95	24.82	34.44	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02326N3457_S005	E02020N3739E02658N3366	PS	8.71	23.26	34.57	S005	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02337N3493_S001	E02020N3739E02658N3366	PS	8.61	23.37	34.93	S001	Mur	PYes	Hom
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M850_E02054N3653_S000	E01849N3766E02950N3220	PS	8.5	20.54	36.53	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02232N3550_S004	E02020N3739E02658N3366	PS	8.71	22.32	35.5	S004	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01720N3803_S000	E01548N3896E01854N3659	PS	7.92	17.2	38.03	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02194N3513_S003	E02020N3739E02658N3366	PS	8.8	21.94	35.13	S003	Str	PYes	Hom
E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02083N3755_S000	E01964N3926E02184N3685	PS	8.09	20.83	37.55	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01778N3834_S000	E01548N3896E01854N3659	PS	8.09	17.78	38.34	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02174N3531_S002	E02020N3739E02658N3366	PS	8.71	21.74	35.31	S002	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01694N3821_S000	E01548N3896E01854N3659	PS	8.09	16.94	38.21	S000	Str	PYes	Var
E01964N3926E02184N3685-PS-Str_PYes_Var-M824_E02078N3742_S000	E01964N3926E02184N3685	PS	8.24	20.78	37.42	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02294N3487_S005	E02020N3739E02658N3366	PS	8.95	22.94	34.87	S005	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01772N3748_S005	E01548N3896E01854N3659	PS	8.61	17.72	37.48	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02144N3587_S003	E02020N3739E02658N3366	PS	8.8	21.44	35.87	S003	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02351N3465_S002	E02020N3739E02658N3366	PS	8.71	23.51	34.65	S002	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02456N3506_S000	E02113N3823E02873N3483	PS	8.37	24.56	35.06	S000	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02155N3547_S004	E02020N3739E02658N3366	PS	8.71	21.55	35.47	S004	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02201N3643_S002	E02020N3739E02658N3366	PS	8.71	22.01	36.43	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02171N3544_S001	E02020N3739E02658N3366	PS	8.71	21.71	35.44	S001	Mur	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01653N3723_S000	E01548N3896E01854N3659	PS	8.09	16.53	37.23	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01749N3728_S000	E01548N3896E01854N3659	PS	7.92	17.49	37.28	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02260N3540_S003	E02020N3739E02658N3366	PS	8.8	22.6	35.4	S003	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01742N3823_S002	E01548N3896E01854N3659	PS	8.61	17.42	38.23	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02270N3527_S002	E02020N3739E02658N3366	PS	8.61	22.7	35.27	S002	Mur	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Hom-M774_E01849N3856_S000	E01577N3897E01966N3571	PS	7.74	18.49	38.56	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02218N3525_S001	E02020N3739E02658N3366	PS	8.8	22.18	35.25	S001	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01689N3734_S003	E01548N3896E01854N3659	PS	8.61	16.89	37.34	S003	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02417N3454_S005	E02020N3739E02658N3366	PS	8.71	24.17	34.54	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02287N3501_S005	E02020N3739E02658N3366	PS	8.61	22.87	35.01	S005	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02236N3526_S002	E02020N3739E02658N3366	PS	8.71	22.36	35.26	S002	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02152N3603_S004	E02020N3739E02658N3366	PS	8.71	21.52	36.03	S004	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02092N3663_S002	E02020N3739E02658N3366	PS	8.61	20.92	36.63	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02195N3484_S005	E02020N3739E02658N3366	PS	8.61	21.95	34.84	S005	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M824_E02192N3708_S000	E02113N3823E02873N3483	PS	8.24	21.92	37.08	S000	Mur	PNo	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01760N3738_S004	E01548N3896E01854N3659	PS	8.61	17.6	37.38	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02175N3668_S004	E02020N3739E02658N3366	PS	8.61	21.75	36.68	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02366N3438_S001	E02020N3739E02658N3366	PS	8.71	23.66	34.38	S001	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01756N3795_S004	E01548N3896E01854N3659	PS	8.61	17.56	37.95	S004	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01803N3816_S000	E01548N3896E01854N3659	PS	7.92	18.03	38.16	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01681N3829_S000	E01548N3896E01854N3659	PS	8.09	16.81	38.29	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02391N3445_S002	E02020N3739E02658N3366	PS	8.95	23.91	34.45	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02121N3611_S004	E02020N3739E02658N3366	PS	8.71	21.21	36.11	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02347N3503_S004	E02020N3739E02658N3366	PS	8.71	23.47	35.03	S004	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02243N3539_S005	E02020N3739E02658N3366	PS	8.71	22.43	35.39	S005	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01686N3772_S002	E01548N3896E01854N3659	PS	8.61	16.86	37.72	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02152N3603_S001	E02020N3739E02658N3366	PS	8.8	21.52	36.03	S001	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02314N3535_S005	E02020N3739E02658N3366	PS	8.61	23.14	35.35	S005	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02152N3645_S004	E02020N3739E02658N3366	PS	8.61	21.52	36.45	S004	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02456N3506_S003	E02113N3823E02873N3483	PS	8.61	24.56	35.06	S003	Str	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02092N3663_S003	E02020N3739E02658N3366	PS	8.61	20.92	36.63	S003	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02321N3496_S001	E02020N3739E02658N3366	PS	8.8	23.21	34.96	S001	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01732N3794_S004	E01548N3896E01854N3659	PS	8.61	17.32	37.94	S004	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01729N3832_S004	E01548N3896E01854N3659	PS	8.61	17.29	38.32	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02116N3637_S000	E02020N3739E02658N3366	PS	8.5	21.16	36.37	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01746N3766_S000	E01548N3896E01854N3659	PS	8.24	17.46	37.66	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01718N3822_S005	E01548N3896E01854N3659	PS	8.61	17.18	38.22	S005	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M837_E02422N3500_S000	E02113N3823E02873N3483	PS	8.37	24.22	35	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01673N3781_S003	E01548N3896E01854N3659	PS	8.61	16.73	37.81	S003	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02377N3471_S002	E02020N3739E02658N3366	PS	8.61	23.77	34.71	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02274N3465_S001	E02020N3739E02658N3366	PS	8.61	22.74	34.65	S001	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02359N3451_S002	E02020N3739E02658N3366	PS	8.95	23.59	34.51	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02223N3473_S003	E02020N3739E02658N3366	PS	8.61	22.23	34.73	S003	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01710N3774_S005	E01548N3896E01854N3659	PS	8.61	17.1	37.74	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02279N3514_S004	E02020N3739E02658N3366	PS	8.71	22.79	35.14	S004	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01714N3716_S004	E01548N3896E01854N3659	PS	8.61	17.14	37.16	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02417N3454_S001	E02020N3739E02658N3366	PS	8.88	24.17	34.54	S001	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02287N3501_S004	E02020N3739E02658N3366	PS	8.71	22.87	35.01	S004	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02195N3500_S005	E02020N3739E02658N3366	PS	8.71	21.95	35	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02240N3443_S000	E02020N3739E02658N3366	PS	8.5	22.4	34.43	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02212N3482_S005	E02020N3739E02658N3366	PS	8.71	22.12	34.82	S005	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M774_E02120N3675_S000	E02020N3739E02658N3366	PS	7.74	21.2	36.75	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02144N3587_S001	E02020N3739E02658N3366	PS	8.61	21.44	35.87	S001	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02253N3503_S005	E02020N3739E02658N3366	PS	8.61	22.53	35.03	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02155N3547_S004	E02020N3739E02658N3366	PS	8.71	21.55	35.47	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02236N3526_S002	E02020N3739E02658N3366	PS	8.8	22.36	35.26	S002	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01615N3749_S000	E01548N3896E01854N3659	PS	7.74	16.15	37.49	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02140N3614_S004	E02020N3739E02658N3366	PS	8.61	21.4	36.14	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02515N3431_S002	E02020N3739E02658N3366	PS	8.8	25.15	34.31	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02144N3668_S002	E02020N3739E02658N3366	PS	8.61	21.44	36.68	S002	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01760N3738_S005	E01548N3896E01854N3659	PS	8.61	17.6	37.38	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S001	E02020N3739E02658N3366	PS	8.71	21.34	36.41	S001	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01697N3782_S003	E01548N3896E01854N3659	PS	8.61	16.97	37.82	S003	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01666N3714_S000	E01548N3896E01854N3659	PS	7.74	16.66	37.14	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02228N3585_S005	E02020N3739E02658N3366	PS	8.61	22.28	35.85	S005	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02391N3445_S004	E02020N3739E02658N3366	PS	8.95	23.91	34.45	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02274N3465_S005	E02020N3739E02658N3366	PS	8.71	22.74	34.65	S005	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01825N3856_S000	E01548N3896E01854N3659	PS	7.92	18.25	38.56	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01711N3754_S000	E01548N3896E01854N3659	PS	8.24	17.11	37.54	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02165N3634_S001	E02020N3739E02658N3366	PS	8.71	21.65	36.34	S001	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02219N3560_S002	E02020N3739E02658N3366	PS	8.71	22.19	35.6	S002	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02212N3482_S001	E02020N3739E02658N3366	PS	8.71	22.12	34.82	S001	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01793N3787_S001	E01548N3896E01854N3659	PS	8.61	17.93	37.87	S001	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02133N3599_S001	E02020N3739E02658N3366	PS	8.71	21.33	35.99	S001	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01782N3777_S000	E01548N3896E01854N3659	PS	7.92	17.82	37.77	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02155N3547_S004	E02020N3739E02658N3366	PS	8.61	21.55	35.47	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02168N3560_S001	E02020N3739E02658N3366	PS	8.71	21.68	35.6	S001	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01690N3715_S002	E01548N3896E01854N3659	PS	8.61	16.9	37.15	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02337N3493_S001	E02020N3739E02658N3366	PS	8.71	23.37	34.93	S001	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02188N3566_S005	E02020N3739E02658N3366	PS	8.8	21.88	35.66	S005	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02195N3484_S003	E02020N3739E02658N3366	PS	8.71	21.95	34.84	S003	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01689N3734_S001	E01548N3896E01854N3659	PS	8.61	16.89	37.34	S001	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01734N3775_S003	E01548N3896E01854N3659	PS	8.61	17.34	37.75	S003	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02184N3722_S000	E02113N3823E02873N3483	PS	8.09	21.84	37.22	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02165N3634_S004	E02020N3739E02658N3366	PS	8.61	21.65	36.34	S004	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02129N3665_S005	E02020N3739E02658N3366	PS	8.71	21.29	36.65	S005	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02184N3722_S000	E02113N3823E02873N3483	PS	7.92	21.84	37.22	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02268N3554_S002	E02020N3739E02658N3366	PS	8.8	22.68	35.54	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02287N3501_S002	E02020N3739E02658N3366	PS	8.61	22.87	35.01	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02287N3501_S004	E02020N3739E02658N3366	PS	8.71	22.87	35.01	S004	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02134N3641_S003	E02020N3739E02658N3366	PS	8.8	21.34	36.41	S003	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01708N3793_S003	E01548N3896E01854N3659	PS	8.61	17.08	37.93	S003	Str	PYes	Var
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02103N3738_S000	E01964N3926E02184N3685	PS	7.92	21.03	37.38	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02209N3537_S005	E02020N3739E02658N3366	PS	8.8	22.09	35.37	S005	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02236N3526_S005	E02020N3739E02658N3366	PS	8.8	22.36	35.26	S005	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01768N3805_S001	E01548N3896E01854N3659	PS	8.61	17.68	38.05	S001	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02105N3673_S002	E02020N3739E02658N3366	PS	8.8	21.05	36.73	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02195N3500_S005	E02020N3739E02658N3366	PS	8.71	21.95	35	S005	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02171N3606_S001	E02020N3739E02658N3366	PS	8.61	21.71	36.06	S001	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02326N3457_S001	E02020N3739E02658N3366	PS	8.88	23.26	34.57	S001	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02223N3573_S001	E02020N3739E02658N3366	PS	8.71	22.23	35.73	S001	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02178N3622_S004	E02020N3739E02658N3366	PS	8.61	21.78	36.22	S004	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02245N3515_S001	E02020N3739E02658N3366	PS	8.8	22.45	35.15	S001	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02128N3626_S002	E02020N3739E02658N3366	PS	8.71	21.28	36.26	S002	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02183N3593_S005	E02020N3739E02658N3366	PS	8.8	21.83	35.93	S005	Str	PYes	Var
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02095N3592_S004	E01849N3766E02950N3220	PS	8.61	20.95	35.92	S004	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02377N3471_S003	E02020N3739E02658N3366	PS	8.8	23.77	34.71	S003	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02253N3527_S005	E02020N3739E02658N3366	PS	8.61	22.53	35.27	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02267N3478_S001	E02020N3739E02658N3366	PS	8.61	22.67	34.78	S001	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01756N3795_S004	E01548N3896E01854N3659	PS	8.61	17.56	37.95	S004	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02133N3599_S001	E02020N3739E02658N3366	PS	8.71	21.33	35.99	S001	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02152N3645_S005	E02020N3739E02658N3366	PS	8.71	21.52	36.45	S005	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02458N3438_S005	E02020N3739E02658N3366	PS	8.71	24.58	34.38	S005	Str	PYes	Hom
