ID,P05,P16,P50,P84,P95,Pmean
E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S022D50R090_A001180_S030,4.3725352590795914e-09,9.09161876694116e-09,2.520885321501165e-08,7.549659402954406e-08,1.4773559808736755e-07,4.463754430617925e-08
E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S292D50R090_A003524_S022,2.32440074628975e-09,6.66110351261464e-09,2.194455284415e-08,6.732552947551439e-08,1.469654501866809e-07,3.9872498895643236e-08
E01267N3753E01646N3535-BS-M809_E01502N3737_D010_S067D50R090_A006995_S075,0.0,0.0,8.294547763902e-10,7.923374099858398e-08,2.7370320325774794e-07,5.212967380413257e-08
E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S202D50R090_A001180_S030,4.414669246485925e-09,8.827679682142364e-09,2.300864075147375e-08,6.846582362805933e-08,1.3520603088789445e-07,4.039425956038541e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S112D50R090_A001972_S039,3.4504588311055e-09,6.4366111003151195e-09,2.06413771078575e-08,6.962820797890559e-08,1.4829207699669586e-07,4.2423972657601196e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S067D50R270_A003139_S050,1.50542007460923e-09,4.606109615715036e-09,1.91463567263805e-08,7.38098419257108e-08,1.7730861221426695e-07,4.507460692531567e-08
E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S112D50R090_A003524_S022,2.8964633436199005e-09,6.84559592069536e-09,2.2501787615809e-08,6.45842497931232e-08,1.3729514628047687e-07,3.934200744656501e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S112D50R090_A001972_S039,3.4504588311055e-09,6.4366111003151195e-09,2.06413771078575e-08,6.962820797890559e-08,1.4829207699669586e-07,4.2423972657601196e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S292D50R090_A001972_S039,3.39244204992335e-09,7.01007344455376e-09,2.083592727243e-08,7.319928991564159e-08,1.317588541922464e-07,3.97168176417527e-08
E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S067D50R090_A003524_S022,3.7420155615285e-09,9.98730677417688e-09,3.405890403864e-08,1.0263817650584156e-07,2.0813094683660697e-07,6.094532012835909e-08
E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S157D50R090_A003524_S022,3.0461250616888e-09,6.6984541399674405e-09,2.2198709843116e-08,6.948151223041599e-08,1.4016230221175992e-07,4.153616945577534e-08
E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S157D50R090_A001180_S030,4.649460119751087e-09,9.042191010260693e-09,2.43912607970625e-08,6.631517644645706e-08,1.2221856093464523e-07,3.9677296115762345e-08
E01267N3753E01646N3535-BS-M707_E01502N3737_D062_S067D50R090_A000668_S023,1.203189436238394e-07,2.025325130462712e-07,4.137400646973e-07,8.773739046261504e-07,1.6435238406329698e-06,5.661961876953588e-07
E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S022D50R090_A001972_S039,6.6547818291915e-09,1.32864342163176e-08,3.83176619092925e-08,1.2620436804932e-07,2.6203436551436587e-07,7.483262780984835e-08
E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S202D30R090_A001972_S039,2.89292075686705e-09,7.999662191935681e-09,2.605717726322e-08,9.345520982623998e-08,2.302584343456229e-07,5.804468931563319e-08
E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S337D30R090_A002108_S017,3.2999474351633254e-09,7.0297636929556404e-09,2.24111585741395e-08,7.107328662128156e-08,1.45615949848299e-07,4.19933311423959e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S067D30R090_A003139_S050,1.1401757577322502e-09,3.77088575271612e-09,1.6451798231937e-08,6.387484457429338e-08,1.5509301646979923e-07,3.843677882762069e-08
E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S337D50R090_A003524_S022,2.5671608588125853e-09,6.29694706130124e-09,2.1168506862225003e-08,6.4500178214312e-08,1.4111026099189648e-07,4.033247098918197e-08
E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S022D50R090_A003524_S022,2.8297969062177497e-09,6.82590489546784e-09,2.08969898616745e-08,6.436747666187273e-08,1.372125657546377e-07,3.957086513139705e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S247D50R090_A001972_S039,3.30980024615665e-09,7.40981861198308e-09,2.0825313267413e-08,6.7453131720384e-08,1.4071854178746e-07,4.033486031980259e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S067D50R270_A001972_S039,3.246062676205e-09,6.86939498077736e-09,2.0805769895185e-08,6.5043947512712e-08,1.3548836431533882e-07,3.915453505920575e-08
E01470N3877E01631N3641-BS-M732_E01603N3670_D010_S247D10R090_A002108_S017,9.495884353312e-08,1.656409008820608e-07,3.4941997603519997e-07,7.758322647485758e-07,1.3856559949114396e-06,4.916203275389407e-07
E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S202D50R090_A003524_S022,2.66543293856553e-09,6.9235995603331206e-09,2.1443947306565003e-08,6.562134493849032e-08,1.3879843106387994e-07,3.92664207548107e-08
E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S337D50R090_A001180_S030,4.239410450491334e-09,8.278279899913118e-09,2.3095872251051648e-08,6.64309443279487e-08,1.2477408602153197e-07,3.854510053577372e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S247D50R090_A001972_S039,3.30980024615665e-09,7.40981861198308e-09,2.0825313267413e-08,6.7453131720384e-08,1.4071854178746e-07,4.033486031980259e-08
E01267N3753E01646N3535-BS-M754_E01498N3715_D091_S067D30R090_A001972_S039,3.50485014856865e-09,8.06760576181816e-09,2.9358484159064e-08,9.80946105722448e-08,2.2855832842145887e-07,5.870215152487289e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S202D30R090_A003139_S050,9.24425544624765e-10,3.5768983496942705e-09,1.498982217048225e-08,6.035104862633761e-08,1.517970435257549e-07,3.778235972401415e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S247D30R090_A003139_S050,8.81188337058075e-10,3.868419619545e-09,1.516876814113875e-08,6.410842519060977e-08,1.5772069920602846e-07,3.744212322717451e-08
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S157D50R090_A000357_S016,6.3606880993186055e-09,1.1581701261785652e-08,2.90180608279792e-08,7.19856323117723e-08,1.2302467973050184e-07,4.231852201462409e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S292D50R270_A001972_S039,2.7272423319582e-09,5.70688320815904e-09,1.898815275171e-08,6.100349071699479e-08,1.434916762155526e-07,3.8307550498296285e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S247D30R090_A003139_S050,8.81188337058075e-10,3.868419619545e-09,1.516876814113875e-08,6.410842519060977e-08,1.5772069920602846e-07,3.744212322717451e-08
E01267N3753E01646N3535-BS-M754_E01523N3692_D010_S247D50R090_A001972_S039,3.18201573569235e-09,7.060982426629032e-09,2.2581425931149998e-08,7.164505978406e-08,1.62719888245749e-07,4.495055585608648e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D107_S202D30R090_A003139_S050,9.24425544624765e-10,3.5768983496942705e-09,1.498982217048225e-08,6.035104862633761e-08,1.517970435257549e-07,3.778235972401415e-08
E01470N3877E01631N3641-BS-M707_E01559N3737_D010_S157D50R090_A001194_S013,6.96441924948105e-09,1.3180437890360064e-08,3.7830998456346e-08,1.0073218033297438e-07,1.8631764927560397e-07,5.874141988921497e-08
E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S157D50R270_A003524_S022,3.3802928070645598e-09,8.47974026749104e-09,3.0879864262368e-08,9.807782323231438e-08,2.2062292855075777e-07,5.962012783875869e-08
E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S202D50R090_A002108_S017,3.919805834176665e-09,8.21039947018344e-09,2.4619608321282898e-08,6.269665310588159e-08,1.221361954985313e-07,3.8031715498967996e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S247D50R090_A003139_S050,1.9225335097302003e-09,5.818697244675721e-09,2.1694217792880002e-08,7.74246230619966e-08,2.0555349494936089e-07,4.9868589477347965e-08
E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S202D30R090_A003524_S022,2.7768365917623004e-09,6.74211487031568e-09,2.2424114677059e-08,7.672664048852157e-08,1.6208657346374093e-07,4.4331579981357494e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S112D50R090_A003139_S050,1.5223646530920226e-09,6.68168192935596e-09,2.1051929569116e-08,9.219802997967598e-08,1.9597996418526076e-07,5.071728041363983e-08
E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S157D50R090_A005608_S028,1.7441471796021901e-10,3.419702967349152e-09,1.6999811882855998e-08,6.33225607550712e-08,1.3405396854836247e-07,3.632087300716899e-08
E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S112D50R090_A001194_S013,9.958771822326806e-09,2.213109579598403e-08,5.490562255408e-08,1.332852299743677e-07,2.456155226926983e-07,8.209819178280261e-08
E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S247D50R090_A003524_S022,3.272734098655014e-09,8.417881218663168e-09,2.6741470510321e-08,7.90634117771008e-08,1.6024026050362673e-07,4.6948802951178344e-08
E01108N3882E01527N3690-BS-M809_E01414N3715_D010_S247D30R090_A012497_S042,0.0,0.0,7.665514488065e-11,1.0615401341579495e-07,1.576330227833438e-07,3.715564199039658e-08
E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S202D50R090_A000668_S023,3.9178604107178885e-09,7.856518644944727e-09,2.19638536193984e-08,5.47808455545503e-08,1.0208517428372856e-07,3.34496989067395e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S247D50R270_A001972_S039,3.02124383827875e-09,6.8104335968395194e-09,1.8977398243120002e-08,6.53586283826448e-08,1.3477326762284998e-07,3.8274320548106165e-08
E01470N3877E01631N3641-BS-M732_E01534N3760_D115_S292D50R090_A002108_S017,5.1123659457474005e-09,1.191723554512968e-08,3.503141944326e-08,9.803860299943438e-08,1.7875088366731697e-07,5.62525633733738e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S112D30R090_A003139_S050,8.7083385080409e-10,3.76279044322848e-09,1.5358078267347e-08,6.51106440473634e-08,1.461489310127834e-07,3.6921805364576274e-08
E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S022D50R090_A000668_S023,4.3567126571418575e-09,8.82998481092676e-09,2.34795964229679e-08,5.6887165708702575e-08,1.0470758256901077e-07,3.404277896008885e-08
E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S292D30R090_A002108_S017,3.0765025525959e-09,6.69811101868576e-09,2.2006803174904998e-08,6.441673522720319e-08,1.3425183313994e-07,3.74222164458974e-08
E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S157D30R090_A002108_S017,3.0106985310997005e-09,7.82539956103488e-09,2.5495186142489997e-08,6.421397255601438e-08,1.3892742186687493e-07,4.2280647794141434e-08
E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S022D50R090_A003524_S022,2.930200916804875e-09,6.9549823517246396e-09,2.2399468967157e-08,6.15409930835456e-08,1.3855087532449997e-07,3.985502458998873e-08
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S202D50R090_A000357_S016,5.3468451281283885e-09,1.092925915117468e-08,2.9031550547091348e-08,6.669674910783467e-08,1.1897955330785515e-07,4.164773894023989e-08
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S337D50R090_A000357_S016,5.143295832017623e-09,1.049911845975016e-08,2.877148316118585e-08,6.587698737589789e-08,1.1133937917299805e-07,4.0679823088894206e-08
E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S202D50R270_A001972_S039,2.625906826251972e-09,5.892405523699145e-09,1.8395817848027502e-08,5.738657605056593e-08,1.1296597830588584e-07,3.318668622617849e-08
E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S337D50R090_A005608_S028,2.1239971834940103e-10,2.85196068119952e-09,1.7477689919085e-08,5.628638434575419e-08,1.2447321907209744e-07,3.3762285886802e-08
E01267N3753E01646N3535-BS-M754_E01523N3692_D091_S022D50R090_A001972_S039,3.91950099602816e-09,7.8453120518568e-09,2.2650295405232e-08,7.15168791523752e-08,1.52876829201246e-07,4.3414368423796166e-08
E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S292D50R090_A001180_S030,4.227960247014262e-09,7.984002773237221e-09,2.2869212054340002e-08,6.88243384014459e-08,1.27680845605716e-07,3.87272666679168e-08
E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S247D50R090_A001180_S030,4.463575053876884e-09,8.550696243879069e-09,2.483717083039165e-08,7.262656652583308e-08,1.4970138393508047e-07,4.216509661851859e-08
E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S067D50R270_A001180_S030,4.011502730829712e-09,7.9659691022541e-09,2.2717855956266252e-08,6.193324623301859e-08,1.206106412292558e-07,3.80983073496876e-08
E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S292D50R090_A003139_S050,1.4239745428203304e-09,6.08386134180552e-09,2.183919727591725e-08,8.59542605570844e-08,1.7479727473853397e-07,4.9920011430095014e-08
E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S112D50R090_A005608_S028,1.6799629929734502e-10,3.38283158724768e-09,1.652379333438e-08,5.2053348634911996e-08,1.1933560788612495e-07,3.265964097416409e-08
E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S157D50R090_A001972_S039,2.6832218955313916e-09,5.7633431933631365e-09,1.683433100884415e-08,5.149324069519744e-08,1.0013576403245216e-07,3.0918093124392545e-08
E01267N3753E01646N3535-BS-M707_E01530N3737_D010_S337D50R090_A000668_S023,3.4681524622117503e-09,7.594996478762497e-09,2.1718378228039803e-08,5.494545313149543e-08,1.0246398510831288e-07,3.301364466749389e-08
E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S292D50R090_A005608_S028,1.9663949847590804e-10,3.021459680255664e-09,1.5673053659361e-08,5.693184179799552e-08,1.2275227298036e-07,3.281112015526478e-08
E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S022D50R090_A000357_S016,6.296563834599214e-09,1.2351324678124244e-08,3.1552694112885503e-08,7.071555355524385e-08,1.1484248195133893e-07,4.21398235153629e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D172_S292D50R090_A001972_S039,3.39244204992335e-09,7.01007344455376e-09,2.083592727243e-08,7.319928991564159e-08,1.317588541922464e-07,3.97168176417527e-08
E01889N4173E02097N3847-BS-M774_E01996N3917_D010_S292D30R090_A005608_S028,0.0,0.0,4.1582619876165e-09,1.142319422192479e-06,6.201990522005499e-06,8.034664799228683e-07
E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S067D50R090_A001180_S030,6.1274866155795e-07,1.04014648364502e-06,2.169375149062125e-06,5.343163061525729e-06,1.022053880079228e-05,3.28401093230258e-06
E01267N3753E01646N3535-BS-M754_E01502N3737_D172_S112D50R090_A001972_S039,3.4504588311055e-09,6.4366111003151195e-09,2.06413771078575e-08,6.962820797890559e-08,1.4829207699669586e-07,4.2423972657601196e-08
E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S157D50R090_A001972_S039,2.6832218955313916e-09,5.7633431933631365e-09,1.683433100884415e-08,5.149324069519744e-08,1.0013576403245216e-07,3.0918093124392545e-08
E01470N3877E01631N3641-BS-M754_E01534N3760_D010_S157D30R090_A003524_S022,1.37494530582428e-09,4.28263159302048e-09,1.6596944556021002e-08,4.56296270086248e-08,1.0552400986230989e-07,2.985275326048473e-08
E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S337D50R090_A005608_S028,1.8887625123445502e-10,3.206765057166768e-09,1.494904879332e-08,5.3927503416864e-08,1.2424399431788796e-07,3.366062281296061e-08
E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S202D50R090_A001194_S013,7.824607183423801e-09,1.483324968124608e-08,4.0348495685736004e-08,9.98901151158456e-08,1.8933242528528646e-07,6.101572880013563e-08
E01470N3877E01631N3641-BS-M754_E01538N3782_D010_S157D50R090_A003524_S022,2.635950635453025e-09,6.8555650257765e-09,2.274701425377975e-08,7.60197308378112e-08,1.4336086763898898e-07,4.3692258198756746e-08
E01267N3753E01646N3535-BS-M754_E01551N3692_D010_S247D50R090_A001972_S039,2.2680833457982e-09,5.07575891103792e-09,1.5162494052019998e-08,5.437346587041152e-08,1.1401794722865181e-07,3.140188616097372e-08
E01889N4173E02097N3847-BS-M792_E02025N3917_D010_S292D30R090_A008541_S034,0.0,0.0,4.4626130066972996e-12,8.252056433985592e-08,3.7608947450476784e-06,4.1493159727763526e-07
E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S337D50R090_A001972_S039,2.502070488869567e-09,5.432612808396076e-09,1.6040342181534202e-08,5.223591224595415e-08,1.0850057615460997e-07,2.987917107704365e-08
E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S337D50R090_A001972_S039,2.502070488869567e-09,5.432612808396076e-09,1.6040342181534202e-08,5.223591224595415e-08,1.0850057615460997e-07,2.987917107704365e-08
E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S112D30R090_A003524_S022,2.53120976778546e-09,7.21762693400448e-09,2.4935750926416e-08,8.22909936398256e-08,1.8993684669759898e-07,4.8394626149192e-08
E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S292D50R090_A005608_S028,2.13520112202573e-10,3.6058600816777437e-09,1.7562965736541498e-08,5.775774725321963e-08,1.430322376452255e-07,3.656003208163638e-08
E01108N3882E01527N3690-BS-M754_E01506N3760_D140_S247D30R090_A003524_S022,0.0,0.0,4.7625977037597e-07,1.8401235324501239e-06,2.3601488346012197e-06,7.916408343112657e-07
E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S022D50R090_A005608_S028,1.8132451538874204e-10,3.398504071449448e-09,1.5841190364264e-08,5.012040026068703e-08,1.1757079778030494e-07,3.317026031070023e-08
E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S022D50R090_A003524_S022,2.08798648453712e-09,5.6201806095458484e-09,1.8236380340111602e-08,5.596822150863903e-08,1.2471531366116818e-07,3.3432255526202784e-08
E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S247D50R090_A001972_S039,2.6928359001421414e-09,5.391075237194638e-09,1.708297527590415e-08,5.645969609137387e-08,1.2499870685586076e-07,3.30430619753956e-08
E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S202D50R090_A003524_S022,2.31100872732123e-09,5.402112292873488e-09,1.6704904414777998e-08,5.122110575280384e-08,1.166109474733355e-07,3.199063932555901e-08
E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S112D50R090_A002108_S017,4.391274340331641e-09,8.211651869861533e-09,2.1382545056967e-08,6.226092749749823e-08,1.1393868990088754e-07,3.68806404492569e-08
E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S337D50R090_A003524_S022,1.9450795524280724e-09,5.317616912288801e-09,1.9317443159335e-08,5.454970056560127e-08,1.1359534685228429e-07,3.27512841295561e-08
E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S292D50R090_A001194_S013,8.956401905704365e-09,1.9368500996534675e-08,5.471445049992e-08,1.43640932588581e-07,2.4837681212299155e-07,8.410720017034825e-08
E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S157D50R090_A005608_S028,1.87574906780469e-10,3.522271481199936e-09,1.6425826444864002e-08,5.72409689803488e-08,1.2661952649049384e-07,3.463074753245871e-08
E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S202D50R090_A005608_S028,2.2147279337343603e-10,3.455953168558968e-09,1.644486370956e-08,6.138561133950695e-08,1.432302660291689e-07,3.5606025317528246e-08
E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S337D50R090_A002108_S017,3.6672767596867502e-09,7.84122503153166e-09,2.2192375746537003e-08,5.8504075845065634e-08,1.2924086098000498e-07,3.70645627063437e-08
E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S247D50R090_A003139_S050,1.10502903914112e-09,3.504450562483968e-09,1.24565985862545e-08,4.8237806177186934e-08,1.21700096901315e-07,2.9600777330919368e-08
E01267N3753E01646N3535-BS-M754_E01502N3737_D172_S247D50R090_A001972_S039,3.30980024615665e-09,7.40981861198308e-09,2.0825313267413e-08,6.7453131720384e-08,1.4071854178746e-07,4.033486031980259e-08
E01267N3753E01646N3535-BS-M754_E01551N3692_D010_S022D50R090_A001972_S039,2.27404444795074e-09,4.959426597965281e-09,1.492371850775e-08,4.8191662934327995e-08,1.0400041121004e-07,2.8891572409820726e-08
E01470N3877E01631N3641-BS-M774_E01603N3670_D010_S247D10R090_A005608_S028,1.1330856732608e-09,2.3182012972778243e-08,8.76287103202e-08,2.3651103258666233e-07,4.6430242086563944e-07,1.452834852864602e-07
E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S157D30R090_A001972_S039,1.7318788317062002e-09,4.2973088061033194e-09,1.39458897269265e-08,4.7306725600512e-08,1.1339748823438395e-07,2.7278674236872516e-08
E01470N3877E01631N3641-BS-M774_E01555N3715_D010_S247D50R090_A005608_S028,2.024028901946071e-10,2.99510153076528e-09,1.453129728957e-08,4.86119412589608e-08,1.0975078432165498e-07,3.0189229076127923e-08
E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S337D30R090_A003524_S022,0.0,0.0,9.612505801444e-10,1.7510186533220795e-07,5.362588402186397e-07,9.493398844478143e-08
E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S292D50R090_A001972_S039,2.592480571319887e-09,5.51693938366284e-09,1.5489513675118348e-08,5.489601527579947e-08,1.0609897033632583e-07,3.093067382321858e-08
