scenario,max_flow_depth,inundated_pixels,max_eta,is_train,log_max_eta,square_max_eta
9_PS_2798/1378_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02365N3499_S000,1.0774475,5798,0.3569743,FALSE,-0.44736305,0.127430651
7_PS_2798/1019_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02229N3514_S001,6.087388,53667,2.3922048,FALSE,0.37879834,5.722643805
4_PS_2798/2300_E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01676N3743_S000,0.8267771,4310,0.2681447,FALSE,-0.5716308,0.07190158
9_PS_2798/0340_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02425N3440_S005,5.623,79513,2.092312,FALSE,0.32062647,4.377769505
3_PS_2798/2079_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02287N3501_S005,5.8269196,107501,2.7610178,FALSE,0.44106922,7.623219292
8_PS_2798/1288_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02193N3666_S000,0.84961426,4925,0.3193425,FALSE,-0.49574327,0.101979632
7_PS_2798/0375_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02134N3641_S001,4.4095078,55120,2.3566039,FALSE,0.3722866,5.553581941
6_PS_2798/0802_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02280N3610_S001,2.2751741,14789,0.9287851,FALSE,-0.032084767,0.862641762
3_PS_2798/0696_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02359N3451_S005,1.7667974,8026,0.51108503,FALSE,-0.29150683,0.261207908
5_PS_2798/1534_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02218N3525_S003,4.0972476,45589,2.0639935,FALSE,0.31470832,4.260069168
9_PS_2798/0688_E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02147N3521_S000,1.3187679,5656,0.4506723,FALSE,-0.34613913,0.203105522
10_PS_2803/1706_E02020N3739E02658N3366-PS-Mur_PNo_Var-M809_E02164N3695_S000,0.66350806,3425,0.18983075,FALSE,-0.72163343,0.036035714
10_PS_2803/2247_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02202N3553_S003,5.0143137,51349,2.3657937,FALSE,0.3739769,5.596979831
7_PS_2798/2797_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02095N3592_S002,3.6564968,24292,1.7211895,FALSE,0.23582868,2.962493295
9_PS_2798/0414_E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01624N3779_S000,1.9256493,12835,0.95151055,FALSE,-0.021586392,0.905372327
3_PS_2798/2582_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02076N3673_S002,3.6625807,33702,1.1577504,FALSE,0.06361493,1.340385989
8_PS_2798/0960_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02152N3603_S004,4.5087457,51166,2.0745244,FALSE,0.31691855,4.303651486
6_PS_2798/1306_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02171N3544_S004,4.241499,27922,1.9988433,FALSE,0.30077875,3.995374538
3_PS_2798/2783_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02321N3496_S005,5.8275957,91009,2.4248786,FALSE,0.38469,5.880036225
8_PS_2798/0697_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02417N3542_S003,2.2312837,9811,0.60640347,FALSE,-0.21723832,0.367725168
5_PS_2798/2000_E01577N3897E01966N3571-PS-Str_PYes_Var-M850_E01796N3749_S000,7.3121753,162471,2.6827295,FALSE,0.4285769,7.19703757
7_PS_2798/1583_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02393N3468_S002,1.8327497,7700,0.5566443,FALSE,-0.25442222,0.309852877
10_PS_2803/2707_E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01714N3716_S000,5.8610415,90988,2.6364667,FALSE,0.4210223,6.95095666
7_PS_2798/2473_E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02061N3628_S000,1.4194797,7606,0.47175747,FALSE,-0.32628122,0.222555111
3_PS_2798/2694_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02359N3451_S003,2.4826975,11532,0.7617732,FALSE,-0.11817429,0.580298408
7_PS_2798/1575_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02272N3638_S001,1.8982166,13010,0.8807405,FALSE,-0.05515202,0.775703828
6_PS_2798/2505_E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01649N3780_S000,3.511459,29666,1.6576566,FALSE,0.21949455,2.747825404
6_PS_2798/0551_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02156N3661_S004,2.6382048,20827,1.0446571,FALSE,0.018973764,1.091308457
2_PS_2798/1388_E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01666N3714_S000,2.1615849,10455,0.72137946,FALSE,-0.14183623,0.520388325
PS_2798/0795_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01760N3738_S000,4.359991,50129,1.3922571,FALSE,0.14371943,1.938379833
8_PS_2798/2203_E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E01976N3719_S000,1.3580439,6447,0.4033969,FALSE,-0.39426744,0.162729059
8_PS_2798/0641_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02102N3607_S005,3.5351045,25553,1.3816656,FALSE,0.14040294,1.90899983
8_PS_2798/2268_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02235N3576_S000,1.2787675,5953,0.42914858,FALSE,-0.3673923,0.184168504
PS_2798/2266_E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01615N3749_S000,1.9937345,10437,0.81777257,FALSE,-0.08736746,0.668751976
5_PS_2798/2689_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02144N3587_S004,3.25307,22391,1.6718879,FALSE,0.22320715,2.79520915
6_PS_2798/0981_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02247N3453_S003,3.670491,37331,1.3301606,FALSE,0.12390409,1.769327222
7_PS_2798/0184_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02361N3475_S005,3.7583494,21581,1.065892,FALSE,0.027713194,1.136125756
8_PS_2798/0958_E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01782N3777_S000,5.964467,106751,1.9315308,FALSE,0.28590164,3.730811231
6_PS_2798/2172_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M792_E02048N3750_S000,0.8285603,4098,0.23611663,FALSE,-0.62687343,0.055751063
5_PS_2798/1405_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02236N3526_S003,3.6562662,25040,1.5912623,FALSE,0.20174178,2.532115707
2_PS_2798/1314_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02340N3431_S001,3.8727903,42230,1.1479287,FALSE,0.05991492,1.3177403
10_PS_2803/2496_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02171N3606_S005,4.4537277,27275,1.8613588,FALSE,0.26983008,3.464656582
3_PS_2798/2375_E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02103N3738_S000,0.3455224,1444,0.081715174,FALSE,-1.0876973,0.00667737
6_PS_2798/0617_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02250N3552_S005,2.8520522,19860,1.3132844,FALSE,0.11835878,1.724715915
5_PS_2798/2621_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02263N3578_S004,2.6839986,19366,1.2861825,FALSE,0.1093026,1.654265423
4_PS_2798/1612_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02129N3665_S002,4.855794,88344,2.0025704,FALSE,0.3015878,4.010288207
5_PS_2798/2546_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02226N3500_S004,3.8005123,22851,1.6322899,FALSE,0.21279728,2.664370318
2_PS_2798/0303_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01721N3784_S001,6.246759,183735,3.0830612,FALSE,0.48898214,9.505266363
6_PS_2798/2635_E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01707N3812_S000,5.1052766,86341,1.6716034,FALSE,0.22313325,2.794257927
4_PS_2798/1050_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02290N3438_S005,2.9954004,18731,1.2666522,FALSE,0.10265739,1.604407796
PS_2798/0799_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02236N3646_S001,1.8635201,9525,0.76020616,FALSE,-0.119068615,0.577913406
5_PS_2798/2416_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02294N3487_S001,2.7054179,14292,0.9637275,FALSE,-0.01604576,0.928770694
8_PS_2798/0463_E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02218N3671_S000,0.5112315,2676,0.18601081,FALSE,-0.73046184,0.034600021
10_PS_2803/0173_E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01780N3796_S000,1.0315022,5268,0.30833212,FALSE,-0.51098126,0.095068696
8_PS_2798/1394_E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01812N3865_S000,1.3199588,6271,0.4818219,FALSE,-0.31711346,0.232152343
6_PS_2798/1014_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02223N3573_S002,2.70901,18410,1.1222416,FALSE,0.050086368,1.259426209
5_PS_2798/2271_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02076N3673_S004,4.420439,71773,1.7162634,FALSE,0.23458394,2.945560058
6_PS_2798/1602_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01727N3708_S000,4.572508,38438,1.7281566,FALSE,0.23758309,2.986525234
7_PS_2798/1053_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02383N3566_S004,3.5335362,40668,1.739956,FALSE,0.24053827,3.027446882
4_PS_2798/2742_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02288N3555_S000,1.3606439,6622,0.5825583,FALSE,-0.23466063,0.339374173
8_PS_2798/2293_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02260N3491_S005,4.7493334,62136,1.842627,FALSE,0.26543745,3.395274261
8_PS_2798/0198_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02194N3581_S003,3.9979162,43574,1.6819414,FALSE,0.22581086,2.828926873
4_PS_2798/2653_E02872N3705E03360N3467-PS-Str_PYes_Var-M837_E03201N3493_S000,0.4652473,2372,0.14550632,FALSE,-0.83711815,0.021172089
5_PS_2798/1254_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02195N3500_S004,4.3560677,25948,1.9474488,FALSE,0.28946605,3.792556829
5_PS_2798/1101_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01652N3742_S000,2.6018615,13635,1.6122423,FALSE,0.20743032,2.599325234
9_PS_2798/0354_E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02358N3562_S000,1.2315651,5852,0.31897616,FALSE,-0.49624178,0.101745791
5_PS_2798/2585_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02112N3663_S003,2.7168014,23244,1.4256804,FALSE,0.15402217,2.032564603
10_PS_2803/2482_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02194N3581_S002,5.6841593,29430,2.2268505,FALSE,0.34769106,4.958863149
5_PS_2798/2654_E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02259N3628_S000,1.3620129,7075,0.50797915,FALSE,-0.2941541,0.258042817
10_PS_2803/0033_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02184N3522_S001,4.845764,31656,2.0552547,FALSE,0.31286564,4.224071882
8_PS_2798/1897_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01658N3666_S000,4.0800033,38762,1.793775,FALSE,0.25376797,3.217628751
5_PS_2798/1011_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01692N3696_S000,1.20531,5064,0.29792956,FALSE,-0.5258864,0.088762023
8_PS_2798/0840_E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02202N3721_S000,0.40045786,1369,0.089828216,FALSE,-1.0465872,0.008069108
5_PS_2798/1127_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02156N3574_S005,3.6167989,33197,1.4728403,FALSE,0.16815566,2.169258549
6_PS_2798/0259_E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02333N3573_S002,2.9999762,20567,0.9038618,FALSE,-0.043897957,0.816966153
PS_2798/0446_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02230N3451_S002,4.4811935,25953,1.9964496,FALSE,0.30025834,3.985811005
7_PS_2798/0844_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02243N3633_S001,4.1731324,26969,1.4961058,FALSE,0.1749623,2.238332565
7_PS_2798/0656_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02188N3566_S002,4.5687494,77943,2.380656,FALSE,0.37669665,5.66752299
2_PS_2798/0339_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02219N3560_S002,4.416371,28505,2.2374783,FALSE,0.34975883,5.006309143
PS_2798/1477_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02250N3552_S000,1.9971105,8981,0.89285797,FALSE,-0.049217623,0.797195355
7_PS_2798/1359_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02190N3609_S005,3.7826705,23802,1.1881261,FALSE,0.07486253,1.41164363
PS_2798/2446_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02287N3633_S002,3.0198126,18258,1.0410769,FALSE,0.01748281,1.083841112
PS_2798/2047_E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01633N3827_S000,2.855512,18362,1.1132909,FALSE,0.04660866,1.239416628
9_PS_2798/2165_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01803N3816_S000,2.9267433,15736,1.0608805,FALSE,0.025666485,1.125467435
9_PS_2798/1640_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02417N3542_S005,1.5854077,8099,0.58820164,FALSE,-0.23047377,0.345981169
7_PS_2798/0445_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02085N3646_S005,3.2349672,31037,1.5501217,FALSE,0.19036579,2.402877285
6_PS_2798/2054_E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02276N3623_S000,1.0649253,5494,0.35055766,FALSE,-0.45524055,0.122890673
6_PS_2798/0509_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02383N3566_S002,2.6014037,20497,0.9921066,FALSE,-0.003441654,0.984275506
9_PS_2798/0306_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02184N3552_S000,2.0355263,11265,0.95241344,FALSE,-0.021174485,0.907091361
7_PS_2798/2187_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02401N3479_S003,5.1359773,73585,1.5273429,FALSE,0.18393655,2.332776334
5_PS_2798/0479_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02306N3593_S001,2.9679327,15542,0.8338403,FALSE,-0.078917116,0.695289646
9_PS_2798/0125_E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01649N3780_S000,0.7121441,2970,0.14128596,FALSE,-0.849901,0.019961722
6_PS_2798/2070_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02109N3687_S005,3.943111,41388,1.4129593,FALSE,0.15012966,1.996453983
4_PS_2798/1048_E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02033N3761_S000,0.81609595,3628,0.21550061,FALSE,-0.6665515,0.046440513
5_PS_2798/2140_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02183N3593_S001,3.609634,20572,1.4293195,FALSE,0.15512931,2.042954233
6_PS_2798/0026_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01682N3667_S000,3.178655,14057,1.4257457,FALSE,0.15404208,2.032750801
9_PS_2798/1794_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02165N3722_S000,0.38909954,1288,0.07470412,FALSE,-1.1266555,0.005580706
7_PS_2798/2721_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02305N3524_S003,5.9939203,89612,2.547868,FALSE,0.40617692,6.491631345
8_PS_2798/2233_E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02271N3415_S000,1.0026977,4359,0.19178416,FALSE,-0.7171873,0.036781164
10_PS_2803/2250_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3560_S005,3.0971985,19084,1.4227935,FALSE,0.15314187,2.024341344
5_PS_2798/0266_E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02235N3671_S000,0.72157353,3808,0.2502828,FALSE,-0.601569,0.06264148
4_PS_2798/2793_E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02377N3548_S002,3.7196972,37189,1.891897,FALSE,0.2768975,3.579274259
3_PS_2798/2472_E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02280N3610_S000,0.7095379,2640,0.1931476,FALSE,-0.7141107,0.037305995
3_PS_2798/1291_E02020N3739E02658N3366-PS-Str_PNo_Var-M774_E02304N3564_S000,0.35052702,1656,0.09217092,FALSE,-1.0354061,0.008495478
10_PS_2803/0978_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02209N3537_S000,2.2416048,8949,0.79921585,FALSE,-0.09733591,0.638745975
10_PS_2803/1632_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02287N3501_S000,2.0798578,10804,0.6919616,FALSE,-0.15991801,0.478810856
5_PS_2798/2408_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02274N3465_S002,3.2409678,17542,1.4103694,FALSE,0.14933288,1.989141844
9_PS_2798/1037_E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02195N3735_S000,0.44623423,1536,0.097489886,FALSE,-1.0110404,0.009504278
9_PS_2798/1894_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02226N3500_S004,3.652502,31783,1.8134648,FALSE,0.25850913,3.288654581
8_PS_2798/1058_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02318N3471_S001,5.2049074,75916,1.9075619,FALSE,0.28047863,3.638792402
5_PS_2798/1837_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02344N3478_S003,9.626318,202067,3.7059395,FALSE,0.5688983,13.73398758
PS_2798/1099_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02404N3535_S002,2.7080243,14262,0.7714518,FALSE,-0.112691216,0.59513788
2_PS_2798/2369_E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02091N3550_S000,0.7246505,3492,0.27803633,FALSE,-0.5558985,0.077304201
PS_2798/1135_E01964N3926E02184N3685-PS-Str_PNo_Hom-M774_E02081N3777_S000,0.8847643,3965,0.19385767,FALSE,-0.712517,0.037580796
5_PS_2798/0038_E01964N3926E02184N3685-PS-Str_PNo_Var-M774_E02090N3766_S000,0.5416874,2196,0.122962214,FALSE,-0.9102283,0.015119706
8_PS_2798/2719_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02401N3479_S005,4.200862,25145,1.3454971,FALSE,0.12888278,1.810362446
5_PS_2798/0506_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02217N3548_S005,5.2050524,51245,1.9704504,FALSE,0.2945655,3.882674779
2_PS_2798/0673_E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02349N3553_S000,0.4750242,2408,0.15657398,FALSE,-0.8052804,0.024515411
8_PS_2798/1682_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02386N3481_S005,3.527938,14281,0.93658245,FALSE,-0.028453987,0.877186686
PS_2798/1991_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02133N3599_S002,5.26151,50239,2.0656903,FALSE,0.3150652,4.267076416
9_PS_2798/2749_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3552_S001,4.4102674,36099,2.0287895,FALSE,0.307237,4.115986835
3_PS_2798/1553_E01577N3897E01966N3571-PS-Mur_PYes_Var-M732_E01806N3778_S000,0.50042707,2420,0.2139292,FALSE,-0.66972995,0.045765703
PS_2798/1299_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02079N3688_S005,3.5721884,32003,1.300877,FALSE,0.11423623,1.692280969
5_PS_2798/1268_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02272N3440_S004,3.22962,15591,1.2544872,FALSE,0.09846622,1.573738135
2_PS_2798/2340_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02144N3587_S002,5.4776783,135821,2.6941864,FALSE,0.43042764,7.258640358
6_PS_2798/1377_E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01611N3806_S000,1.7815938,10485,0.630316,FALSE,-0.20044166,0.39729826
2_PS_2798/2606_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02330N3507_S002,2.4652057,14340,1.050763,FALSE,0.021504777,1.104102882
2_PS_2798/0333_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02351N3465_S001,2.597277,13452,0.811895,FALSE,-0.090500124,0.659173491
2_PS_2798/2725_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01765N3843_S000,2.2723072,14480,0.75088686,FALSE,-0.1244255,0.563831077
8_PS_2798/2450_E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02358N3562_S004,3.0735803,15351,0.8720889,FALSE,-0.05943924,0.76053905
6_PS_2798/2532_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02236N3526_S004,4.941623,45390,2.1779647,FALSE,0.33805084,4.743530234
6_PS_2798/0147_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02417N3454_S005,3.6210165,29353,0.94999844,FALSE,-0.02227711,0.902497036
10_PS_2803/1252_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02121N3611_S003,3.624886,30973,2.0822604,FALSE,0.31853503,4.335808373
9_PS_2798/1972_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02142N3694_S001,4.115409,39661,1.5358344,FALSE,0.1863444,2.358787304
3_PS_2798/0849_E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01772N3748_S000,3.179828,27795,2.1962674,FALSE,0.3416852,4.823590492
2_PS_2798/1715_E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02086N3704_S000,1.6659753,8657,0.50289863,FALSE,-0.29851955,0.252907032
10_PS_2803/0848_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02321N3597_S005,2.081472,10660,0.6502612,FALSE,-0.18691215,0.422839628
8_PS_2798/1892_E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02229N3514_S000,0.66435885,3314,0.21159792,FALSE,-0.6744886,0.04477368
9_PS_2798/1436_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02342N3454_S003,3.07654,18621,1.140701,FALSE,0.057171844,1.301198771
5_PS_2798/2623_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02408N3442_S004,2.0799365,9788,0.64217824,FALSE,-0.19234441,0.412392892
4_PS_2798/0263_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02294N3487_S004,4.7269497,53703,1.4662684,FALSE,0.16621348,2.149943021
8_PS_2798/2010_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02330N3507_S004,4.1810255,33973,1.8338106,FALSE,0.26335448,3.362861317
10_PS_2803/1424_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02164N3590_S001,5.3725405,84662,2.4495053,FALSE,0.38907838,6.000076215
PS_2798/1017_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02171N3606_S001,3.669858,27619,1.4131812,FALSE,0.15019785,1.997081104
8_PS_2798/1162_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02238N3596_S003,3.8812642,35601,1.7594769,FALSE,0.24538358,3.095758962
7_PS_2798/0816_E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02040N3662_S000,1.8605067,10888,0.64991915,FALSE,-0.18714066,0.422394902
6_PS_2798/1138_E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02057N3724_S000,1.0012041,4267,0.2150335,FALSE,-0.6674939,0.046239406
3_PS_2798/1638_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02313N3510_S003,4.7895107,48512,1.377226,FALSE,0.13900521,1.896751455
3_PS_2798/1511_E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02294N3618_S000,1.2527585,5326,0.3556422,FALSE,-0.4489867,0.126481374
10_PS_2803/0416_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02467N3425_S003,3.7537718,22434,1.2141935,FALSE,0.08428789,1.474265855
5_PS_2798/2024_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02316N3447_S000,0.99793285,5212,0.35746065,FALSE,-0.44677177,0.127778116
9_PS_2798/1298_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02245N3515_S002,4.690797,32613,1.8379264,FALSE,0.26432812,3.377973452
9_PS_2798/1247_E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01655N3704_S000,2.753583,13554,0.93567663,FALSE,-0.028874215,0.875490756
7_PS_2798/2680_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02347N3418_S000,0.8130442,3836,0.20978609,FALSE,-0.6782233,0.044010204
PS_2798/0633_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02165N3634_S003,3.672195,25982,1.5867018,FALSE,0.2004953,2.517622602
8_PS_2798/1208_E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01741N3842_S000,1.2040993,5451,0.300923,FALSE,-0.52154464,0.090554652
5_PS_2798/1204_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02113N3596_S003,4.4899607,43765,2.2429428,FALSE,0.3508182,5.030792404
3_PS_2798/0690_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02168N3560_S000,2.2979674,12854,0.865086,FALSE,-0.06294071,0.748373787
6_PS_2798/0237_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02123N3540_S000,1.1171826,5526,0.31911975,FALSE,-0.4960463,0.101837415
5_PS_2798/0723_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02404N3535_S003,2.2456753,13782,0.8545028,FALSE,-0.06828651,0.730175035
7_PS_2798/1251_E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02106N3580_S000,1.9704581,9423,0.6670653,FALSE,-0.17583163,0.444976114
8_PS_2798/1139_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02337N3493_S003,4.6159854,39990,1.3958719,FALSE,0.14484556,1.948458361
5_PS_2798/2782_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02308N3607_S001,3.7658887,26971,1.3995298,FALSE,0.14598216,1.958683661
8_PS_2798/2520_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02116N3637_S002,2.6462924,16890,1.3499953,FALSE,0.13033225,1.82248731
3_PS_2798/2103_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02133N3599_S005,4.334047,32169,2.3638084,FALSE,0.37361228,5.587590152
8_PS_2798/0824_E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02050N3638_S000,1.4892979,7765,0.47967863,FALSE,-0.31904963,0.230091588
6_PS_2798/2446_E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02073N3766_S000,0.8422932,3546,0.23152779,FALSE,-0.6353969,0.053605118
7_PS_2798/1489_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02165N3634_S004,4.1039004,42847,2.1150682,FALSE,0.3253244,4.473513491
