ID	max_flow_depth	inundated_pixels	max_eta	is_train	log_max_eta	square_max_eta	folder	pid	Source_Region	Mag	lon	lat	Location	LocationCount	DepCat	InuCat
3_PS_2798/2723_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02417N3454_S001	2.3878417	10328	0.8168525	False	-0.08785635	0.667248007	3_PS_2798	2723	E02020N3739E02658N3366	8.71	24.17	34.54	34542417	43.0	3	2
8_PS_2798/2732_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02434N3452_S001	2.8184254	19760	1.2001626	False	0.079240106	1.440390266	8_PS_2798	2732	E02020N3739E02658N3366	8.8	24.34	34.52	34522434	49.0	3	2
5_PS_2798/1212_E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02277N3598_S000	1.0920955	5828	0.36717	False	-0.4351328	0.134813809	5_PS_2798	1212	E02020N3739E02658N3366	8.37	22.77	35.98	35972277	14.0	2	1
6_PS_2798/1977_E01849N3766E02950N3220-PS-Mur_PYes_Var-M824_E02103N3539_S000	1.6737624	8090	0.5388592	False	-0.2685247	0.290369237	6_PS_2798	1977	E01849N3766E02950N3220	8.24	21.03	35.39	35392103	9.0	2	1
2_PS_2798/1800_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02116N3637_S005	3.7973354	34549	1.8896737	False	0.27638683	3.570866692	2_PS_2798	1800	E02020N3739E02658N3366	8.8	21.16	36.37	36362116	45.0	3	3
9_PS_2798/0672_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02409N3467_S001	1.4454985	5930	0.47864738	False	-0.31998432	0.229103314	9_PS_2798	0672	E02020N3739E02658N3366	8.61	24.09	34.67	34672409	53.0	2	1
10_PS_2803/0717_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02218N3461_S000	0.6561938	2978	0.22493362	False	-0.64794564	0.050595133	10_PS_2803	0717	E02020N3739E02658N3366	7.92	22.18	34.61	34612218	20.0	1	1
4_PS_2798/0132_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02226N3538_S002	5.5650167	111798	2.5744073	False	0.41067725	6.627572946	4_PS_2798	0132	E02020N3739E02658N3366	8.95	22.26	35.38	35382226	71.0	4	5
6_PS_2798/0863_E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01601N3726_S000	0.7047068	3261	0.23121977	False	-0.63597506	0.053462582	6_PS_2798	0863	E01548N3896E01854N3659	7.07	16.01	37.26	37261601	7.0	1	1
2_PS_2798/0935_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02260N3491_S000	2.0417109	10344	0.6831348	False	-0.1654936	0.466673155	2_PS_2798	0935	E02020N3739E02658N3366	8.5	22.6	34.91	34902260	60.0	3	2
5_PS_2798/2280_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01613N3768_S000	0.9719929	4521	0.35787648	False	-0.44626683	0.128075575	5_PS_2798	2280	E01548N3896E01854N3659	7.54	16.13	37.68	37681613	9.0	1	1
6_PS_2798/2117_E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01647N3799_S000	1.6118691	9788	0.60265493	False	-0.21993129	0.363192965	6_PS_2798	2117	E01548N3896E01854N3659	7.92	16.47	37.99	37991647	23.0	2	1
PS_2798/2421_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02170N3650_S003	3.057969	24221	1.3200586	False	0.120593205	1.742554707	PS_2798	2421	E02020N3739E02658N3366	8.61	21.7	36.5	36502170	39.0	3	2
4_PS_2798/1980_E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01766N3824_S000	2.8855445	16641	1.0651425	False	0.027407719	1.134528545	4_PS_2798	1980	E01548N3896E01854N3659	8.09	17.66	38.24	38241766	28.0	3	2
3_PS_2798/2163_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02218N3671_S004	2.7636013	15648	1.0960504	False	0.039830517	1.201326479	3_PS_2798	2163	E02113N3823E02873N3483	8.61	22.18	36.71	36712218	32.0	3	2
4_PS_2798/2008_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02247N3606_S003	3.315403	22020	1.24348	False	0.094638795	1.54624251	4_PS_2798	2008	E02020N3739E02658N3366	8.61	22.47	36.06	36062247	15.0	3	2
4_PS_2798/0601_E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02192N3708_S000	1.3487426	6733	0.502877	False	-0.29853824	0.252885277	4_PS_2798	0601	E02113N3823E02873N3483	8.37	21.92	37.08	37082192	23.0	2	1
6_PS_2798/0892_E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01668N3695_S000	1.6478225	7452	0.7133052	False	-0.14672463	0.508804308	6_PS_2798	0892	E01548N3896E01854N3659	7.74	16.68	36.95	36951668	6.0	2	1
10_PS_2803/0734_E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01768N3805_S004	7.1251764	248065	3.3784091	False	0.5287123	11.41364805	10_PS_2803	0734	E01548N3896E01854N3659	8.61	17.68	38.05	38041768	21.0	4	5
5_PS_2798/1384_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02337N3493_S003	6.497857	65957	2.7545376	False	0.4400487	7.58747739	5_PS_2798	1384	E02020N3739E02658N3366	8.88	23.37	34.93	34932337	73.0	4	4
9_PS_2798/0992_E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02054N3653_S003	3.908251	49629	1.3837594	False	0.14106058	1.914790077	9_PS_2798	0992	E01849N3766E02950N3220	8.61	20.54	36.53	36532054	16.0	3	3
PS_2798/1537_E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01709N3678_S000	0.50947255	2285	0.18450259	False	-0.7339975	0.034041206	PS_2798	1537	E01548N3896E01854N3659	6.8	17.09	36.78	36781709	2.0	1	1
8_PS_2798/0572_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02287N3501_S000	1.8828117	8387	0.7518077	False	-0.12389324	0.565214818	8_PS_2798	0572	E02020N3739E02658N3366	8.5	22.87	35.01	35012287	57.0	2	1
PS_2798/2094_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02284N3476_S005	4.1984835	30948	1.8982921	False	0.27836302	3.603512897	PS_2798	2094	E02020N3739E02658N3366	8.88	22.84	34.76	34762284	51.0	3	3
4_PS_2798/1164_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02090N3619_S004	5.0168705	91776	2.5821571	False	0.41198266	6.667535289	4_PS_2798	1164	E02020N3739E02658N3366	8.8	20.9	36.19	36192090	33.0	4	5
7_PS_2798/1805_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02377N3471_S003	1.7244029	8206	0.4413279	False	-0.35523862	0.194770315	7_PS_2798	1805	E02020N3739E02658N3366	8.61	23.77	34.71	34712377	44.0	2	1
10_PS_2803/0589_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02318N3471_S004	5.857162	35046	2.203989	False	0.34320942	4.857567512	10_PS_2803	0589	E02020N3739E02658N3366	8.71	23.18	34.71	34712318	57.0	4	3
4_PS_2798/0104_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01765N3843_S000	1.5842994	8614	0.55648786	False	-0.25454432	0.309678738	4_PS_2798	0104	E01548N3896E01854N3659	7.92	17.65	38.43	38431764	13.0	2	1
2_PS_2798/1184_E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01715N3697_S000	2.9256885	16886	1.2616583	False	0.100941755	1.591781666	2_PS_2798	1184	E01548N3896E01854N3659	7.92	17.15	36.97	36971714	23.0	3	2
7_PS_2798/1639_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01778N3834_S000	3.2242491	24001	1.3800796	False	0.13990414	1.904619702	7_PS_2798	1639	E01548N3896E01854N3659	8.37	17.78	38.34	38341778	19.0	3	2
7_PS_2798/0808_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02435N3522_S000	0.75073665	2972	0.19462259	False	-0.7108067	0.037877953	7_PS_2798	0808	E02113N3823E02873N3483	8.24	24.35	35.22	35222435	12.0	1	1
3_PS_2798/1020_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02316N3447_S003	2.8733609	18550	1.1040927	False	0.043005545	1.21902069	3_PS_2798	1020	E02020N3739E02658N3366	8.71	23.16	34.47	34472316	27.0	3	2
6_PS_2798/1412_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02140N3614_S002	3.9409962	42854	1.7460955	False	0.24206801	3.048849495	6_PS_2798	1412	E02020N3739E02658N3366	8.8	21.4	36.14	36142140	45.0	3	3
PS_2798/2150_E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01669N3676_S000	3.1432068	19782	1.3601404	False	0.13358375	1.849981908	PS_2798	2150	E01548N3896E01854N3659	7.92	16.69	36.76	36761669	10.0	3	2
9_PS_2798/1212_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S001	3.657722	30572	1.3903137	False	0.14311282	1.932972184	9_PS_2798	1212	E02020N3739E02658N3366	8.71	21.4	36.55	36542140	33.0	3	3
4_PS_2798/2454_E01964N3926E02184N3685-PS-Str_PNo_Var-M732_E02057N3724_S000	0.49133343	2248	0.13095559	False	-0.882876	0.017149367	4_PS_2798	2454	E01964N3926E02184N3685	7.32	20.57	37.24	37242057	20.0	1	1
8_PS_2798/0113_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3574_S004	4.6664095	46340	2.3908885	False	0.37855932	5.716347819	8_PS_2798	0113	E02020N3739E02658N3366	8.8	21.56	35.74	35742156	47.0	3	3
4_PS_2798/0880_E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02173N3709_S000	0.91773844	3826	0.2513967	False	-0.5996404	0.063200301	4_PS_2798	0880	E02113N3823E02873N3483	8.09	21.73	37.09	37092173	18.0	1	1
6_PS_2798/1810_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02242N3492_S002	2.9808128	12599	1.158819	False	0.06401559	1.342861475	6_PS_2798	1810	E02020N3739E02658N3366	8.61	22.42	34.92	34922242	63.0	3	2
3_PS_2798/0679_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01690N3715_S001	5.869502	132030	3.7148225	False	0.56993806	13.79990621	3_PS_2798	0679	E01548N3896E01854N3659	8.61	16.9	37.15	37151689	21.0	4	5
8_PS_2798/1740_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02471N3437_S002	2.5340703	17610	0.94670844	False	-0.02378375	0.89625687	8_PS_2798	1740	E02020N3739E02658N3366	8.8	24.71	34.37	34362471	21.0	3	2
2_PS_2798/2219_E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02236N3526_S000	1.3262541	7041	0.4296656	False	-0.36686942	0.184612528	2_PS_2798	2219	E02020N3739E02658N3366	8.09	22.36	35.26	35262236	69.0	2	1
4_PS_2798/0175_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02152N3603_S003	3.8461244	33704	1.8981384	False	0.27832788	3.602929386	4_PS_2798	0175	E02020N3739E02658N3366	8.8	21.52	36.03	36032152	42.0	3	3
5_PS_2798/1718_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02164N3590_S004	3.2658257	25233	1.445642	False	0.16006075	2.089880792	5_PS_2798	1718	E02020N3739E02658N3366	8.71	21.64	35.9	35902164	61.0	3	3
10_PS_2803/0543_E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01728N3688_S000	0.84388816	4129	0.2858487	False	-0.5438638	0.081709479	10_PS_2803	0543	E01577N3897E01966N3571	7.32	17.28	36.88	36881728	11.0	1	1
4_PS_2798/0899_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02152N3510_S000	1.2482425	5544	0.4325227	False	-0.36399108	0.187075886	4_PS_2798	0899	E02020N3739E02658N3366	8.09	21.52	35.1	35102152	15.0	2	1
5_PS_2798/1657_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02526N3441_S002	2.8748503	17384	0.7944842	False	-0.09991474	0.631205144	5_PS_2798	1657	E02020N3739E02658N3366	8.88	25.26	34.41	34402526	23.0	3	2
7_PS_2798/2374_E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01755N3814_S000	1.6066502	9319	0.6392874	False	-0.19430384	0.40868838	7_PS_2798	2374	E01548N3896E01854N3659	7.92	17.55	38.14	38141755	29.0	2	1
4_PS_2798/0723_E01577N3897E01966N3571-PS-Mur_PYes_Var-M732_E01750N3709_S000	1.2007324	5393	0.5200623	False	-0.2839446	0.270464796	4_PS_2798	0723	E01577N3897E01966N3571	7.32	17.5	37.09	37091750	25.0	2	1
10_PS_2803/0024_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02370N3485_S004	6.0479007	38270	2.2606008	False	0.35422388	5.110315977	10_PS_2803	0024	E02020N3739E02658N3366	8.8	23.7	34.85	34852370	23.0	4	3
PS_2798/0560_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02188N3566_S000	0.76601124	4164	0.28564906	False	-0.5441672	0.081595385	PS_2798	0560	E02020N3739E02658N3366	7.92	21.88	35.66	35652188	69.0	1	1
8_PS_2798/0721_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01680N3686_S000	3.4441617	21618	1.5761206	False	0.19758944	2.484156146	8_PS_2798	0721	E01548N3896E01854N3659	8.37	16.8	36.86	36861680	14.0	3	2
7_PS_2798/0279_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02260N3540_S001	2.9721625	19750	1.0705384	False	0.02960225	1.146052466	7_PS_2798	0279	E02020N3739E02658N3366	8.61	22.6	35.4	35402260	58.0	3	2
PS_2798/1806_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S004	9.22653	226992	3.768373	False	0.5761539	14.20063507	PS_2798	1806	E02020N3739E02658N3366	9.02	22.26	35.38	35382226	71.0	5	5
PS_2798/1538_E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02308N3607_S003	2.9342706	20001	1.2178382	False	0.08558958	1.483129881	PS_2798	1538	E02113N3823E02873N3483	8.8	23.08	36.07	36072308	45.0	3	2
5_PS_2798/0575_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02489N3468_S002	1.959366	9678	0.5479528	False	-0.26125687	0.300252271	5_PS_2798	0575	E02020N3739E02658N3366	8.61	24.89	34.68	34682489	4.0	2	1
PS_2798/0993_E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02053N3767_S000	0.44835535	1774	0.096217126	False	-1.0167476	0.009257735	PS_2798	0993	E01964N3926E02184N3685	7.54	20.53	37.67	37672053	17.0	1	1
7_PS_2798/0021_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02128N3626_S003	4.668254	69169	1.9339141	False	0.28643718	3.740023746	7_PS_2798	0021	E02020N3739E02658N3366	8.8	21.28	36.26	36262128	47.0	3	4
9_PS_2798/1538_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02264N3453_S005	2.6306064	16679	1.0408674	False	0.017395427	1.083404944	9_PS_2798	1538	E02020N3739E02658N3366	8.61	22.64	34.53	34532264	27.0	3	2
2_PS_2798/1364_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02217N3548_S002	5.9937963	116009	1.912164	False	0.28152514	3.656371163	2_PS_2798	1364	E02020N3739E02658N3366	8.95	22.17	35.48	35472217	71.0	4	5
6_PS_2798/2629_E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02361N3475_S003	5.6921024	82995	2.267396	False	0.35552737	5.141084621	6_PS_2798	2629	E02020N3739E02658N3366	9.02	23.61	34.75	34752361	63.0	4	5
6_PS_2798/0049_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02311N3485_S005	4.2803316	22834	1.7572163	False	0.24482523	3.087809125	6_PS_2798	0049	E02020N3739E02658N3366	8.71	23.11	34.85	34852311	62.0	3	2
2_PS_2798/2561_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02242N3492_S003	5.864217	76445	2.2763462	False	0.35723832	5.181752022	2_PS_2798	2561	E02020N3739E02658N3366	8.95	22.42	34.92	34922242	63.0	4	5
8_PS_2798/1653_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02515N3431_S001	2.9661574	19388	0.8239591	False	-0.08409434	0.678908598	8_PS_2798	1653	E02020N3739E02658N3366	8.8	25.15	34.31	34312515	17.0	3	2
8_PS_2798/0331_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02219N3560_S000	0.8804402	4585	0.3083703	False	-0.51092744	0.095092242	8_PS_2798	0331	E02020N3739E02658N3366	7.92	22.19	35.6	35602219	62.0	1	1
3_PS_2798/2054_E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01673N3781_S000	2.8273094	18743	1.3111514	False	0.11765284	1.719117994	3_PS_2798	2054	E01548N3896E01854N3659	8.24	16.73	37.81	37811673	23.0	3	2
PS_2798/1124_E01964N3926E02184N3685-PS-Str_PYes_Var-M824_E02053N3710_S000	1.6294878	9443	0.47235608	False	-0.3257305	0.223120266	PS_2798	1124	E01964N3926E02184N3685	8.24	20.53	37.1	37102053	20.0	2	1
9_PS_2798/2386_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02231N3729_S000	0.65613216	2139	0.14949356	False	-0.8253775	0.022348324	9_PS_2798	2386	E02113N3823E02873N3483	7.92	22.31	37.29	37292231	3.0	1	1
3_PS_2798/2421_E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01658N3666_S000	1.1026096	4767	0.34868464	False	-0.4575672	0.121580978	3_PS_2798	2421	E01548N3896E01854N3659	7.32	16.58	36.66	36651657	10.0	2	1
8_PS_2798/1312_E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02243N3633_S000	1.0999132	6182	0.48292243	False	-0.31612262	0.233214073	8_PS_2798	1312	E02113N3823E02873N3483	8.37	22.43	36.33	36332243	27.0	2	1
4_PS_2798/1128_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02299N3449_S001	4.963937	51143	2.0099976	False	0.30319554	4.040090352	4_PS_2798	1128	E02020N3739E02658N3366	8.61	22.99	34.49	34492299	17.0	3	4
7_PS_2798/1818_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02129N3557_S002	3.8808572	23683	2.1477637	False	0.33198652	4.612888911	7_PS_2798	1818	E02020N3739E02658N3366	8.61	21.29	35.57	35572129	22.0	3	2
8_PS_2798/1452_E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01626N3760_S000	1.1810422	5562	0.37481862	False	-0.42617884	0.140488998	8_PS_2798	1452	E01548N3896E01854N3659	7.54	16.26	37.6	37601626	10.0	2	1
10_PS_2803/2476_E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01748N3891_S000	0.91706127	3495	0.1638361	False	-0.7855904	0.026842268	10_PS_2803	2476	E01548N3896E01854N3659	7.32	17.48	38.91	38901748	10.0	1	1
5_PS_2798/2470_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02175N3577_S002	3.3581028	25871	1.5691912	False	0.19567586	2.462361022	5_PS_2798	2470	E02020N3739E02658N3366	8.71	21.75	35.77	35772175	65.0	3	3
7_PS_2798/0237_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01748N3747_S000	2.680971	16288	1.0278958	False	0.011949095	1.056569776	7_PS_2798	0237	E01548N3896E01854N3659	8.24	17.48	37.47	37471748	15.0	3	2
5_PS_2798/2469_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02436N3479_S005	2.491503	13845	0.8844413	False	-0.053330977	0.782236413	5_PS_2798	2469	E02020N3739E02658N3366	8.61	24.36	34.79	34792436	3.0	3	2
8_PS_2798/1983_E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01671N3800_S000	4.5699525	44232	2.0345435	False	0.30846697	4.139367253	8_PS_2798	1983	E01548N3896E01854N3659	8.5	16.71	38.0	38001671	13.0	3	3
7_PS_2798/1670_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02425N3440_S003	2.4336038	15549	0.76410145	False	-0.116848975	0.583851026	7_PS_2798	1670	E02020N3739E02658N3366	8.8	24.25	34.4	34402425	48.0	3	2
8_PS_2798/2684_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02194N3513_S001	5.6658487	42690	2.2063475	False	0.3436739	4.867969291	8_PS_2798	2684	E02020N3739E02658N3366	8.88	21.94	35.13	35132194	46.0	4	3
7_PS_2798/1070_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3643_S004	3.75917	22848	1.3884611	False	0.14253372	1.927824226	7_PS_2798	1070	E02020N3739E02658N3366	8.61	22.01	36.43	36432201	28.0	3	2
7_PS_2798/2146_E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02243N3633_S000	0.8331379	2922	0.20545894	False	-0.68727493	0.042213376	7_PS_2798	2146	E02113N3823E02873N3483	7.92	22.43	36.33	36332243	27.0	1	1
9_PS_2798/2515_E01964N3926E02184N3685-PS-Str_PYes_Hom-M732_E02015N3756_S000	0.53380454	1863	0.119495876	False	-0.92264706	0.014279264	9_PS_2798	2515	E01964N3926E02184N3685	7.32	20.15	37.56	37562014	13.0	1	1
5_PS_2798/0844_E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02072N3658_S005	4.2330317	50161	1.2112676	False	0.0832401	1.467169199	5_PS_2798	0844	E01849N3766E02950N3220	8.61	20.72	36.58	36582072	30.0	3	4
PS_2798/0636_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M824_E02074N3729_S000	1.2342632	6551	0.48243698	False	-0.3165594	0.23274544	PS_2798	0636	E01964N3926E02184N3685	8.24	20.74	37.29	37292074	19.0	2	1
9_PS_2798/0815_E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01786N3883_S000	2.9216511	13952	0.889037	False	-0.051080156	0.790386787	9_PS_2798	0815	E01548N3896E01854N3659	7.92	17.86	38.83	38831786	8.0	3	2
2_PS_2798/2299_E01849N3766E02950N3220-PS-Str_PYes_Hom-M792_E02040N3586_S000	0.8466135	4347	0.26110464	False	-0.58318543	0.068175633	2_PS_2798	2299	E01849N3766E02950N3220	7.92	20.4	35.86	35862039	5.0	1	1
9_PS_2798/0043_E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01676N3743_S000	3.9564683	34732	1.924664	False	0.28435493	3.704331513	9_PS_2798	0043	E01548N3896E01854N3659	8.37	16.76	37.43	37431676	12.0	3	3
7_PS_2798/2247_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02282N3451_S001	7.1253643	69933	2.753881	False	0.43994516	7.583860562	7_PS_2798	2247	E02020N3739E02658N3366	8.71	22.82	34.51	34512282	27.0	4	4
3_PS_2798/0861_E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02373N3559_S003	3.891101	25121	1.1770351	False	0.07078941	1.385411627	3_PS_2798	0861	E02113N3823E02873N3483	8.8	23.73	35.59	35592373	23.0	3	3
6_PS_2798/1811_E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02305N3578_S000	0.567689	2884	0.19972539	False	-0.6995667	0.039890231	6_PS_2798	1811	E02113N3823E02873N3483	7.92	23.05	35.78	35782305	21.0	1	1
3_PS_2798/0076_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02344N3478_S003	3.9780798	24137	1.2180275	False	0.08565708	1.483590991	3_PS_2798	0076	E02020N3739E02658N3366	8.71	23.44	34.78	34782344	64.0	3	2
4_PS_2798/1325_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02260N3491_S005	3.1212826	18311	1.3345962	False	0.12534986	1.781147017	4_PS_2798	1325	E02020N3739E02658N3366	8.71	22.6	34.91	34902260	60.0	3	2
10_PS_2803/1220_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02270N3527_S005	5.8321967	129145	2.7617934	False	0.4411912	7.627502784	10_PS_2803	1220	E02020N3739E02658N3366	8.95	22.7	35.27	35272270	43.0	4	5
8_PS_2798/0966_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02156N3574_S003	6.6428194	95022	2.674878	False	0.42730397	7.154972315	8_PS_2798	0966	E02020N3739E02658N3366	8.88	21.56	35.74	35742156	47.0	4	5
7_PS_2798/2098_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M824_E02047N3601_S000	1.2346169	6707	0.3832662	False	-0.41649947	0.14689298	7_PS_2798	2098	E01849N3766E02950N3220	8.24	20.47	36.01	36012047	7.0	2	1
8_PS_2798/1595_E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02227N3683_S000	0.45033464	2331	0.16668531	False	-0.77810264	0.027783993	8_PS_2798	1595	E02113N3823E02873N3483	7.92	22.27	36.83	36832227	19.0	1	1
8_PS_2798/1537_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02201N3524_S003	5.62465	31459	2.0997891	False	0.32217568	4.409114264	8_PS_2798	1537	E02020N3739E02658N3366	8.8	22.01	35.24	35242201	65.0	4	3
6_PS_2798/0963_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02200N3695_S000	0.69275326	3312	0.21990746	False	-0.65776	0.048359291	6_PS_2798	0963	E02113N3823E02873N3483	8.09	22.0	36.95	36952200	24.0	1	1
7_PS_2798/1436_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02308N3607_S002	1.9145558	11444	0.72478646	False	-0.13978992	0.525315413	7_PS_2798	1436	E02113N3823E02873N3483	8.61	23.08	36.07	36072308	45.0	2	2
9_PS_2798/2681_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02189N3538_S003	5.2508287	51029	2.188469	False	0.34014037	4.789396564	9_PS_2798	2681	E02020N3739E02658N3366	8.88	21.89	35.38	35382189	55.0	4	4
3_PS_2798/2589_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02097N3634_S003	3.7874882	24459	1.5929404	False	0.20219953	2.537459118	3_PS_2798	2589	E02020N3739E02658N3366	8.61	20.97	36.34	36342097	39.0	3	2
3_PS_2798/0241_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02189N3538_S004	4.7060823	33867	1.9252075	False	0.28447753	3.706423918	3_PS_2798	0241	E02020N3739E02658N3366	8.71	21.89	35.38	35382189	55.0	3	3
4_PS_2798/1368_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02206N3569_S002	4.120137	27255	1.9066888	False	0.28027982	3.63546218	4_PS_2798	1368	E02020N3739E02658N3366	8.8	22.06	35.69	35692206	64.0	3	3
9_PS_2798/0908_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02254N3467_S003	2.9625874	12942	1.1633555	False	0.06571244	1.353396019	9_PS_2798	0908	E02020N3739E02658N3366	8.61	22.54	34.67	34672254	41.0	3	2
8_PS_2798/0679_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02116N3637_S005	4.5636215	78606	2.3135114	False	0.36427164	5.352334998	8_PS_2798	0679	E02020N3739E02658N3366	8.8	21.16	36.37	36362116	45.0	3	5
PS_2798/1389_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01840N3808_S000	1.2253543	5522	0.42093745	False	-0.37578243	0.177188337	PS_2798	1389	E01577N3897E01966N3571	7.74	18.4	38.08	38081839	6.0	2	1
5_PS_2798/1647_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02175N3577_S003	4.161279	30179	1.9628941	False	0.29289687	3.852953248	5_PS_2798	1647	E02020N3739E02658N3366	8.71	21.75	35.77	35772175	65.0	3	3
