eid,s0
6546,2.615178189038181e-07
6547,8.600592226742975e-07
6548,4.533146182140502e-08
6549,2.824063635854964e-08
6550,1.9160268822400005e-08
6551,2.8179384452012565e-08
6552,4.042939302620501e-07
6553,3.32613752048413e-08
6554,2.0147964540819692e-08
6555,5.633139445813272e-08
6556,5.729208235501095e-09
6557,7.74227644569922e-08
6558,2.152528263640074e-07
6559,3.401879084527101e-09
6560,3.364587664507595e-08
6561,2.8441361545621123e-08
6562,2.021612348773757e-08
6563,7.874025201863793e-07
6564,2.85207089233872e-08
6565,3.725315252430776e-08
6566,2.87054430475798e-08
6567,4.333745598332532e-08
6568,5.621355523077399e-09
6569,1.967603034186512e-07
6570,1.6157959430087746e-07
6571,1.9301500263609328e-08
6572,1.8747996683568452e-08
6573,7.071917583510934e-09
6574,5.778075632148162e-09
6575,3.243625417453309e-09
6576,2.7947146722874456e-08
6577,6.241821456294706e-08
6578,1.419528803018633e-07
6579,1.92780327753928e-08
6580,2.8533596239753952e-08
6581,8.011221810247212e-09
6582,6.730019045519378e-09
6583,5.7831103643771874e-08
6584,1.389737858111071e-08
6585,5.349959654094006e-08
6586,1.797730191560922e-08
6587,1.3521275972712089e-08
6588,1.3762706884371205e-08
6589,2.668622161910069e-09
6590,3.786394699313946e-07
6591,3.04685707291567e-08
6592,4.625831502466914e-06
6593,9.399967518708952e-07
6594,1.1456584765318896e-07
6595,3.411344289799619e-08
6596,1.2842856175699351e-05
6597,6.183009362564282e-07
6598,9.600991774089108e-09
6599,2.8122863124311772e-08
6600,3.2498502369331795e-08
6601,2.769934905758332e-08
6602,3.331704556974306e-09
6603,1.676860643284934e-07
6604,2.216982109715409e-07
6605,7.0451733880700565e-09
6606,2.005514896758665e-08
6607,3.1670435918948944e-08
6608,4.308539104703599e-06
6609,1.0205405530456272e-06
6610,2.874214462290868e-08
6611,2.8441361545621123e-08
6612,1.4139690520085846e-07
6613,2.69233325341536e-07
6614,8.500873852331919e-07
6615,1.7016632369303825e-07
6616,1.3944144077438885e-07
6617,4.199866009404667e-06
6618,4.577275496259984e-06
6619,1.334529547378088e-07
6620,9.02119950801552e-08
6621,6.913411148866907e-06
6622,1.388181195550117e-06
6623,6.183009362564282e-07
6624,2.8093928681595425e-08
6625,6.784949531909851e-09
6626,4.177675335318069e-07
6627,3.160334860924161e-06
6628,8.291003589373829e-08
6629,7.078227944946269e-08
6630,6.420517544646614e-07
6631,2.147764993173231e-07
6632,2.163481222929461e-07
6633,5.646542683463775e-09
6634,2.130707236184552e-07
6635,1.4637372798653935e-05
6636,1.5312206104915477e-07
6637,1.378023411626155e-07
6638,7.025100319134763e-09
6639,4.671009202657274e-06
6640,2.504271735271581e-07
6641,2.774502462753835e-05
6642,9.389523410352416e-08
6643,2.5885223309076197e-09
6644,1.0505273246771716e-05
6645,4.82428271899939e-06
6646,2.161051924713164e-05
6647,6.832669365731167e-06
6648,2.670624995696604e-07
6649,1.3648271292766517e-08
6650,4.5721605803303604e-07
6651,2.1480701005777452e-08
6652,3.243625417453309e-09
6653,4.548980187812275e-07
6654,2.145331799727543e-07
6655,1.2939286762885569e-05
6656,1.4864708106034829e-06
6657,3.13619235232817e-07
6658,7.265297579252736e-07
6659,3.1185819177398916e-09
6660,2.7773939801532066e-08
6661,2.9727622980601105e-08
6662,3.097739462969356e-07
6663,1.3689114061728973e-08
6664,2.2935029662941082e-07
6665,2.6442274708489364e-08
6666,1.2424787351782109e-06
6667,1.9718651086945845e-08
6668,1.3608297879104512e-08
6669,3.286464306571008e-08
6670,1.0347404387143648e-05
6671,2.153284368871779e-07
6672,2.1116388163126625e-07
6673,2.722283084906017e-07
6674,1.0347404387143648e-05
6675,3.2562544425872124e-08
6676,1.6926065917814953e-07
6677,8.123195690116385e-07
6678,1.5651889449540446e-07
6679,1.2837356994805361e-08
6680,3.062162207326369e-08
6681,1.0484675652693761e-07
6682,1.87174751545776e-08
6683,1.3670898287304037e-06
6684,4.572812839693787e-07
6685,1.6925212733337114e-06
6686,1.4521011864510177e-05
6687,5.616834750700359e-09
6688,7.057669740055861e-09
6689,4.339671675137721e-07
6690,3.236532710425249e-08
6691,2.8392304610611647e-08
6692,2.268347310493281e-07
6693,2.0360560864110192e-08
6694,9.373431002805125e-08
6695,1.333897598366782e-07
6696,4.7169752295630994e-08
6697,1.828166781608177e-08
6698,2.6373357248525193e-09
6699,6.135352819681568e-08
6700,2.4189204104225e-08
6701,9.372529432256817e-08
6702,1.3147088279339976e-06
6703,3.3703580687968445e-08
6704,3.1495588242418315e-08
6705,4.7614795649753e-07
6706,3.843609654358391e-07
6707,3.303403718701985e-09
6708,5.863612325721744e-08
6709,5.723826363623662e-09
6710,1.960926669169365e-08
6711,2.2206311771902766e-07
6712,1.4235353048492845e-07
6713,5.7214583399975965e-09
6714,1.8621626452192482e-08
6715,6.968529399705044e-09
6716,1.9356125081971903e-08
6717,2.021758981641577e-07
6718,1.0346346787496342e-05
6719,1.688642100489366e-07
6720,1.6399787393524433e-08
6721,3.378107867197262e-08
6722,1.8862748123471345e-08
6723,2.9235385189276494e-08
6724,1.8913621717267352e-08
6725,2.8038472454613297e-08
6726,6.375150813238386e-07
6727,4.128148952072036e-06
6728,2.9280910292824386e-08
6729,4.472340028030052e-07
6730,2.554533138809737e-09
6731,2.570689636275668e-07
6732,1.4697185703637756e-07
6733,2.793663744873776e-07
6734,2.005008210210657e-07
6735,6.873406559406669e-09
6736,2.7829830653757248e-08
6737,2.668235674160545e-07
6738,8.663987173570842e-08
6739,5.648049607589457e-09
6740,3.093370977598874e-08
6741,1.3390623081788477e-07
6742,4.671009202657274e-06
6743,4.324874976002971e-06
6744,8.531150464003673e-08
6745,6.917764918670318e-09
6746,3.829501264651574e-07
6747,1.3038818300516168e-07
6748,1.389737858111071e-08
6749,2.645853498289773e-09
6750,1.0536913380864652e-06
6751,3.1270546911858884e-08
6752,2.4957290355441534e-08
6753,3.489120492723446e-06
6754,1.037935131620346e-06
6755,2.7829830653757248e-08
6756,2.040793503498499e-08
6757,5.649987081465327e-09
6758,3.382530552238882e-09
6759,6.504905489721268e-07
6760,7.057748377289533e-09
6761,6.499695769835399e-06
6762,2.0245863338826352e-08
6763,1.1602089689300645e-07
6764,7.705680405669477e-07
6765,1.2573625487586394e-07
6766,1.163726326056368e-05
6767,3.0953857576849314e-08
6768,1.69843905174355e-07
6769,9.922508769491637e-06
6770,3.6960892313632585e-08
6771,9.407058190442734e-08
6772,2.6085434721280637e-08
6773,1.3487582393023174e-07
6774,2.369691605378837e-07
6775,3.0172187112747423e-09
6776,1.2837356994805361e-08
6777,1.4148809376240482e-07
6778,8.486858356074498e-08
6779,2.694584990568386e-09
6780,1.700551162096121e-07
6781,1.4999962642648716e-07
6782,8.038865552844331e-09
6783,1.2276079756983898e-07
6784,6.025868560805225e-05
6785,1.9629989619550253e-08
6786,2.685685111523306e-07
6787,7.154735753028353e-09
6788,2.9280910292824386e-08
6789,1.456866534907642e-07
6790,1.3482764339107536e-06
6791,1.296617898052435e-06
6792,1.1619667769063885e-07
6793,1.105386420464894e-05
6794,7.140229588521692e-06
6795,9.261456064440953e-08
6796,3.108221934189017e-08
6797,7.158276310137342e-09
6798,5.8379346015829174e-08
6799,2.7333120956655e-07
6800,1.6387693988434356e-06
6801,1.3701992510059481e-08
6802,8.284446388005994e-07
6803,4.51222849917637e-07
6804,2.8056558474820964e-08
6805,6.333728427051493e-08
6806,2.795334471840396e-08
6807,2.72171277762109e-08
6808,1.347874124318423e-08
6809,3.254599211885433e-09
6810,1.7476346030499246e-08
6811,1.006963173937698e-07
6812,2.145331799727543e-07
6813,3.574671575970533e-05
6814,2.611042259922237e-07
6815,3.634303541840073e-06
6816,1.597602223249356e-07
6817,2.031573464686958e-08
6818,3.1711406173884876e-09
6819,3.40252468510854e-08
6820,1.3146826500861882e-08
6821,1.5080787586175887e-05
6822,3.039743868266998e-09
6823,2.6208228634708047e-08
6824,3.034610346127387e-08
6825,6.10958222757425e-07
6826,1.4634052960478582e-07
6827,3.286131518585991e-08
6828,1.7795528021202848e-07
6829,4.762903165424995e-05
6830,1.1697516556025457e-07
6831,2.283777943186056e-06
6832,2.93614702629004e-08
6833,3.6534100379581433e-06
6834,1.834877796488913e-08
6835,6.72692511584747e-07
6836,2.80775489829692e-08
6837,2.5305436086004983e-08
6838,1.0392866095805597e-08
6839,4.42172479664815e-06
6840,6.14184650486494e-08
6841,1.2858630031246084e-05
6842,1.46941101616359e-07
6843,8.561123622951666e-07
6844,2.163481222929461e-07
6845,5.5525297878492884e-08
6846,1.9718651086945845e-08
6847,9.405260284331573e-08
6848,3.102793085451499e-08
6849,4.012147226211602e-07
6850,4.118525455567262e-06
6851,4.324874976002971e-06
6852,1.9876454534789853e-08
6853,3.049931997763599e-07
6854,1.3267583766626924e-07
6855,4.477191307028462e-06
6856,3.1913583436014385e-08
6857,2.476987620437653e-07
6858,9.600991774089108e-09
6859,3.0744125886320444e-08
6860,1.01539277143635e-08
6861,2.1492740295675082e-07
6862,1.484050642330313e-07
6863,3.1547094160189825e-07
6864,3.1343919990356325e-08
6865,3.253736953921898e-08
6866,1.302338835455137e-07
6867,3.1742286947864225e-08
6868,2.792852626165085e-08
6869,1.2621295368800061e-07
6870,1.5186117881865385e-07
6871,1.884387868451046e-08
6872,2.9552074814572344e-08
6873,1.0679405699956525e-07
6874,2.544454840651745e-08
6875,1.0492410827098312e-05
6876,3.024055192743969e-08
6877,2.617671488435536e-08
6878,2.7829830653757248e-08
6879,1.6936023193035e-07
6880,3.489120492723446e-06
6881,2.7684110864461544e-08
6882,2.156392769635746e-07
6883,2.1610076675354786e-07
6884,1.859458614126936e-07
6885,3.0313001043995743e-08
6886,1.2842856175699351e-05
6887,9.60579582321696e-08
6888,2.8093928681595425e-08
6889,4.334829568654834e-07
6890,1.5805789745679324e-07
6891,2.775379071390636e-08
6892,4.613487071060867e-07
6893,7.821492648976833e-07
6894,7.133076787498233e-09
6895,1.942912148127044e-08
6896,1.3638618421983914e-08
6897,9.389523410352416e-08
6898,1.463911423659133e-07
6899,3.0853331020915594e-08
6900,1.0505273246771716e-05
6901,1.7732405596272817e-07
6902,2.7239822552418544e-08
6903,1.897931864421489e-07
6904,1.1078406195091562e-06
6905,3.136877830885189e-08
6906,9.22444490073019e-09
6907,5.754610670762569e-09
6908,3.2505671373976366e-08
6909,3.1913583436014385e-08
6910,1.3350867829820542e-08
6911,4.564191686640281e-06
6912,1.1027668916398641e-07
6913,1.2366481507181313e-07
6914,2.0236830548483916e-08
6915,1.3707096521090072e-07
6916,1.728140004865712e-07
6917,2.8299256394004072e-08
6918,3.703883081194985e-07
6919,1.6814629826716785e-07
6920,1.289943573201495e-08
6921,9.910966578617076e-06
6922,7.022815650763536e-09
6923,4.354896967228255e-07
6924,1.4597025852604953e-07
6925,2.8264360399384276e-08
6926,2.0746470328752588e-08
6927,4.25124592760469e-07
6928,2.01406318207466e-07
6929,7.0229902089645554e-09
6930,3.23816154391681e-08
6931,2.139020943206112e-07
6932,3.024055192743969e-08
6933,3.1914519583164794e-08
6934,2.1873996152047337e-07
6935,2.377402376891919e-06
6936,1.1410331793166801e-07
6937,1.3246331103312498e-06
6938,3.3092589373913564e-08
6939,6.245257176427007e-07
6940,1.2648517104915554e-07
6941,7.022815650763536e-09
6942,1.8791678903172295e-07
6943,3.0312342811946054e-08
6944,6.754869086375763e-08
6945,7.137717944418821e-09
6946,3.3308045908052884e-08
6947,7.551223066014476e-07
6948,1.704879854958403e-06
6949,3.608530757151964e-07
6950,3.035958906699568e-08
6951,8.020513941921656e-08
6952,3.253736953921898e-08
6953,3.088065323782502e-08
6954,7.010782140259485e-06
6955,6.758286999729977e-07
6956,3.0627075628087875e-08
6957,4.5076602400088e-07
6958,1.919612930626712e-07
6959,5.741909453131831e-09
6960,1.813311057400693e-06
6961,2.0368041416856082e-08
6962,9.2306998321804e-09
6963,1.705624666897686e-05
6964,2.0068823671860762e-07
6965,2.8533596239753952e-08
6966,1.69843905174355e-07
6967,1.0312008317632696e-07
6968,1.418956460267677e-07
6969,1.0394090749260084e-05
6970,2.8783271832569983e-08
6971,6.047727873081248e-06
6972,3.136877830885189e-08
6973,9.96368444630822e-08
6974,1.720277763021213e-07
6975,1.6968656944452302e-07
6976,3.556500378988774e-06
6977,3.3838200525170744e-07
6978,9.600991774089108e-09
6979,2.7629699487134928e-08
6980,3.848006830180561e-07
6981,7.090888710012965e-09
6982,1.659363845746153e-07
6983,2.9723987277350067e-08
6984,2.5640075181441494e-07
6985,3.955633460769136e-06
6986,1.6196861906902971e-06
6987,8.458643554370993e-07
6988,2.9647455512692086e-08
6989,6.798320877954516e-09
6990,8.935803081361579e-08
6991,3.4652822302134325e-08
6992,1.731861874047978e-06
6993,3.045808333611068e-09
6994,1.731861874047978e-06
6995,9.415484535493189e-08
6996,2.5760579880159482e-08
6997,2.8392304610611647e-08
6998,1.1835274215770438e-07
6999,5.456259554489813e-08
7000,1.1022761610140889e-05
7001,7.051478918089267e-09
7002,1.0294166981130969e-07
7003,1.0254006617591365e-08
7004,3.0936016829895934e-08
7005,1.2313140542210572e-07
7006,2.6267704097203397e-09
7007,1.3707096521090072e-07
7008,3.783207695705341e-06
7009,2.018766948580258e-08
7010,6.8787892152482645e-09
7011,4.240126331777381e-06
7012,2.2068073594134001e-07
7013,1.0997490147048396e-07
7014,6.149238168963519e-06
7015,7.1075987867433845e-09
7016,1.092252206655372e-07
7017,3.834546867488145e-07
7018,9.484586616278757e-08
7019,6.917764918670318e-09
7020,3.272090258385173e-08
7021,2.7870144965899632e-08
7022,2.6796112853964985e-08
7023,4.460788281301734e-06
7024,7.076268131556218e-09
7025,5.039445008357963e-06
7026,1.896796067528596e-06
7027,1.315148480252592e-07
7028,7.081967161143799e-09
7029,2.156392769635746e-07
7030,1.507616243420473e-07
7031,2.7038752376193995e-06
7032,2.5772015581425872e-05
7033,2.9552074814572344e-08
7034,6.7535225027600015e-06
7035,1.85843882910958e-07
7036,2.3094033692310535e-07
7037,2.93614702629004e-08
7038,2.00210584039469e-08
7039,7.1539648396140835e-09
7040,1.691102579931767e-07
7041,1.3415621822844854e-08
7042,2.1618174892463015e-07
7043,2.8783271832569983e-08
7044,1.0668992046220732e-05
7045,2.142662168522217e-07
7046,3.088065323782502e-08
7047,2.6796112853964985e-08
7048,5.933170895601529e-06
7049,1.1556514826879549e-07
7050,2.9698374026689805e-08
7051,1.0346346787496342e-05
7052,1.347874124318423e-08
7053,7.198690780905282e-09
7054,2.651095205022721e-09
7055,3.3878500694116985e-08
7056,4.1342435990279227e-07
7057,7.867039595420656e-08
7058,1.724208141612768e-07
7059,4.1296102875870804e-07
7060,2.8177874587683164e-08
7061,6.201294761160748e-06
7062,3.034419462182564e-08
7063,1.0874739889295417e-07
7064,3.335438041362716e-06
7065,3.243625417453309e-09
7066,1.542201814501815e-07
7067,7.583227535628581e-07
7068,1.1060010718577224e-05
7069,5.666132697097616e-09
7070,3.0459766096516043e-05
7071,2.8122863124311772e-08
7072,2.7166486069850843e-08
7073,1.966098045692419e-08
7074,1.8910122294346124e-08
7075,2.7421698595039084e-09
7076,3.0553648106932983e-08
7077,7.000126562978256e-09
7078,7.057748377289533e-09
7079,1.092252206655372e-07
7080,3.6832132825428607e-06
7081,3.415163151471255e-09
7082,6.730019045519378e-09
7083,7.185748531118012e-09
7084,2.0360560864110192e-08
7085,5.000215204948951e-07
7086,7.101514896127546e-07
7087,2.201423966201552e-06
7088,3.243625417453309e-09
7089,7.50803644125035e-08
7090,2.1203563935897472e-08
7091,1.167646632683059e-07
7092,4.1342435990279227e-07
7093,6.757678756994528e-06
7094,1.9833703778147915e-08
7095,7.063030441379271e-09
7096,1.9457684876742985e-08
7097,1.389737858111071e-08
7098,1.8747996683568452e-08
7099,9.399967518708952e-07
7100,2.152528263640074e-07
7101,2.6257056880359503e-09
7102,2.0218755469919842e-08
7103,5.014959944408986e-08
7104,3.0010854231599226e-08
7105,2.7458765428956012e-08
7106,1.3415621822844854e-08
7107,1.430492672153259e-07
7108,2.0655758765747763e-08
7109,2.930980900197336e-08
7110,8.394711951959494e-08
7111,1.344942153329454e-07
7112,9.441844124359793e-08
7113,2.765348031463186e-09
7114,2.0146190331520217e-08
7115,3.04685707291567e-08
7116,1.025150998838765e-05
7117,3.469191272023149e-06
7118,2.1046626194491304e-08
7119,2.0493903924217488e-08
7120,2.8189700670558884e-08
7121,1.9061165019159843e-08
7122,1.5806490036621526e-07
7123,3.3122076584066614e-08
7124,1.466276232861157e-07
7125,9.764870978104169e-09
7126,2.632913034797538e-09
7127,6.962849478662463e-09
7128,4.27487319461526e-06
7129,2.5885223309076197e-09
7130,2.5603481572218103e-09
7131,1.91226805701524e-08
7132,1.3400055300690714e-08
7133,2.13944343899157e-07
7134,9.055202721215036e-07
7135,1.5565523921088663e-05
7136,6.96195222780041e-08
7137,8.178332894981626e-06
7138,1.3139693033169596e-07
7139,7.008295017705247e-06
7140,0.0001270012785303
7141,2.3776527814998856e-06
7142,1.2858630031246084e-05
7143,2.680672623083126e-07
7144,1.932998188851837e-07
7145,3.1203213290643854e-08
7146,1.1319490526221897e-07
7147,3.2954785401790794e-08
7148,4.2470182285167394e-08
7149,0.0001270012785303
7150,4.222690318795454e-06
7151,2.9575465526213294e-08
7152,1.8242650093411595e-06
7153,1.3654313908829184e-08
7154,1.2738926763503433e-07
7155,1.5365348098607184e-07
7156,2.76393323902107e-08
7157,2.5748694285516416e-08
7158,6.917764918670318e-09
7159,2.1000650196782115e-05
7160,1.5677478481452318e-06
7161,7.814674434067685e-08
7162,6.917764918670318e-09
7163,1.1346087700177288e-06
7164,1.2444273324946217e-07
7165,3.102793085451499e-08
7166,1.1224373667845432e-07
7167,4.881627453490667e-08
7168,6.946364846954914e-09
7169,2.630486565250096e-08
7170,9.974921280406204e-08
7171,2.002892298662328e-07
7172,1.1494390467600677e-07
7173,3.714090514256213e-08
7174,6.845898428336943e-09
7175,9.846841385739673e-08
7176,1.2735257715374425e-07
7177,9.803652186363182e-06
7178,1.0899403094508083e-05
7179,7.888478388290761e-07
7180,1.9673021011441533e-08
7181,1.3526507801660522e-08
7182,3.272090258385173e-08
7183,1.2230412328840078e-05
7184,3.2837031899703386e-08
7185,1.5867619513502688e-06
7186,1.059829738067796e-05
7187,6.9948260332630325e-09
7188,6.682369415012782e-08
7189,1.3182701899335482e-08
7190,2.0378455203095656e-08
7191,3.049684127846913e-08
7192,2.607523517810766e-09
7193,4.331024166348932e-07
7194,1.8910122294346124e-08
7195,4.639159113571602e-07
7196,3.1537898399132327e-06
7197,2.788258211867552e-08
7198,1.0800687626415541e-08
7199,1.1121853216586657e-07
7200,8.824287320128538e-08
7201,2.1000650196782115e-05
7202,4.001503836427914e-05
7203,5.614083577294684e-08
7204,2.544454840651745e-08
7205,5.120425736552472e-06
7206,2.8011612866748772e-08
7207,1.895836181645464e-08
7208,1.3323012041930329e-05
7209,4.4103986162459904e-06
7210,3.1751877593491504e-08
7211,1.5737517542811974e-07
7212,2.9504943146615468e-08
7213,9.531812946184725e-08
7214,3.002666554946808e-08
7215,3.598244382576607e-06
7216,9.188465911758097e-08
7217,1.4749335686038644e-05
7218,3.379080864239669e-06
7219,1.3829329779612045e-08
7220,2.653383909281372e-07
7221,1.0480626532053656e-07
7222,1.1126475584564655e-07
