eid,p84
1083,8.944711463717798e-06
1084,1.17202749140945e-08
1085,1.79823023708547e-08
1086,4.7437719298238e-08
1087,4.99164982e-08
1088,2.72360801624027e-06
1089,5.80024390242974e-06
1090,4.55954769061272e-08
1091,9.39468168038102e-08
1092,4.98235294e-08
1093,3.8535957492060284e-08
1094,2.93473247227358e-07
1095,5.27133096e-08
1096,4.61891344034058e-08
1097,3.4617950553915924e-09
1098,1.9887623242913377e-08
1099,4.147439175259559e-08
1100,3.1228793254226925e-08
1101,3.322839180773003e-08
1102,4.727068099624766e-08
1103,2.86859485984279e-07
1104,4.94177485018158e-07
1105,1.8574452274275178e-08
1106,5.0241889e-08
1107,4.87745237340369e-07
1108,5.88781869688032e-07
1109,3.808155011238526e-07
1110,1.4481126252098304e-09
1111,5.29767212e-08
1112,1.5053624529277208e-09
1113,4.98235294e-08
1114,7.083078785590631e-08
1115,5.342165527703928e-08
1116,5.01721624e-08
1117,4.0828178694176e-08
1118,6.895361305490301e-06
1119,1.3565324540094692e-05
1120,3.1182766684728815e-08
1121,1.45778947368509e-07
1122,4.65076422e-08
1123,1.8537417382070453e-08
1124,8.709487657370268e-06
1125,5.86663931709716e-07
1126,2.0685072230679907e-07
1127,2.96907975460443e-07
1128,4.63698127720474e-08
1129,6.338434148593117e-06
1130,7.258712019631955e-08
1131,3.957506266323511e-08
1132,5.50035450831805e-07
1133,1.4770873339049207e-09
1134,1.4801822161998e-09
1135,8.07903682719062e-07
1136,3.801640490647291e-08
1137,1.2933628629123298e-07
1138,4.65556942469862e-08
1139,5.173331197443769e-07
1140,5.6562488634163e-07
1141,4.52680582e-08
1142,8.216206381812421e-09
1143,5.11834803771515e-08
1144,1.89517536e-08
1145,1.81512328951299e-08
1146,3.957506266323511e-08
1147,1.1384347559570266e-05
1148,1.23868720417489e-05
1149,3.094845226042131e-08
1150,4.07106886245626e-06
1151,5.17055555555969e-07
1152,2.066289131454632e-12
1153,9.274868686859414e-09
1154,1.87600866597051e-08
1155,8.07903682719062e-07
1156,6.497461530870712e-07
1157,3.91233259208589e-06
1158,3.2444178714908794e-05
1159,3.19425925925779e-07
1160,5.535286139139284e-07
1161,7.320247328536885e-06
1162,6.386783999999992e-08
1163,4.450751999999998e-05
1164,6.432848513421769e-06
1165,6.981141560068658e-08
1166,5.515464102567191e-07
1167,5.807207039999948e-08
1168,6.516952380958176e-07
1169,2.2295464224203335e-05
1170,0.0
1171,1.681714523071648e-05
1172,4.52599313642772e-08
1173,4.703727712742372e-08
1174,3.61014825195377e-08
1175,0.0
1176,1.4474341497393793e-09
1177,3.020478946560068e-08
1178,6.12352054249412e-06
1179,4.591815443469131e-07
1180,2.0087189247565575e-05
1181,5.28987216754668e-07
1182,3.5990527843291844e-09
1183,9.274868686859414e-09
1184,6.829336683680696e-08
1185,4.37914110429921e-07
1186,3.5595954027918423e-09
1187,2.753593398289371e-07
1188,1.45778947368509e-07
1189,1.87688851245111e-08
1190,1.91101248e-08
1191,1.891272727275e-05
1192,1.621998260870866e-07
1193,9.274868686859414e-09
1194,4.665078463720033e-08
1195,2.4008017453405656e-07
1196,4.4484754332483347e-08
1197,7.099659327848847e-08
1198,8.97494804792795e-06
1199,1.0608381056166453e-05
1200,0.000123859570764916
1201,4.86280828078774e-08
1202,1.622448022115768e-05
1203,4.9222806693154e-07
1204,7.11647401055778e-08
1205,1.5270468829394912e-07
1206,8.09981822134968e-08
1207,1.90690656e-08
1208,5.087533693764553e-07
1209,3.96166099483387e-06
1210,4.1038347414894136e-08
1211,6.42654417456368e-06
1212,9.274868686859414e-09
1213,1.492119619337192e-09
1214,4.9854519e-08
1215,3.863986800920581e-08
1216,2.6061217727999997e-09
1217,2.42201086956716e-07
1218,3.7601816284552195e-06
1219,7.080034037543262e-08
1220,4.545372776472083e-07
1221,4.65928636e-08
1222,3.5547053854218295e-09
1223,1.4097971014504e-07
1224,7.342103701350406e-08
1225,1.64087119261051e-06
1226,2.5371433333323175e-06
1227,3.6186128538092344e-09
1228,1.0447702679666532e-06
1229,7.089600055837461e-06
1230,1.16361538461573e-07
1231,2.5848047373560326e-05
1232,7.092658654450939e-08
1233,1.45778947368509e-07
1234,3.3097499999986803e-09
1235,3.102287915084812e-08
1236,1.5072790978576615e-09
1237,7.258712019631955e-08
1238,3.3623188405824e-07
1239,5.957006199999946e-08
1240,4.52986481575488e-08
1241,2.78931818182153e-05
1242,2.86576923077009e-07
1243,5.196455555559716e-07
1244,1.113044212965089e-07
1245,1.4884822886536203e-09
1246,5.982431799999947e-08
1247,1.90187615250015e-08
1248,1.2425558660816e-07
1249,3.406655894012487e-09
1250,1.76954724181791e-08
1251,5.38521774e-08
1252,2.232e-08
1253,9.507137174865308e-09
1254,6.06102769733933e-06
1255,9.56685552407358e-07
1256,3.34414191790264e-07
1257,1.44128205128286e-06
1258,5.273312641860183e-07
1259,4.9157253e-08
1260,1.15707830806265e-07
1261,1.18170329216515e-07
1262,4.7414088e-08
1263,1.5284821428569e-05
1264,8.233386258616462e-08
1265,2.8337044928786893e-07
1266,1.09887678666654e-05
1267,5.560431227043935e-06
1268,4.38743362831665e-08
1269,8.22175141242313e-07
1270,7.049428850349806e-08
1271,6.86227848101197e-06
1272,9.39632780006348e-07
1273,9.194260076281142e-09
1274,1.9450882401586704e-06
1275,5.3995827731660367e-08
1276,1.51565186529864e-05
1277,8.402336643973806e-07
1278,7.60326178656672e-05
1279,7.43595084281005e-06
1280,1.4891635508843104e-09
1281,1.9581606160807464e-08
1282,0.0
1283,1.23413964453602e-06
1284,2.0260387731516305e-07
1285,0.000111562496204296
1286,9.045765970069949e-09
1287,4.97358413601289e-08
1288,4.5316304803230866e-08
1289,4.618006053577624e-07
1290,1.6450299174883342e-07
1291,0.0
1292,4.94846625767406e-07
1293,1.3457683327163154e-08
1294,4.05478962066956e-07
1295,9.56685552407358e-07
1296,5.08061403508691e-08
1297,3.0870765540818004e-08
1298,9.804640000019603e-08
1299,7.311521812259496e-08
1300,1.73772349502671e-05
1301,4.52470257664388e-08
1302,4.298055783186344e-07
1303,4.47824242469354e-08
1304,2.20028571428659e-06
1305,1.4739040264016148e-09
1306,9.464587232256804e-09
1307,3.932270855020747e-08
1308,4.4484754332483347e-08
1309,5.958223989018868e-06
1310,4.94846625767406e-07
1311,5.954039879999946e-08
1312,5.363207908937651e-09
1313,2.8259586519411977e-07
1314,4.674796349007444e-08
1315,4.166862962039521e-08
1316,4.408293635574105e-08
1317,6.269823076925999e-07
1318,3.1390518957966583e-07
1319,0.0
1320,5.095691828003321e-08
1321,6.999807617804873e-08
1322,4.98235294e-08
1323,4.33109342590118e-08
1324,7.057827226896006e-08
1325,1.1824617012639051e-05
1326,1.130364541685669e-06
1327,7.013072051611452e-08
1328,4.65763023363659e-08
1329,1.45778947368509e-07
1330,4.668588786312594e-08
1331,3.275516383149888e-05
1332,1.694966532900549e-07
1333,4.718552855773156e-08
1334,2.46215461512756e-06
1335,1.86802547770632e-08
1336,1.5031672746163719e-09
1337,1.57150306748636e-07
1338,2.47669103605134e-06
1339,1.851967967702156e-08
1340,1.681714523071648e-05
1341,6.981141560068658e-08
1342,5.00791936e-08
1343,1.2049174858979908e-07
1344,1.4474341497393793e-09
1345,7.080034037543262e-08
1346,7.105126343428432e-06
1347,6.952484125214482e-08
1348,2.232e-08
1349,4.863144487355336e-09
1350,6.7846417106996e-07
1351,2.232e-08
1352,7.500169457655949e-06
1353,2.6817355300890125e-09
1354,9.6946e-06
1355,5.03658474e-08
1356,4.396972306331453e-08
1357,4.96066022e-08
1358,2.96907975460443e-07
1359,4.94846625767406e-07
1360,4.0183681406295684e-08
1361,4.884872318900471e-08
1362,8.97613656706295e-08
1363,1.95340206185653e-08
1364,6.944735123398178e-06
1365,7.838052802831869e-06
1366,4.61891344034058e-08
1367,6.415304347822366e-08
1368,4.570966e-08
1369,1.95148512e-08
1370,1.1859504205248815e-07
1371,0.0
1372,7.004348389985725e-08
1373,3.544756729393183e-09
1374,3.839097524232893e-06
1375,6.517182320450201e-07
1376,1.40854368932073e-05
1377,1.9174902048429482e-07
1378,0.0
1379,2.4571071064779945e-07
1380,1.6450299174883342e-07
1381,1.80966824133327e-08
1382,1.86802547770632e-08
1383,3.3623188405824e-07
1384,3.801640490647291e-08
1385,3.799724421179565e-06
1386,1.87709510602228e-07
1387,4.14806573176235e-08
1388,2.61117930575937e-07
1389,3.32492753623454e-07
1390,6.981141560068658e-08
1391,1.749963316111982e-08
1392,9.04916730099069e-07
1393,2.693536835674903e-07
1394,9.559976135508174e-07
1395,4.445458463750188e-07
1396,5.397479611649965e-08
1397,4.38743362831665e-08
1398,7.81968640802457e-08
1399,7.11735294118074e-06
1400,3.0225994598614652e-05
1401,4.211500120011093e-08
1402,4.61891344034058e-08
1403,0.0
1404,3.902582135844324e-08
1405,2.62126001154e-07
1406,4.10070214743487e-07
1407,5.24653928e-08
1408,6.517182320450201e-07
1409,4.396972306331453e-08
1410,4.896125641028384e-07
1411,7.271360054345129e-08
1412,1.62129675314887e-05
1413,9.45599999999054e-09
1414,4.7512786415913e-07
1415,5.39064092e-08
1416,2.671522642089012e-09
1417,4.01457308495733e-06
1418,8.1978187657603e-08
1419,3.592139311495719e-09
1420,0.0
1421,1.80016589934279e-08
1422,1.91101248e-08
1423,1.963001693274275e-08
1424,3.19858407079505e-08
1425,2.96907975460443e-07
1426,2.6568319128340067e-07
1427,2.61914110429731e-07
1428,0.0
1429,1.80833333333478e-07
1430,4.61961492780028e-08
1431,5.153856581322636e-07
1432,6.140273109161706e-05
1433,4.5316304803230866e-08
1434,0.0
1435,7.96095246514226e-06
1436,2.8259586519411977e-07
1437,4.0421191159791144e-08
1438,7.944544387372321e-05
1439,1.4685393057111817e-06
1440,3.32492753623454e-07
1441,1.86245903016927e-08
1442,7.311521812259496e-08
1443,4.38743362831665e-08
1444,3.49699263602613e-07
1445,1.83430394279007e-08
1446,4.337337091329338e-08
1447,1.21136396778099e-07
1448,3.094845226042131e-08
1449,5.28217732e-08
1450,7.075341199203451e-08
1451,2.47037033001352e-07
1452,3.077357806461078e-08
1453,4.02802469135617e-06
1454,1.2787527999999958e-05
1455,4.99164982e-08
1456,2.5082454763815224e-07
1457,1.06129914161505e-06
1458,1.24681209128744e-07
1459,5.00172144e-08
1460,4.109469822199655e-08
1461,1.79823023708547e-08
1462,1.86802547770632e-08
1463,5.04278266e-08
1464,3.46729670671934e-07
1465,1.33573333332999e-07
1466,2.277241820813946e-08
1467,4.570966e-08
1468,4.65773688e-08
1469,9.27067111326669e-07
1470,0.0
1471,1.1411862290499666e-06
1472,4.38743362831665e-08
1473,1.86826601694123e-08
1474,3.5990527843291844e-09
1475,4.86550000000389e-06
1476,1.37297630740607e-07
1477,1.45778947368509e-07
1478,3.6680411888787e-07
1479,4.703727712742372e-08
1480,4.432143180246489e-08
1481,3.827605128207276e-07
1482,5.10398712e-08
1483,1.3094396227021273e-07
1484,4.884872318900471e-08
1485,1.4801822161998e-09
1486,7.123500284757268e-08
1487,4.4988913811132e-08
1488,5.0456836485209445e-06
1489,1.4780600111975904e-09
1490,6.473508196720988e-08
1491,3.2055380476683616e-07
1492,1.79823023708547e-08
1493,2.325344736e-09
1494,8.92793684211062e-06
1495,3.592139311495719e-09
1496,5.071102774533873e-09
1497,1.80016589934279e-08
1498,5.16674106e-08
1499,1.628889290788866e-07
1500,4.84864441789482e-08
1501,0.000124921271428388
1502,4.52599313642772e-08
1503,2.2758777359999995e-09
1504,1.7802975126303407e-06
1505,3.44472780043768e-07
1506,6.944735123398178e-06
1507,1.87600866597051e-08
1508,9.351292282235546e-05
1509,3.9898621201383e-07
1510,1.87816512e-08
1511,2.5397512815999993e-09
1512,1.0778946494343466e-05
1513,4.65556942469862e-08
1514,5.29767212e-08
1515,5.48825816e-08
1516,5.01179306e-08
1517,1.3325454634037363e-07
1518,4.61891344034058e-08
1519,4.38743362831665e-08
1520,7.031777975565196e-08
1521,4.68640226e-08
1522,4.52680582e-08
1523,7.0042646606466e-08
1524,1.29367469879472e-07
1525,7.342103701350406e-08
1526,5.34621848739635e-07
1527,4.395900529524838e-08
1528,4.38743362831665e-08
1529,9.314737434414975e-09
1530,4.408293635574105e-08
1531,2.2300925972330384e-06
1532,8.719038238004971e-09
1533,5.10398712e-08
1534,2.8270430107519e-07
1535,1.0447702679666532e-06
1536,5.10708608e-08
1537,1.91101248e-08
1538,1.4867256816232575e-09
1539,2.1982965627295226e-06
1540,8.875814958871094e-06
1541,3.801640490647291e-08
1542,2.4758169279430196e-07
1543,5.10708608e-08
1544,7.74432432431658e-08
1545,1.84996521014475e-08
1546,3.00113636363997e-05
1547,1.83113649545991e-08
1548,5.793667382546897e-06
1549,9.00591896213655e-08
1550,3.136189451386315e-08
1551,3.127009720606593e-08
1552,1.748275417930174e-08
1553,1.4850137580224603e-07
1554,1.23868720417489e-05
1555,7.2831506621732e-08
1556,4.36567707467863e-08
1557,4.109469822199655e-08
1558,1.536466668120912e-07
1559,4.4556340308483346e-08
1560,1.527451250161959e-05
1561,1.3407115090736818e-06
1562,2.3700629039999994e-09
1563,1.87372106512095e-08
1564,4.755161614729296e-08
1565,3.442299389062808e-07
1566,1.90690656e-08
1567,9.03057633815216e-05
1568,2.5975609968960004e-07
1569,3.06292216739454e-08
1570,9.128579990841576e-09
1571,4.52603108e-08
1572,0.0
1573,5.07919544e-08
1574,8.831266874967088e-08
1575,8.145529866847327e-05
1576,1.1062941176496e-07
1577,3.3623188405824e-07
1578,4.336429365967381e-07
1579,3.036364655561619e-08
1580,9.274868686859414e-09
1581,1.45778947368509e-07
1582,1.04343423423319e-05
1583,1.204640199001383e-07
1584,1.8707004479284485e-06
1585,4.1038347414894136e-08
1586,5.11897804547609e-07
1587,3.0624753717799115e-07
1588,7.230829839936135e-08
1589,5.01721624e-08
1590,5.9228935199999464e-08
1591,8.92793684211062e-06
1592,4.99474878e-08
1593,8.92793684211062e-06
1594,1.20446048510298e-05
1595,4.39143892252865e-08
1596,5.16241179592737e-06
1597,1.58205479114831e-05
1598,4.7723984e-08
1599,4.397792836875581e-08
1600,4.37914110429921e-07
1601,6.718802139040324e-07
1602,2.11383559975963e-07
1603,1.91581661890851e-07
1604,3.5702185439749736e-09
1605,2.5051914991999995e-09
1606,4.91430823415753e-07
1607,2.671522642089012e-09
1608,4.4450504571280774e-07
1609,4.1052670108877266e-07
1610,6.793915353999121e-07
1611,2.45894444444641e-07
1612,5.00757218250189e-08
1613,4.211500120011093e-08
1614,3.3309101449301966e-07
1615,3.077357806461078e-08
1616,1.7938429234295123e-08
1617,4.9738308e-08
1618,4.47157346343899e-06
1619,2.4806121552388656e-06
1620,2.8003867661245154e-07
1621,6.415304347822366e-08
1622,1.8667693600174958e-07
1623,6.344206657340676e-08
1624,2.1924187212910962e-07
1625,4.2586114955863246e-08
1626,0.0
1627,1.86136483794302e-07
1628,2.753593398289371e-07
1629,1.5019398995584705e-09
1630,2.8019227529557444e-07
1631,5.04820584e-08
1632,3.5547053854218295e-09
1633,1.5060664092849752e-09
1634,0.0
1635,5.11834803771515e-08
1636,7.1990501034841625e-06
1637,1.88216759133471e-08
1638,4.93778842628303e-08
1639,4.718552855773156e-08
1640,4.38296889906735e-08
1641,5.878626956937659e-06
1642,7.153822432559047e-08
1643,1.5072959407545048e-09
1644,1.05168940654105e-06
1645,2.8052111316249325e-07
1646,5.982008039999947e-08
1647,1.8671928312024588e-08
1648,9.763816787369535e-05
1649,1.1395e-05
1650,1.3643445644421365e-07
1651,2.9476847595999746e-08
1652,4.65928636e-08
1653,3.827605128207276e-07
1654,2.604869115302731e-07
1655,3.8340086317624475e-07
1656,5.36862297272378e-07
1657,1.4376763005818217e-09
1658,6.677237611816902e-08
1659,1.0024875e-06
1660,2.1982965627295226e-06
1661,7.88547195679703e-08
1662,7.271360054345129e-08
1663,1.56826923077011e-06
1664,2.1275242492311203e-06
1665,1.598480262690638e-05
1666,9.274868686859414e-09
1667,1.0069765384616286e-06
1668,4.109469822199655e-08
1669,3.956021830370294e-08
1670,4.73288666e-08
1671,1.7555310556352863e-07
1672,4.884872318900471e-08
1673,7.080034037543262e-08
1674,2.063289601674633e-07
1675,2.42201086956716e-07
1676,4.39143892252865e-08
1677,1.040448780487846e-06
1678,8.136793157251851e-08
1679,4.38743362831665e-08
1680,6.999807617804873e-08
1681,7.053602266020446e-08
1682,2.87949597627595e-07
1683,7.230829839936135e-08
1684,4.177115996735409e-08
1685,0.0
1686,2.9585226179055396e-08
1687,1.5583247588294376e-08
1688,3.5896099921664023e-09
1689,4.63836838e-08
1690,3.036364655561619e-08
1691,4.665491442848913e-08
1692,2.8271258334575246e-07
1693,1.0397733350484e-06
1694,4.64214351631575e-08
1695,1.27178479829085e-07
1696,2.3902454399999996e-09
1697,4.37279723766105e-08
1698,2.599838175999999e-09
1699,1.73041461462236e-05
1700,1.4767336330712136e-09
1701,1.6152026666675503e-07
1702,1.5365466820571e-06
1703,2.80674939790996e-07
1704,3.1465188453599e-06
1705,3.5968607075771094e-09
1706,5.38521774e-08
1707,2.5421076303999993e-09
1708,4.95136334e-08
1709,4.328792895748046e-08
1710,5.02651312e-08
1711,1.3224366580942689e-07
1712,4.64921474e-08
1713,3.6036055591219546e-09
1714,4.6047172827914e-08
1715,4.83789460524117e-08
1716,2.8259586519411977e-07
1717,3.32492753623454e-07
1718,3.2669812428818894e-08
1719,7.684314185974496e-09
1720,7.98844301034479e-07
1721,4.80538461538731e-07
1722,9.881492896911551e-06
1723,6.145377920644647e-06
1724,5.13032828e-08
1725,2.810039597689739e-07
1726,1.2845570073145715e-07
1727,7.512152469354115e-06
1728,3.06292216739454e-08
1729,4.98235294e-08
1730,6.517182320450201e-07
1731,2.2782916556895982e-08
1732,3.3623188405824e-07
1733,4.5316304803230866e-08
1734,2.7962300009246915e-06
1735,4.98467716e-08
1736,0.0
1737,7.123500284757268e-08
1738,4.92889588e-08
1739,1.03898666666407e-07
1740,1.1315434144691815e-06
1741,4.09416542975169e-07
1742,3.051679138984999e-08
1743,6.517182320450201e-07
1744,4.33109342590118e-08
1745,1.3987468301775e-05
1746,4.63914312e-08
1747,5.32556276e-08
1748,6.97173124592836e-08
1749,2.76871428571152e-08
1750,3.359794744497565e-07
1751,7.686153846158149e-07
1752,4.697015275937139e-07
1753,1.2621466429747495e-07
1754,6.022875382668154e-07
1755,7.968982595209441e-08
1756,6.895361305490301e-06
1757,1.963001693274275e-08
1758,1.226829518095996e-07
1759,1.88216759133471e-08
1760,4.188336694321509e-08
1761,1.9170660173054121e-07
1762,2.97536231884296e-07
1763,6.99515735010601e-08
1764,7.82659793813259e-08
1765,1.1824617012639051e-05
1766,1.1473475056104e-05
1767,6.20985961300899e-07
1768,0.000124921271428388
1769,5.02651312e-08
1770,3.1182766684728815e-08
1771,4.79409112e-08
1772,1.9897547809759665e-06
1773,2.8968531572875393e-05
1774,5.4941941747586006e-08
1775,1.54910480870042e-07
1776,1.2309914341353255e-07
1777,1.4675728168024335e-06
1778,1.867045016993718e-08
1779,1.16357142857173e-07
1780,4.803388e-08
1781,4.32499042906335e-08
1782,5.0319363e-08
1783,2.47037033001352e-07
1784,1.4583411897187913e-09
1785,4.47157346343899e-06
1786,3.7423312883476e-07
1787,2.030530625142445e-08
1788,1.4701017424393292e-09
1789,4.5681219852964595e-07
1790,8.71919766458568e-07
1791,6.101395738405837e-06
1792,1.92567648e-08
1793,4.665078463720033e-08
1794,4.28598765431902e-06
1795,0.0
1796,9.464587232256804e-09
1797,9.090526292690687e-08
1798,1.21904393621276e-05
1799,4.7685247e-08
1800,5.17055555555969e-07
1801,2.8330678484204175e-07
1802,1.5969244075391e-05
