idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
26868,E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02067N3642_S002,1.0,0.0,0.0,0.0,2.7470152552478764e-07,2.6280406125570262e-06,1.0848071005564177e-06
26882,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02389N3541_S004,1.13,0.0,0.0,0.0,0.0,1.3192766704221826e-05,1.306891220628558e-06
26889,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02184N3552_S002,1.81,0.0,0.0,0.0,2.8517383599591035e-08,1.9153298990191034e-06,2.6567120096204465e-07
26891,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02236N3646_S003,1.13,0.0,0.0,0.0,0.0,1.0742164098675239e-05,1.052480169437276e-06
26908,E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02218N3671_S000,0.29,8.428801147233984e-11,1.7226801246570027e-06,1.6670214776094206e-05,4.3359936337629925e-05,6.017206849612131e-05,2.2598010479600592e-05
26918,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01574N3813_S000,0.19,3.2384428926944988e-06,5.962828681226183e-06,1.7671400394130927e-05,4.286728291372894e-05,8.90518387314447e-05,2.6214446532863887e-05
26921,E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02383N3566_S004,1.21,0.0,0.0,0.0,0.0,3.069312613952599e-06,3.1743079470439797e-07
26927,E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02192N3708_S000,0.54,0.0,0.0,0.0,9.878281052083684e-08,0.00011581258267148496,1.6275948226013848e-05
26949,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02293N3602_S005,0.95,0.0,0.0,0.0,0.0,1.375547217979655e-05,1.348214851869656e-06
26954,E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02054N3653_S004,0.72,0.0,0.0,1.741021767757022e-07,3.993784124588792e-06,1.8870589149372863e-05,3.4202970901450255e-06
26955,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02009N3708_S000,0.31,0.0,0.0,8.118448362008889e-10,4.274799639110711e-06,1.2370249621893836e-05,2.1369046517355514e-06
26968,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M792_E01632N3846_S000,0.23,1.195549227222971e-11,9.24336920074853e-07,4.283216004542246e-06,1.1572761947042392e-05,3.279841251135152e-05,7.552813942987155e-06
26973,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02217N3548_S001,1.54,0.0,0.0,0.0,3.3188524819431976e-08,2.229060519139184e-06,3.085250232925367e-07
26975,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02232N3550_S002,1.94,0.0,0.0,0.0,2.6626993136022313e-08,1.7883644863945831e-06,2.4782993890903804e-07
26985,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02368N3461_S001,0.94,0.0,0.0,0.0,1.3476086320823418e-06,5.854838347778238e-06,8.664979929973848e-07
26986,E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02335N3587_S003,0.7,0.0,0.0,0.0,6.399196393149646e-07,1.0337551781525959e-05,1.829797178781113e-06
26994,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02194N3581_S005,2.1,0.0,0.0,0.0,2.7553772946271215e-08,1.8506103468599309e-06,2.559017880955566e-07
27007,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02229N3514_S003,1.61,0.0,0.0,0.0,3.264630069478077e-08,2.1926427996002523e-06,3.0568374062130823e-07
27012,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02361N3475_S002,2.12,0.0,0.0,0.0,3.0123945359243585e-08,2.04972923284339e-06,2.8550963706646956e-07
27018,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01661N3771_S000,0.36,0.0,0.0,2.6438637157095237e-07,1.9004999887651873e-06,7.998854270208817e-06,1.3797744833762378e-06
27029,E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02244N3659_S000,0.3,8.257009607582452e-11,1.7173042561575607e-06,1.6320364916209375e-05,4.272563120877135e-05,6.0059709737363195e-05,2.2276268707049258e-05
27035,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02358N3562_S001,0.48,0.0,0.0,0.0,1.0964616635654182e-06,1.7835115357177967e-05,3.1584150107975994e-06
27036,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02321N3597_S005,1.14,0.0,0.0,0.0,0.0,2.99330832099969e-06,3.080322942090662e-07
27038,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02321N3597_S001,0.71,0.0,0.0,0.0,6.730152345395733e-07,1.0817240522044193e-05,1.914483021173074e-06
27081,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02321N3496_S004,0.96,0.0,0.0,0.0,1.1098787620120302e-06,4.826230443020933e-06,7.188488089000135e-07
27084,E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02313N3510_S003,1.36,0.0,0.0,0.0,0.0,2.725909876487445e-06,3.8267626814520167e-07
27094,E02113N3823E02873N3483-PS-Str_PNo_Var-M850_E02173N3709_S000,0.37,0.0,0.0,4.824001743601152e-09,5.795023063818798e-05,9.645229727637168e-05,2.296135555645432e-05
27095,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02304N3498_S001,1.73,0.0,0.0,0.0,3.389400507523078e-08,2.2764431067591213e-06,3.1715488680767397e-07
27097,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02321N3496_S002,1.45,0.0,0.0,0.0,5.481354097526544e-07,2.383528626721609e-06,3.550175928245617e-07
27098,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01644N3837_S000,0.33,0.0,0.0,7.376955885611398e-08,8.287412839712155e-07,5.473280127847086e-06,1.5052085273195344e-06
27104,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02318N3471_S002,1.82,0.0,0.0,0.0,3.5437283626437744e-08,2.408220876482827e-06,3.356599486542344e-07
27123,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02321N3496_S001,1.44,0.0,0.0,0.0,6.732299106054534e-07,2.927493345152488e-06,4.3603908455484654e-07
27148,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01652N3742_S000,0.49,0.0,0.0,1.9745731567145225e-07,1.369323789346034e-06,6.0319789961849865e-06,1.0137118653376452e-06
27169,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01632N3846_S000,0.23,1.195549227222971e-11,9.24336920074853e-07,4.283216004542246e-06,1.1572761947042392e-05,3.279841251135152e-05,7.552813942987155e-06
27172,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02306N3593_S004,0.69,0.0,0.0,0.0,5.9765144701242534e-06,1.2695220831442382e-05,4.576696395079718e-06
27180,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02294N3618_S004,0.59,0.0,0.0,0.0,6.82439895824047e-06,1.4458889355018952e-05,5.2050984261616e-06
27196,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02367N3571_S003,0.57,0.0,0.0,0.0,7.387345351073781e-06,1.5563494915781517e-05,5.642680008272393e-06
27198,E01517N3917E01678N3772-PS-Mur_PNo_Var-M754_E01575N3795_S000,0.18,3.318485689708399e-06,6.131536163484357e-06,1.8590636679384984e-05,4.636706192709007e-05,9.158378587477303e-05,2.7670804673578107e-05
27203,E01548N3896E01854N3659-PS-Str_PNo_Hom-M774_E01611N3806_S000,0.27,1.0848102322236233e-09,4.102635233704461e-07,2.9577859157773473e-06,1.4788352480840607e-05,3.933940574853993e-05,8.290210377703693e-06
27213,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02229N3514_S003,1.96,0.0,0.0,0.0,2.7124817863437316e-08,1.82180018296047e-06,2.5398331852934257e-07
27221,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02226N3538_S002,1.37,0.0,0.0,0.0,1.5380414850670534e-06,3.440975221636213e-06,5.999853670491368e-07
27237,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02229N3514_S005,1.77,0.0,0.0,0.0,3.037353806754992e-08,2.03999589922434e-06,2.8440272051640856e-07
27239,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02183N3593_S004,1.85,0.0,0.0,0.0,2.768747777002093e-08,1.859590443006431e-06,2.568325301960669e-07
27247,E01964N3926E02184N3685-PS-Str_PYes_Hom-M837_E02088N3719_S000,0.45,0.0,0.0,0.0,2.1270727726668874e-05,5.758230146686395e-05,1.1281047718153414e-05
27253,E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02072N3658_S005,0.94,0.0,0.0,0.0,2.902144554208735e-07,2.7744511177934013e-06,1.1401429057052326e-06
27260,E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02383N3566_S005,0.42,0.0,0.0,0.0,1.2932983353270409e-06,2.107030263283096e-05,3.733678654525406e-06
27274,E02020N3739E02658N3366-PS-Mur_PNo_Hom-M850_E02182N3695_S000,0.41,0.0,1.2707313396732014e-17,1.601740798834646e-06,2.673736439771487e-05,0.00012400262076830992,2.0006273681641773e-05
27288,E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02218N3695_S000,0.36,0.0,0.0,1.1393188641800433e-07,4.367647299695089e-05,6.887559249499542e-05,1.7669056091760888e-05
27294,E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02072N3658_S001,0.81,0.0,0.0,0.0,3.532183524727707e-07,3.376768574198105e-06,1.387661404228436e-06
27322,E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02348N3591_S004,0.67,0.0,0.0,0.0,7.408825477702553e-07,1.1884730148968173e-05,2.106382647453897e-06
27327,E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01701N3725_S000,0.71,0.0,0.0,0.0,2.077131844110543e-05,4.9371233013424127e-05,1.1370510660235497e-05
27333,E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02348N3591_S002,1.04,0.0,0.0,0.0,0.0,3.4822921563358795e-06,3.5875075937326763e-07
27341,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02209N3537_S004,1.65,0.0,0.0,0.0,3.163160161216659e-08,2.124491965052235e-06,2.947839097885738e-07
27344,E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02072N3658_S003,1.06,0.0,0.0,0.0,2.573601937799522e-07,2.4603642719064865e-06,1.0110709293360439e-06
27350,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02229N3514_S002,1.56,0.0,0.0,0.0,3.3689804859752546e-08,2.262728286929113e-06,3.154545951963719e-07
27361,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M809_E02103N3738_S000,0.29,0.0,3.0330736078042825e-14,9.018685922653976e-07,5.331491167906744e-06,1.0231497653551491e-05,2.540908655561804e-06
27373,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02245N3515_S004,1.77,0.0,0.0,0.0,3.0767571895750114e-08,2.0664606262474604e-06,2.8762920952273434e-07
27374,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01634N3808_S000,0.34,1.1618205234908202e-12,1.5305443481623793e-07,1.3131647178823286e-06,8.144363754001538e-06,2.6276378058703792e-05,5.109256490844252e-06
27375,E01517N3917E01678N3772-PS-Mur_PNo_Var-M774_E01574N3813_S000,0.22,8.614371066374019e-09,1.6110654977100957e-06,6.535810705820176e-06,1.5554616401844935e-05,3.975399769623585e-05,1.0174349099909187e-05
27381,E01964N3926E02184N3685-PS-Str_PYes_Var-M837_E02057N3724_S000,0.37,0.0,0.0,0.0,2.41310975859147e-05,8.451833028499246e-05,1.3895069359740248e-05
27398,E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02074N3729_S000,0.14,1.1429727580331594e-07,1.4776394531847992e-06,1.115006782303282e-05,4.675621899379194e-05,8.25832935853095e-05,2.318532966153133e-05
27431,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02311N3485_S001,1.86,0.0,0.0,0.0,1.3700850971081052e-06,3.167628010797972e-06,5.405379283621342e-07
27461,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01634N3808_S000,0.45,0.0,0.0,1.9409608121327252e-07,1.6541908454221245e-06,6.267275394994622e-06,1.1038195867009926e-06
27472,E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02119N3739_S000,0.33,6.517527209859737e-08,6.627394044138251e-07,2.1471472236534563e-06,3.606328265058047e-06,5.0018355359862114e-06,2.2581141253642084e-06
27492,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01639N3751_S000,0.47,0.0,0.0,2.064066338699789e-07,1.4252333175064084e-06,6.333270122757642e-06,1.0568485404583946e-06
27512,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02244N3659_S000,0.43,0.0,0.0,0.0,5.722373085717277e-05,0.0001104063231489,2.0891687735807726e-05
27525,E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02373N3559_S005,1.17,0.0,0.0,0.0,0.0,3.2058314295102038e-06,3.3142603870263757e-07
27530,E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01634N3808_S000,0.56,0.0,0.0,1.559700652606654e-07,1.3292605007856358e-06,5.036203442406392e-06,8.8699788217044e-07
27536,E01517N3917E01678N3772-PS-Mur_PNo_Var-M792_E01632N3846_S000,0.15,1.833175481741889e-11,1.4173166107814418e-06,6.567597873631445e-06,1.7744901652131672e-05,5.0290899184072356e-05,1.1580981379246882e-05
27539,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01634N3808_S000,0.48,0.0,0.0,1.81965076137443e-07,1.5508039175832416e-06,5.875570682807457e-06,1.0348308625321791e-06
27545,E01517N3917E01678N3772-PS-Mur_PNo_Var-M754_E01587N3805_S000,0.17,3.52031223215855e-06,6.539754592610963e-06,1.9630708041883086e-05,4.920932405754881e-05,9.684344494530358e-05,2.9298499066141924e-05
27587,E01548N3896E01854N3659-PS-Mur_PNo_Var-M792_E01634N3808_S000,0.24,1.6459124082786616e-12,2.168271159896704e-07,1.8603166836666321e-06,1.1537848651502179e-05,3.722486891649704e-05,7.238113362029355e-06
27590,E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02079N3631_S005,0.82,0.0,0.0,0.0,3.30836773665432e-07,3.1706114216732324e-06,1.3228728502123326e-06
27624,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M774_E01609N3825_S000,0.25,8.177538164707848e-09,1.4050817616975838e-06,5.689857369715148e-06,1.3708321939754664e-05,3.5751245258910156e-05,8.953427207920063e-06
27643,E01548N3896E01854N3659-PS-Mur_PNo_Var-M774_E01599N3796_S000,0.23,1.1916970125834456e-09,4.842250355629456e-07,3.4562266242959754e-06,1.7442989374277797e-05,4.6134543208591554e-05,9.731986095565084e-06
27647,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02227N3683_S000,0.31,0.0,0.0,9.383782451159618e-06,4.449721891142193e-05,6.835639387612064e-05,2.0105397363699387e-05
27687,E01548N3896E01854N3659-PS-Str_PNo_Var-M792_E01634N3808_S000,0.24,1.6459124082786616e-12,2.168271159896704e-07,1.8603166836666321e-06,1.1537848651502179e-05,3.722486891649704e-05,7.238113362029355e-06
27719,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02144N3587_S002,1.53,0.0,0.0,0.0,1.211504667716325e-06,2.7748526946094745e-06,4.7435876882523323e-07
27759,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02318N3471_S002,1.54,0.0,0.0,0.0,4.0330103069042226e-08,2.740723504244921e-06,3.820044580187672e-07
27776,E01964N3926E02184N3685-PS-Str_PNo_Hom-M809_E02093N3745_S000,0.3,0.0,2.845657298237292e-14,8.29395581151034e-07,4.935016993834055e-06,9.591772846927958e-06,2.3732264794587548e-06
27777,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M837_E02031N3692_S000,0.34,0.0,0.0,0.0,2.5576862226401067e-05,7.442969703347456e-05,1.4363249858656507e-05
27804,E01577N3897E01966N3571-PS-Str_PYes_Var-M809_E01840N3808_S000,0.78,0.0,0.0,1.606818513683114e-08,2.443612319362775e-07,2.114364420785987e-06,6.581359491101004e-07
27807,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02050N3785_S000,0.05,1.398058245305724e-05,3.2377201224398525e-05,0.0001604053065655,0.00037301149387772796,0.000501934314747115,0.00019479579826928628
27852,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02294N3487_S003,1.54,0.0,0.0,0.0,3.7305334793182096e-08,2.524745824669008e-06,3.5263994707520105e-07
27856,E01577N3897E01966N3571-PS-Mur_PYes_Var-M792_E01741N3680_S000,0.32,0.0,0.0,1.5487479539988773e-07,1.799472627899279e-06,1.9520050367862942e-05,5.4285850215215205e-06
27862,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02243N3539_S004,1.9,0.0,0.0,0.0,2.7786317052665382e-08,1.866228844197248e-06,2.589721229489003e-07
27878,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02206N3569_S003,1.57,0.0,0.0,0.0,1.4064550176337206e-06,3.2136473175339794e-06,5.513794229049838e-07
27908,E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02209N3683_S000,0.22,9.760144818130624e-08,1.325534431059019e-05,5.624189222716675e-05,0.000105134673535608,0.0001504056479119,6.116570676226838e-05
27920,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02253N3527_S005,1.49,0.0,0.0,0.0,4.0237639869936307e-07,9.39032621069853e-07,1.7732956849809662e-07
27930,E01964N3926E02184N3685-PS-Str_PYes_Var-M824_E02024N3715_S000,0.33,0.0,0.0,3.2983649646260714e-11,6.327776624808923e-05,0.0001926015312810399,3.262524670952796e-05
27937,E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01646N3818_S000,0.28,1.4526410780500803e-12,1.788830249211573e-07,1.5409660206966437e-06,9.827527153225149e-06,3.19480526028876e-05,6.204097167453647e-06
27938,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01646N3818_S000,0.25,1.62695800741609e-12,2.0034898791169628e-07,1.725881943180241e-06,1.1006830411612169e-05,3.578181891523412e-05,6.94858882754812e-06
27957,E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02192N3708_S000,0.21,9.738143209915841e-08,1.3284141710926295e-05,5.811137882112597e-05,0.0001100904658803,0.0001592313161242,6.344586811680117e-05
27962,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02467N3448_S002,1.7,0.0,0.0,0.0,4.073579698217898e-08,2.76990767513708e-06,3.859577677671933e-07
27991,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02467N3448_S002,1.33,0.0,0.0,0.0,2.1860790066027986e-06,5.062131591917327e-06,8.677107354427877e-07
28007,E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02294N3618_S001,0.63,0.0,0.0,0.0,6.4518989539188596e-06,1.3669671670034884e-05,4.9209856129889015e-06
28024,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02236N3526_S001,1.44,0.0,0.0,0.0,1.4396145687250232e-06,3.2598481657031926e-06,5.647260392940559e-07
28033,E01548N3896E01854N3659-PS-Str_PNo_Var-M792_E01622N3816_S000,0.22,1.7888139161848634e-12,2.419510509254211e-07,2.0666432605222785e-06,1.2717132526660195e-05,4.0168732895930236e-05,7.89612366766814e-06
28055,E01964N3926E02184N3685-PS-Mur_PYes_Var-M792_E02026N3730_S000,0.2,0.0,0.0,2.1945296329863096e-06,2.360232122770275e-05,5.9117688540429455e-05,1.1583808779342334e-05
28057,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02184N3722_S000,0.22,8.702967189752804e-08,1.199175748937335e-05,5.2507828962411346e-05,9.974258517929832e-05,0.0001451694974293,5.7492952366136865e-05
28104,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02103N3738_S000,0.25,0.0,3.3996166393502723e-14,1.0108582478459566e-06,5.97579499565325e-06,1.146796094199221e-05,2.8479741877317595e-06
28116,E01964N3926E02184N3685-PS-Str_PYes_Var-M824_E02088N3719_S000,0.32,0.0,0.0,3.375535691997207e-11,6.778525589720855e-05,0.00021019115576491497,3.4485175364515646e-05
28130,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02184N3722_S000,0.23,8.324652258792488e-08,1.1470479997712025e-05,5.022533205581839e-05,9.540680998870132e-05,0.0001388590302978,5.499375389383751e-05
28159,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02375N3448_S005,1.29,0.0,0.0,0.0,5.1439856424704136e-08,3.5512487276156018e-06,4.910403316667306e-07
28178,E01517N3917E01678N3772-PS-Str_PYes_Var-M792_E01632N3846_S000,0.16,1.7186020141330213e-11,1.3287343226076012e-06,6.157123006529479e-06,1.663584529887344e-05,4.7147717985067824e-05,1.085717004304379e-05
28192,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02337N3493_S002,2.5,0.0,0.0,0.0,2.9235381652938126e-07,6.728802861300047e-07,1.2730009967971135e-07
28196,E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02210N3708_S000,0.21,9.676631401958558e-08,1.3333362582702992e-05,5.8533391469108e-05,0.0001109015133361,0.0001615452481803,6.407528828429018e-05
28201,E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02024N3715_S000,0.29,0.0,0.0,8.886877595849209e-10,4.536012187209376e-06,1.3578735998498517e-05,2.284303402223784e-06
28222,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01637N3770_S000,0.41,0.0,0.0,2.1973536230527622e-07,1.758980391420499e-06,6.681665987239665e-06,1.2115093024766954e-06
28271,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02373N3559_S003,0.75,0.0,0.0,0.0,0.0,5.237506605677662e-06,5.414651721921174e-07
28287,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02473N3506_S004,0.41,0.0,0.0,0.0,1.7780796853183923e-10,3.80289699647761e-05,9.399078098582144e-06
28290,E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01573N3832_S000,0.19,9.815969815022919e-09,1.8775428734952187e-06,7.541952818662412e-06,1.7940591770437843e-05,4.6324830471452585e-05,1.178082527357903e-05
28294,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02209N3537_S005,1.47,0.0,0.0,0.0,1.7781014061096969e-06,4.014405632241017e-06,6.959455487539929e-07
28314,E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02054N3653_S002,0.58,0.0,0.0,2.0594812083922703e-07,4.724308166211217e-06,2.232230777590617e-05,4.0459216046146026e-06
28325,E01517N3917E01678N3772-PS-Str_PNo_Var-M774_E01598N3815_S000,0.22,9.228631140447407e-09,1.6070141644327684e-06,6.46020017349634e-06,1.5497979838952177e-05,4.062366219161101e-05,1.0174349099909167e-05
28366,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02301N3474_S001,1.64,0.0,0.0,0.0,1.5463604818145694e-06,3.5729916051649883e-06,6.130477261229778e-07
28367,E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02340N3543_S000,0.23,0.0,0.0,2.4240950615538853e-05,6.69123574768005e-05,9.898560570713968e-05,3.3247373518821045e-05
