eve_id,id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02242N3492_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02242N3492_S000,0.47,14,8.0,8.26660686048534e-08,0.001,0.001,8061,3.256,22.42,34.92,34922242,103.0,0.001,1.0,3.88530522442811e-08,1.8674136321195144e-05,659.0,"34.757,22.242"
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02375N3448_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02375N3448_S001,0.75,14,26.7,1.337830556524116e-08,0.008,0.008,31322,4.99,23.75,34.48,34472375,109.0,0.008,1.0,1.0033729173930869e-08,1.8674136321195144e-05,518.0,"34.457,23.742"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01746N3766_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01746N3766_S000,1.49,14,8.0,2.5620173126414012e-08,0.018,0.014,18152,4.385,17.46,37.66,37651746,40.0,0.018,1.0,3.8174057958356876e-08,1.8674136321195144e-05,169.0,"37.457,17.442"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01714N3860_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01714N3860_S000,0.29,13,7.7,1.471533030251171e-07,0.002,0.001,2369,1.353,17.14,38.6,38601714,13.0,0.002,1.0,4.2674457877283954e-08,1.8674136321195144e-05,58.0,"38.357,16.842"
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01605N3720_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01605N3720_S000,0.28,14,8.0,4.731703123005821e-07,0.001,0.001,2006,1.47,16.05,37.2,37201605,12.0,0.001,1.0,1.32487687444163e-07,1.8674136321195144e-05,54.0,"37.157,15.942"
E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02064N3530_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02064N3530_S000,0.56,17,8.6,4.0911634497750016e-08,0.001,0.001,6871,3.825,20.64,35.3,35292064,6.0,0.001,1.0,2.291051531874001e-08,1.8674136321195144e-05,6.0,"35.057,20.442"
E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02236N3646_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02236N3646_S000,0.19,10,80.0,6.547735646407343e-06,0.001,0.001,1885,0.815,22.36,36.46,36462236,69.0,0.001,1.0,1.2440697728173952e-06,1.8674136321195144e-05,154.0,"36.257,22.242"
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01760N3738_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01760N3738_S000,0.63,16,7.7,8.75590639979713e-08,0.004,0.004,5730,2.669,17.6,37.38,37381760,42.0,0.004,1.0,5.516221031872192e-08,1.8674136321195144e-05,139.0,"37.157,17.442"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02426N3465_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02426N3465_S005,2.55,19,7.7,7.799009320084345e-09,0.01,0.01,45733,10.483,24.26,34.65,34652426,60.0,0.01,1.0,1.988747376621508e-08,1.8674136321195144e-05,341.0,"34.457,24.042"
E01517N3917E01678N3772-PS-Str_PNo_Var-M774_E01585N3824_S000,PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Var-M774_E01585N3824_S000,0.13,63,26.7,6.764739074625674e-06,0.001,0.001,647,0.31,15.85,38.24,38241585,16.0,0.001,1.0,8.794160797013377e-07,1.8674136321195144e-05,55.0,"38.057,15.642"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02344N3478_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02344N3478_S002,1.02,21,26.7,7.050509988604217e-09,0.007,0.007,24189,7.493,23.44,34.78,34782344,127.0,0.007,1.0,7.191520188376302e-09,1.8674136321195144e-05,517.0,"34.757,23.142"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01768N3805_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01768N3805_S000,0.52,15,9.2,2.6917608888761043e-08,0.01,0.008,8417,2.888,17.68,38.05,38041768,41.0,0.01,1.0,1.3997156622155743e-08,1.8674136321195144e-05,125.0,"37.757,17.442"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02214N3447_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02214N3447_S000,0.26,19,8.0,1.4448814982887325e-07,0.001,0.001,3081,2.261,22.14,34.47,34472214,32.0,0.001,1.0,3.7566918955507046e-08,1.8674136321195144e-05,198.0,"34.457,21.942"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02118N3568_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02118N3568_S001,1.16,17,7.7,2.643950852446945e-08,0.002,0.002,14880,5.377,21.18,35.68,35682118,52.0,0.002,1.0,3.066982988838456e-08,1.8674136321195144e-05,134.0,"35.657,21.042"
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01828N3798_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01828N3798_S000,0.91,22,8.6,2.576057988015948e-08,0.005,0.004,11002,3.411,18.28,37.98,37971828,25.0,0.005,1.0,2.3442127690945127e-08,1.8674136321195144e-05,97.0,"37.757,18.042"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02467N3448_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02467N3448_S005,0.53,15,26.7,7.071917583510934e-09,0.005,0.005,12595,1.885,24.67,34.48,34472467,79.0,0.005,1.0,3.748116319260795e-09,1.8674136321195144e-05,111.0,"34.457,24.642"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02461N3461_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02461N3461_S002,0.37,14,26.7,2.0628221200229584e-08,0.004,0.004,9485,1.633,24.61,34.61,34612461,30.0,0.004,1.0,7.632441844084947e-09,1.8674136321195144e-05,160.0,"34.457,24.342"
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01700N3744_S004,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01700N3744_S004,1.86,10,8.0,2.650358090018604e-09,0.043,0.039,31841,5.981,17.0,37.44,37441700,36.0,0.043,1.0,4.929666047434604e-09,1.8674136321195144e-05,168.0,"37.157,16.842"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02359N3451_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02359N3451_S003,0.92,16,26.7,2.7870144965899632e-08,0.007,0.007,28800,5.104,23.59,34.51,34512359,91.0,0.007,1.0,2.564053336862766e-08,1.8674136321195144e-05,442.0,"34.457,23.442"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02441N3439_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02441N3439_S005,0.94,13,7.7,2.783998008295263e-08,0.007,0.007,13679,3.102,24.41,34.39,34392441,85.0,0.007,1.0,2.6169581277975472e-08,1.8674136321195144e-05,213.0,"34.157,24.342"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02311N3485_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02311N3485_S002,1.46,10,26.7,2.822388452898345e-08,0.008,0.007,33448,6.906,23.11,34.85,34852311,133.0,0.008,1.0,4.1206871412315834e-08,1.8674136321195144e-05,486.0,"34.757,22.842"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02171N3606_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02171N3606_S003,1.69,18,7.7,7.154735753028353e-09,0.004,0.004,26769,8.333,21.71,36.06,36062171,104.0,0.004,1.0,1.2091503422617916e-08,1.8674136321195144e-05,248.0,"35.957,21.642"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01749N3728_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01749N3728_S000,0.19,15,9.2,2.811563299694316e-07,0.001,0.001,1150,1.193,17.49,37.28,37281748,33.0,0.001,1.0,5.341970269419201e-08,1.8674136321195144e-05,139.0,"37.157,17.442"
E02643N3661E02922N3454-PS-Str_PYes_Hom-M837_E02679N3489_S000,PS_manning003/E02643N3661E02922N3454-PS-Str_PYes_Hom-M837_E02679N3489_S000,0.07,14,60.0,1.0594313563899993e-05,0.001,0.001,536,0.277,26.79,34.89,34892679,1.0,0.001,1.0,7.416019494729995e-07,1.8674136321195144e-05,1.0,"34.757,26.742"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02294N3487_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02294N3487_S004,1.2,14,26.7,3.2954785401790794e-08,0.013,0.013,37443,7.028,22.94,34.87,34862294,117.0,0.013,1.0,3.9545742482148954e-08,1.8674136321195144e-05,486.0,"34.757,22.842"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02226N3500_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02226N3500_S004,1.29,13,26.7,6.759886832571417e-09,0.005,0.005,24210,6.665,22.26,35.0,35002226,85.0,0.005,1.0,8.720254014017128e-09,1.8674136321195144e-05,659.0,"34.757,22.242"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3603_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3603_S003,1.19,17,9.6,2.9552074814572344e-08,0.002,0.002,14288,5.539,21.52,36.03,36032152,89.0,0.002,1.0,3.516696902934109e-08,1.8674136321195144e-05,290.0,"35.957,21.342"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02076N3673_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02076N3673_S000,0.59,13,8.3,1.989719894536969e-07,0.001,0.001,3945,2.655,20.76,36.73,36722076,49.0,0.001,1.0,1.1739347377768116e-07,1.8674136321195144e-05,167.0,"36.557,20.742"
E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02182N3695_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02182N3695_S000,0.24,16,80.0,3.26128920948446e-06,0.001,0.001,1551,0.74,21.82,36.95,36952182,39.0,0.001,1.0,7.827094102762704e-07,1.8674136321195144e-05,114.0,"36.857,21.642"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3622_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3622_S005,0.79,20,8.9,2.9400056317765373e-08,0.002,0.002,9898,5.279,21.09,36.22,36222109,72.0,0.002,1.0,2.3226044491034644e-08,1.8674136321195144e-05,315.0,"35.957,21.042"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S004,0.79,18,9.6,2.9552074814572344e-08,0.002,0.002,12500,4.438,21.52,36.03,36032152,89.0,0.002,1.0,2.3346139103512152e-08,1.8674136321195144e-05,290.0,"35.957,21.342"
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02370N3485_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02370N3485_S003,0.91,21,26.7,3.277124368877689e-09,0.005,0.005,25481,6.711,23.7,34.85,34852370,48.0,0.005,1.0,2.982183175678697e-09,1.8674136321195144e-05,142.0,"34.757,23.442"
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02164N3590_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02164N3590_S004,2.47,25,7.7,1.3432334880588877e-08,0.007,0.007,36501,9.776,21.64,35.9,35902164,108.0,0.007,1.0,3.317786715505453e-08,1.8674136321195144e-05,356.0,"35.657,21.342"
E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02422N3500_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02422N3500_S000,0.24,19,26.7,2.339413223209335e-05,0.002,0.002,4643,0.982,24.22,35.0,35002422,18.0,0.002,1.0,5.614591735702404e-06,1.8674136321195144e-05,57.0,"34.757,24.042"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S005,0.9,26,7.7,2.0645934799636362e-08,0.002,0.002,10864,4.07,21.34,36.41,36402134,86.0,0.002,1.0,1.8581341319672728e-08,1.8674136321195144e-05,350.0,"36.257,21.042"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3661_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3661_S005,1.13,21,80.0,3.4157407195992582e-09,0.005,0.004,13625,4.526,21.56,36.61,36612156,77.0,0.005,1.0,3.859787013147162e-09,1.8674136321195144e-05,257.0,"36.557,21.342"
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01774N3873_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01774N3873_S000,0.34,15,8.3,3.2215870427887377e-07,0.001,0.001,2307,1.803,17.74,38.73,38721773,18.0,0.001,1.0,1.0953395945481708e-07,1.8674136321195144e-05,174.0,"38.657,17.442"
E01577N3897E01966N3571-PS-Str_PYes_Hom-M792_E01796N3749_S000,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M792_E01796N3749_S000,0.4,24,8.0,2.370889535623831e-07,0.002,0.001,2592,1.806,17.96,37.49,37491796,36.0,0.002,1.0,9.483558142495325e-08,1.8674136321195144e-05,119.0,"37.457,17.742"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02121N3611_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02121N3611_S003,1.14,24,7.7,1.9673021011441533e-08,0.002,0.002,15237,5.101,21.21,36.11,36112121,70.0,0.002,1.0,2.2427243953043347e-08,1.8674136321195144e-05,315.0,"35.957,21.042"
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02280N3610_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02280N3610_S000,0.14,14,26.7,1.0518799382507193e-05,0.001,0.001,1127,0.473,22.8,36.1,36102280,57.0,0.001,1.0,1.4726319135510071e-06,1.8674136321195144e-05,169.0,"35.957,22.542"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02434N3452_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02434N3452_S001,0.43,21,26.7,2.0321780289111573e-08,0.004,0.004,15616,2.048,24.34,34.52,34522434,87.0,0.004,1.0,8.738365524317976e-09,1.8674136321195144e-05,341.0,"34.457,24.042"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02498N3423_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02498N3423_S003,0.59,13,26.7,7.042432515949088e-09,0.005,0.005,13410,1.978,24.98,34.23,34222498,49.0,0.005,1.0,4.155035184409962e-09,1.8674136321195144e-05,137.0,"34.157,24.942"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3638_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3638_S004,1.78,18,7.7,2.1106870143136617e-08,0.004,0.002,27664,8.124,21.84,36.38,36382184,72.0,0.004,1.0,3.757022885478318e-08,1.8674136321195144e-05,280.0,"36.257,21.642"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02515N3431_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02515N3431_S001,0.6,15,26.7,7.063590725773581e-09,0.005,0.005,18577,2.24,25.15,34.31,34312515,35.0,0.005,1.0,4.238154435464149e-09,1.8674136321195144e-05,137.0,"34.157,24.942"
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02344N3564_S003,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02344N3564_S003,0.81,15,26.7,5.720262571294793e-08,0.002,0.001,13794,2.238,23.44,35.64,35642344,58.0,0.002,1.0,4.633412682748783e-08,1.8674136321195144e-05,175.0,"35.357,23.142"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02171N3606_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02171N3606_S002,0.95,20,7.7,7.154735753028353e-09,0.005,0.005,14603,5.099,21.71,36.06,36062171,104.0,0.005,1.0,6.796998965376935e-09,1.8674136321195144e-05,248.0,"35.957,21.642"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02337N3493_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02337N3493_S004,1.9,15,7.7,2.835976965440344e-08,0.007,0.007,29924,8.458,23.37,34.93,34932337,127.0,0.007,1.0,5.388356234336654e-08,1.8674136321195144e-05,517.0,"34.757,23.142"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02335N3468_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02335N3468_S004,0.92,14,26.7,7.0642469311352575e-09,0.005,0.005,23006,5.36,23.35,34.68,34682335,121.0,0.005,1.0,6.499107176644437e-09,1.8674136321195144e-05,443.0,"34.457,23.142"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02465N3496_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02465N3496_S000,0.25,14,7.7,1.4548238988016202e-06,0.002,0.002,1938,1.096,24.65,34.96,34962465,9.0,0.002,1.0,3.6370597470040506e-07,1.8674136321195144e-05,25.0,"34.757,24.642"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02288N3555_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02288N3555_S004,1.04,14,7.7,1.7476346030499246e-08,0.002,0.002,14571,5.666,22.88,35.55,35542288,28.0,0.002,1.0,1.8175399871719217e-08,1.8674136321195144e-05,98.0,"35.357,22.842"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02534N3432_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02534N3432_S002,0.72,13,26.7,5.691750407234183e-09,0.01,0.01,22859,3.515,25.34,34.32,34322534,41.0,0.01,1.0,4.098060293208611e-09,1.8674136321195144e-05,150.0,"34.157,25.242"
E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02095N3592_S003,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02095N3592_S003,1.18,21,12.6,1.2098158597872113e-07,0.002,0.002,14035,5.014,20.95,35.92,35922095,48.0,0.002,1.0,1.4275827145489094e-07,1.8674136321195144e-05,87.0,"35.657,20.742"
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02014N3634_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02014N3634_S000,0.51,20,7.7,2.3182039662779893e-07,0.001,0.001,3519,3.198,20.14,36.34,36342014,13.0,0.001,1.0,1.1822840228017746e-07,1.8674136321195144e-05,68.0,"36.257,19.842"
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02023N3703_S000,PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02023N3703_S000,0.21,13,8.6,2.8477039138060056e-06,0.001,0.001,1653,1.036,20.23,37.03,37032023,24.0,0.001,1.0,5.980178218992612e-07,1.8674136321195144e-05,90.0,"36.857,20.142"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02120N3675_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02120N3675_S005,0.89,21,12.6,2.1203563935897472e-08,0.002,0.002,9097,3.934,21.2,36.75,36752120,73.0,0.002,1.0,1.887117190294875e-08,1.8674136321195144e-05,233.0,"36.557,21.042"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02225N3486_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02225N3486_S005,1.29,13,7.7,1.8511159127739067e-08,0.004,0.004,18217,7.188,22.25,34.86,34862225,71.0,0.004,1.0,2.3879395274783396e-08,1.8674136321195144e-05,659.0,"34.757,22.242"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02139N3548_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02139N3548_S003,0.77,19,12.6,2.6208228634708047e-08,0.002,0.002,13106,4.325,21.39,35.48,35472139,69.0,0.002,1.0,2.0180336048725197e-08,1.8674136321195144e-05,265.0,"35.357,21.342"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02146N3630_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02146N3630_S002,1.57,21,9.6,2.024545269397736e-08,0.004,0.004,19642,7.134,21.46,36.3,36292146,88.0,0.004,1.0,3.178536072954446e-08,1.8674136321195144e-05,222.0,"36.257,21.342"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02330N3507_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02330N3507_S000,0.55,13,7.7,2.0674602512492624e-07,0.002,0.002,6964,3.632,23.3,35.07,35072330,60.0,0.002,1.0,1.1371031381870944e-07,1.8674136321195144e-05,110.0,"35.057,23.142"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01661N3771_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01661N3771_S000,0.16,20,8.6,9.017387416936672e-07,0.001,0.001,783,0.49,16.61,37.71,37711661,30.0,0.001,1.0,1.4427819867098675e-07,1.8674136321195144e-05,75.0,"37.457,16.542"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02441N3439_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02441N3439_S004,1.5,13,80.0,5.626306845204633e-09,0.01,0.01,25640,7.095,24.41,34.39,34392441,85.0,0.01,1.0,8.439460267806951e-09,1.8674136321195144e-05,213.0,"34.157,24.342"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01667N3857_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01667N3857_S000,0.42,20,8.0,6.185608853075355e-08,0.008,0.007,5336,1.318,16.67,38.57,38571667,7.0,0.008,1.0,2.5979557182916493e-08,1.8674136321195144e-05,43.0,"38.357,16.542"
E01548N3896E01854N3659-PS-Mur_PNo_Hom-M754_E01622N3816_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PNo_Hom-M754_E01622N3816_S000,0.12,19,7.7,3.18930147798748e-06,0.002,0.001,594,0.299,16.22,38.16,38151622,28.0,0.002,1.0,3.827161773584976e-07,1.8674136321195144e-05,154.0,"38.057,15.942"
E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01729N3669_S000,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01729N3669_S000,1.67,14,8.0,1.1882719245598993e-07,0.013,0.008,17693,4.629,17.29,36.69,36691729,34.0,0.013,1.0,1.9844141140150318e-07,1.8674136321195144e-05,136.0,"36.557,17.142"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S002,0.89,19,7.7,2.1046626194491304e-08,0.004,0.004,9995,3.34,21.4,36.55,36542140,66.0,0.004,1.0,1.8731497313097262e-08,1.8674136321195144e-05,222.0,"36.257,21.342"
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02227N3683_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02227N3683_S000,0.21,12,80.0,6.9679326791846535e-06,0.001,0.001,1817,0.633,22.27,36.83,36832227,31.0,0.001,1.0,1.4632658626287772e-06,1.8674136321195144e-05,232.0,"36.557,22.242"
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02359N3515_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02359N3515_S000,0.3,14,8.0,1.5174561757696144e-07,0.001,0.001,4193,1.335,23.59,35.15,35152359,22.0,0.001,1.0,4.552368527308843e-08,1.8674136321195144e-05,67.0,"35.057,23.442"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02146N3630_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02146N3630_S004,0.89,17,10.4,3.009075596962561e-08,0.002,0.002,9396,3.005,21.46,36.3,36292146,88.0,0.002,1.0,2.6780772812966798e-08,1.8674136321195144e-05,222.0,"36.257,21.342"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S004,0.45,14,26.7,3.108221934189017e-08,0.002,0.002,13730,2.182,23.37,34.93,34932337,127.0,0.002,1.0,1.3986998703850578e-08,1.8674136321195144e-05,517.0,"34.757,23.142"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02290N3438_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02290N3438_S000,0.24,13,26.7,1.7280682744568706e-07,0.001,0.001,5493,1.386,22.9,34.38,34382290,26.0,0.001,1.0,4.147363858696489e-08,1.8674136321195144e-05,70.0,"34.157,22.842"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S005,1.18,13,7.7,3.052200758427848e-08,0.002,0.002,15018,5.716,22.35,35.76,35762235,48.0,0.002,1.0,3.601596894944861e-08,1.8674136321195144e-05,270.0,"35.657,22.242"
E01964N3926E02184N3685-PS-Str_PNo_Var-M792_E02105N3765_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Var-M792_E02105N3765_S000,0.13,17,8.9,1.7805918118706722e-05,0.001,0.001,997,0.403,21.05,37.65,37652105,17.0,0.001,1.0,2.314769355431874e-06,1.8674136321195144e-05,49.0,"37.457,21.042"
E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02127N3724_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02127N3724_S000,0.08,0,7.7,9.420426769924204e-06,0.001,0.001,583,0.255,21.27,37.24,37242127,32.0,0.001,1.0,7.536341415939364e-07,1.8674136321195144e-05,98.0,"37.157,21.042"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01645N3675_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01645N3675_S000,1.06,14,7.7,8.454950477517468e-08,0.001,-0.005,13911,5.228,16.45,36.75,36751645,18.0,0.005,1.0,8.962247506168517e-08,1.8674136321195144e-05,44.0,"36.557,16.242"
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S003,0.91,20,26.7,5.684861611231073e-09,0.01,0.008,34323,6.162,24.98,34.38,34382498,53.0,0.01,1.0,5.173224066220276e-09,1.8674136321195144e-05,137.0,"34.157,24.942"
