eve_id,id,max_off,mean_prob,dzmax,dzmin,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02290N3438_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02290N3438_S002,0.64,1.5507781665730222e-08,0.002,0.002,2.916,22.9,34.38,34382290,26.0,0.002,1.0,9.924980266067342e-09,1.8674136321195144e-05,73.0,"34.067,22.722"
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02159N3533_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02159N3533_S005,1.04,1.8324318227087543e-08,0.005,0.004,5.673,21.59,35.33,35332159,72.0,0.005,1.0,1.9057290956171044e-08,1.8674136321195144e-05,260.0,"35.057,21.402"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02236N3526_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02236N3526_S004,0.74,2.8177874587683164e-08,0.002,0.002,3.736,22.36,35.26,35262236,131.0,0.002,1.0,2.085162719488554e-08,1.8674136321195144e-05,720.0,"35.057,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02140N3614_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02140N3614_S001,1.21,7.2460104650685085e-09,0.007,0.005,3.855,21.4,36.14,36142140,89.0,0.007,1.0,8.767672662732896e-09,1.8674136321195144e-05,417.0,"36.047,21.072"
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01707N3812_S003,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01707N3812_S003,1.38,2.6921279405420533e-09,0.045,0.033,6.132,17.07,38.12,38111707,37.0,0.045,1.0,3.7151365579480334e-09,1.8674136321195144e-05,168.0,"38.027,16.782"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02156N3574_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02156N3574_S000,0.13,6.336357298036348e-07,0.001,0.001,0.824,21.56,35.74,35742156,87.0,0.001,1.0,8.237264487447252e-08,1.8674136321195144e-05,416.0,"35.717,21.402"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02202N3553_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02202N3553_S001,0.68,2.9176832838822792e-08,0.002,0.002,3.535,22.02,35.53,35532202,121.0,0.002,1.0,1.98402463303995e-08,1.8674136321195144e-05,484.0,"35.387,21.732"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02226N3500_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02226N3500_S003,0.83,1.8423079546904227e-08,0.004,0.004,3.757,22.26,35.0,35002226,85.0,0.004,1.0,1.5291156023930508e-08,1.8674136321195144e-05,466.0,"34.727,22.062"
E01517N3917E01678N3772-PS-Mur_PYes_Var-M707_E01575N3795_S000,PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Var-M707_E01575N3795_S000,0.06,2.7369061019570027e-05,0.001,-0.001,0.527,15.75,37.95,37951575,30.0,0.001,1.0,1.6421436611742016e-06,1.8674136321195144e-05,107.0,"37.697,15.462"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02318N3569_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02318N3569_S000,0.16,6.363189744481901e-06,0.001,0.001,0.904,23.18,35.69,35692318,39.0,0.001,1.0,1.0181103591171042e-06,1.8674136321195144e-05,129.0,"35.387,23.052"
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3423_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3423_S002,1.15,5.655584228217858e-09,0.008,0.008,5.706,24.98,34.23,34222498,49.0,0.008,1.0,6.503921862450536e-09,1.8674136321195144e-05,265.0,"34.067,24.702"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02534N3432_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02534N3432_S005,0.67,1.3332182726433318e-08,0.007,0.007,2.987,25.34,34.32,34322534,41.0,0.007,1.0,8.932562426710323e-09,1.8674136321195144e-05,137.0,"34.067,25.032"
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M837_E01786N3720_S000,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M837_E01786N3720_S000,0.75,4.96530665666054e-08,0.021,0.016,3.364,17.86,37.2,37201786,34.0,0.021,1.0,3.723979992495405e-08,1.8674136321195144e-05,64.0,"37.037,17.772"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02264N3453_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02264N3453_S005,0.69,2.6696607250364868e-08,0.004,0.004,3.599,22.64,34.53,34532264,45.0,0.004,1.0,1.842065900275176e-08,1.8674136321195144e-05,230.0,"34.397,22.392"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02057N3668_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02057N3668_S000,0.33,1.9880837305900878e-07,0.002,0.001,1.618,20.57,36.68,36682057,31.0,0.002,1.0,6.56067631094729e-08,1.8674136321195144e-05,187.0,"36.377,20.412"
