idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
27625,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02188N3566_S003,2.6123428,0.0,0.0,0.0,4.516833745140684e-07,1.0236763838478108e-06,1.7679263374734673e-07
27629,E02113N3823E02873N3483-PS-Mur_PYes_Var-M850_E02340N3543_S000,0.5737381,0.0,0.0,3.997024851181269e-06,3.668267528980473e-05,6.645168261372952e-05,1.6643734889696947e-05
27642,E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02067N3642_S002,0.7629509,0.0,0.0,0.0,2.3394330051497358e-07,2.2381109592109136e-06,9.238512710893094e-07
27648,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02183N3593_S001,3.2272835,0.0,0.0,0.0,1.1163691153223778e-08,7.497935907939038e-07,1.0355580486693589e-07
27660,E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01734N3775_S000,0.40589142,0.0,0.0,1.2092169605957487e-06,8.297687375542248e-06,1.4799389587974672e-05,3.837784084423864e-06
27668,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02434N3452_S003,2.682537,0.0,0.0,0.0,1.8039013253109364e-08,1.250045091373654e-06,1.7251996816556368e-07
27678,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02306N3593_S005,0.4577713,0.0,0.0,0.0,5.31974701359507e-06,1.130012542303632e-05,4.073756886486631e-06
27685,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02375N3448_S004,2.484169,0.0,0.0,0.0,1.879116799322596e-08,1.2972841696017336e-06,1.7937883200170683e-07
27709,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02171N3606_S002,2.8671684,0.0,0.0,0.0,3.3102658353643646e-07,7.622924716619064e-07,1.2981154066643573e-07
27732,E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02054N3653_S001,0.89112854,0.0,0.0,8.042222849772671e-08,1.844830578149891e-06,8.716805617041465e-06,1.579922314630943e-06
27736,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02417N3454_S002,3.4241257,0.0,0.0,0.0,1.3897093087588779e-08,9.594123618345436e-07,1.3266042468298482e-07
27737,E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02235N3671_S000,0.2548256,0.0,0.0,1.1584604890830151e-05,5.607623051464423e-05,8.647544879415028e-05,2.5180721240652826e-05
27746,E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02119N3739_S000,0.33722305,6.162509793826796e-08,8.382564860152376e-06,3.564529761080616e-05,6.662325738809356e-05,9.410833405154036e-05,3.8677986314153725e-05
27752,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02229N3514_S001,3.073166,0.0,0.0,0.0,1.2211566931573518e-08,8.201726913773081e-07,1.1434304589026991e-07
27757,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02255N3645_S005,0.50354767,0.0,0.0,0.0,4.436322376456941e-06,9.349441318698563e-06,3.3767117514313754e-06
27759,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02318N3471_S002,3.7247276,0.0,0.0,0.0,1.1780440341254032e-08,8.005665068189161e-07,1.1158366543420888e-07
27772,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02260N3491_S005,1.997406,0.0,0.0,0.0,6.178481805408525e-07,1.4123417721928926e-06,2.4470202693052494e-07
27773,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02236N3526_S005,1.586937,0.0,0.0,0.0,7.849840542533062e-07,1.7775096786011125e-06,3.0793029293949425e-07
27775,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02229N3514_S004,3.3249397,0.0,0.0,0.0,1.1560977613559727e-08,7.764767762726653e-07,1.0825125073718174e-07
27776,E01964N3926E02184N3685-PS-Str_PNo_Hom-M809_E02093N3745_S000,0.29602432,0.0,5.720672582622746e-14,1.6673478440914957e-06,9.92094741306043e-06,1.9282501789008636e-05,4.770936985913155e-06
27797,E01517N3917E01678N3772-PS-Str_PYes_Hom-M732_E01575N3795_S000,0.13733292,6.184420065863135e-06,1.4402847644305351e-05,3.772835508845128e-05,8.171219676259039e-05,0.00013817467771282495,5.00462743471504e-05
27818,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02304N3498_S004,1.4496078,0.0,0.0,0.0,8.516020115569504e-07,1.9484666441400164e-06,3.3405821241293495e-07
27821,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02183N3593_S002,1.6662865,0.0,0.0,0.0,5.425079405151161e-07,1.238514142064464e-06,2.1259253641433502e-07
27822,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02417N3454_S003,3.0655365,0.0,0.0,0.0,1.5666974213814372e-08,1.081599485485242e-06,1.4955555378398917e-07
27830,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02367N3571_S005,0.4516678,0.0,0.0,0.0,7.526573874930058e-07,1.2126370254529868e-05,2.150859464440713e-06
27842,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02183N3593_S005,3.2425423,0.0,0.0,0.0,1.1681481853635978e-08,7.845702738114773e-07,1.0835889660405507e-07
27855,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02373N3559_S001,0.48828888,0.0,0.0,0.0,0.0,8.215793705647986e-06,8.493671680912399e-07
27871,E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02236N3646_S005,0.5737381,0.0,0.0,0.0,3.553886726917789e-06,7.497903942655633e-06,2.7081962816256263e-06
27894,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02183N3593_S003,3.219654,0.0,0.0,0.0,1.1334065041918999e-08,7.612365130343154e-07,1.0513621451191674e-07
27918,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02175N3577_S002,1.7639427,0.0,0.0,0.0,5.264070625829746e-07,1.1964189335867826e-06,2.0590470324139817e-07
27934,E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02165N3722_S000,0.39826202,0.0,0.0,6.585075972415913e-06,3.121618811637378e-05,4.79644180224485e-05,1.4075559798951614e-05
27938,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01646N3818_S000,0.26550674,1.3737085085051092e-12,1.6916300734877991e-07,1.457234113735603e-06,9.29352602782789e-06,3.0212082223137073e-05,5.8669833830968035e-06
27952,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02296N3512_S005,3.645382,0.0,0.0,0.0,3.258695473554172e-07,7.459734781020687e-07,1.2790644205776092e-07
27964,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02244N3659_S000,0.3189125,7.222362863082285e-11,1.502116998010488e-06,1.4275337329696157e-05,3.737188483595914e-05,5.253391212919234e-05,1.9484935041142406e-05
27972,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02144N3587_S004,3.72015,0.0,0.0,0.0,9.815967765650119e-09,6.592756479113671e-07,9.098907124458548e-08
27978,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02202N3553_S002,3.208973,0.0,0.0,0.0,1.1054498600099129e-08,7.424598267752121e-07,1.0282668606384912e-07
27983,E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02191N3680_S000,0.5065994,0.0,8.899616600397292e-18,1.1265797307638919e-06,1.886128378989929e-05,8.736215724070723e-05,1.4095228770684994e-05
27986,E01517N3917E01678N3772-PS-Str_PYes_Var-M754_E01587N3805_S000,0.1525917,3.4088570724312243e-06,6.332702108448208e-06,1.900918825725109e-05,4.7651327859710194e-05,9.377732441022113e-05,2.8370891320625123e-05
27990,E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02029N3745_S000,0.103759766,0.0,0.0,2.1634521101967888e-05,0.0001136410147247,0.00023814124580410497,5.215440547258656e-05
28003,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02194N3581_S004,3.0945282,0.0,0.0,0.0,1.1481440108084033e-08,7.711347517563222e-07,1.0663225901222201e-07
28017,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M837_E02218N3671_S000,0.3692665,6.276339861729785e-11,1.2827596412026535e-06,1.2413145318671075e-05,3.2287117952383915e-05,4.480593923951748e-05,1.682716100325232e-05
28029,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02183N3593_S001,1.248188,0.0,0.0,0.0,6.783772145365322e-07,1.5486958090604833e-06,2.6583561624384123e-07
28038,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02478N3458_S002,3.5522995,0.0,0.0,0.0,1.360614217727713e-08,9.273385081550124e-07,1.290617490516373e-07
28045,E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02317N3557_S000,0.6622429,0.0,0.0,0.0,3.940974231979127e-05,6.890109053283425e-05,1.4288370930015433e-05
28047,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S005,3.5629807,0.0,0.0,0.0,1.1824657707746279e-08,7.941864783709647e-07,1.1064635083743406e-07
28065,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02368N3461_S004,2.0126648,0.0,0.0,0.0,2.847893279727165e-07,1.2372994939014114e-06,1.8311650373901333e-07
28104,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02103N3738_S000,0.27161026,0.0,6.20718164425045e-14,1.845673035112506e-06,1.0910890533207786e-05,2.093874816123963e-05,5.19996663646352e-06
28116,E01964N3926E02184N3685-PS-Str_PYes_Var-M824_E02088N3719_S000,0.33569717,0.0,0.0,3.6100183637120285e-11,7.249398048374848e-05,0.00022479215195386496,3.688069915447149e-05
28120,E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02320N3583_S003,0.61951447,0.0,0.0,0.0,0.0,7.200652449938441e-06,7.417091753812737e-07
28128,E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01796N3749_S000,0.26398087,0.0,0.0,8.652509894256878e-07,1.0555924194674835e-05,7.322894034024402e-05,1.6399531288495125e-05
28134,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02183N3593_S003,2.8183403,0.0,0.0,0.0,1.2948981297458856e-08,8.697000885178607e-07,1.2011638104821822e-07
28137,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02232N3550_S003,2.5833511,0.0,0.0,0.0,1.408088855142162e-08,9.457230447915414e-07,1.3105744729256726e-07
28153,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02417N3454_S001,2.9755096,0.0,0.0,0.0,1.614098129349556e-08,1.114323469485131e-06,1.5408038355212292e-07
28163,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02284N3476_S001,3.1937141,0.0,0.0,0.0,3.2870764343954785e-07,7.574035307586207e-07,1.3057669263577868e-07
28167,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02425N3440_S001,2.9175262,0.0,0.0,0.0,1.6435721729642346e-08,1.138322066684473e-06,1.5714406043627422e-07
28175,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01639N3751_S000,0.7400627,0.0,0.0,2.830299480787554e-07,1.9543156355529416e-06,8.684338678484414e-06,1.4491771990306836e-06
28183,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02393N3468_S004,3.3035774,0.0,0.0,0.0,3.663005571989272e-07,8.673847164979141e-07,1.465850200658579e-07
28189,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02209N3537_S004,2.0523376,0.0,0.0,0.0,4.800895042011681e-07,1.0838943172884858e-06,1.8790612970906203e-07
28208,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02361N3475_S001,3.5904465,0.0,0.0,0.0,1.905832036173077e-07,4.4327028249023047e-07,8.341659864548958e-08
28222,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01637N3770_S000,0.6027298,0.0,0.0,3.227308968503949e-07,2.583459090561526e-06,9.813532213903735e-06,1.7793744239841533e-06
28223,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02284N3476_S003,3.3051033,0.0,0.0,0.0,3.5177168247982997e-07,8.105473652611396e-07,1.3973871243303463e-07
28231,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02218N3525_S003,2.2613869,0.0,0.0,0.0,4.355292861199655e-07,9.828072225226361e-07,1.7053240044355407e-07
28255,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02175N3577_S001,3.1143646,0.0,0.0,0.0,3.791043232179221e-07,8.616289984350882e-07,1.4828707424002943e-07
28257,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02188N3566_S002,1.4755478,0.0,0.0,0.0,6.210338484697942e-07,1.4074852432471966e-06,2.430778193581839e-07
28261,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01639N3751_S000,0.66529465,0.0,0.0,3.148378054085112e-07,2.173948198590693e-06,9.660313862607502e-06,1.612040605907598e-06
28273,E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02335N3587_S001,0.3265419,0.0,0.0,0.0,1.0710988158396096e-06,1.7303015553212713e-05,3.0627183024374383e-06
28286,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02175N3577_S001,2.9907684,0.0,0.0,0.0,3.9859393310850063e-07,9.059250194020045e-07,1.559104566489186e-07
28289,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02194N3581_S001,3.395134,0.0,0.0,0.0,1.0601139706604612e-08,7.120106153086772e-07,9.84565929341466e-08
28290,E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01573N3832_S000,0.1525917,1.0927236934338129e-08,2.09009972724864e-06,8.395778201252651e-06,1.9971648315154615e-05,5.1569270081687504e-05,1.3114533914867687e-05
28302,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02328N3482_S002,3.1693,0.0,0.0,0.0,3.7193342954013705e-07,8.608605664199177e-07,1.4712137766845937e-07
28330,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02209N3537_S002,3.4012375,0.0,0.0,0.0,1.419449065246822e-08,9.53352969884988e-07,1.3228250353224357e-07
28362,E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02244N3659_S004,0.4211502,0.0,0.0,0.0,4.838300934192151e-06,1.022190994985123e-05,3.6903144393630947e-06
28364,E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01655N3704_S000,1.5747299,0.0,0.0,0.0,2.119423369588481e-06,1.867133676919836e-05,2.5731922208679347e-06
28366,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02301N3474_S001,3.7033653,0.0,0.0,0.0,3.267487839215957e-07,7.549796284109428e-07,1.2953810017281761e-07
28377,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01723N3765_S000,0.4425125,0.0,0.0,3.959116802413574e-07,3.3395978019203154e-06,1.4940334067427903e-05,2.4236196507287045e-06
28411,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02232N3550_S005,3.3371468,0.0,0.0,0.0,1.1037252667018849e-08,7.413015279730184e-07,1.0272889770983444e-07
28413,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02279N3514_S003,2.1194763,0.0,0.0,0.0,5.833881090530349e-07,1.3255516927122384e-06,2.2847819582613753e-07
28420,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02361N3475_S004,4.217594,0.0,0.0,0.0,1.6224398681789637e-07,3.773571673898495e-07,7.10127717141779e-08
28447,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02351N3465_S003,4.731823,0.0,0.0,0.0,1.4432426201546009e-07,3.382705358018462e-07,6.32960788381329e-08
28464,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02175N3577_S005,3.059433,0.0,0.0,0.0,3.409600301092685e-07,7.749345793679358e-07,1.3336689191125939e-07
28467,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02217N3548_S001,2.9602509,0.0,0.0,0.0,3.60301649130592e-07,8.126422457900013e-07,1.408552588960905e-07
28473,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02260N3491_S001,2.7054253,0.0,0.0,0.0,4.351366547523731e-07,9.946807216961906e-07,1.7233816455761696e-07
28474,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02255N3645_S004,0.7843132,0.0,0.0,0.0,0.0,1.0784502401940605e-05,1.0565457468443956e-06
28488,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02164N3590_S005,2.195774,0.0,0.0,0.0,2.1646620404923064e-07,5.009489523961548e-07,9.4357484132055e-08
28490,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02183N3593_S005,2.4017715,0.0,0.0,0.0,3.8110362701885206e-07,8.700374619526099e-07,1.4934304303032212e-07
28500,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01609N3825_S000,0.14343643,3.6012739364115344e-06,6.849190576306256e-06,2.016120531537617e-05,5.08225576282933e-05,9.922875038547197e-05,3.018175045997267e-05
28509,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02294N3487_S001,2.809185,0.0,0.0,0.0,3.7649623013467617e-07,8.611305491742089e-07,1.4842839516751804e-07
28511,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01619N3854_S000,0.20294571,1.1536904250530015e-11,9.70400444476065e-07,4.302171347013908e-06,1.1738838786656111e-05,3.380815205762342e-05,7.675568168847736e-06
28514,E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02164N3590_S001,3.0014496,0.0,0.0,0.0,1.6691279996840485e-07,3.862718092782047e-07,7.27571860172396e-08
28520,E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02351N3465_S005,3.9551392,0.0,0.0,0.0,1.7266576154845905e-07,4.0469799642817066e-07,7.572576850901748e-08
28523,E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02074N3729_S000,0.2685585,8.682207040091196e-11,1.2391441755157831e-08,3.146157679460354e-06,1.5193002363975775e-05,2.7339436091015587e-05,7.540684348040186e-06
28525,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02236N3646_S000,0.30823135,7.646151558650391e-11,1.5291336776680807e-06,1.4722305281637542e-05,3.878275017192952e-05,5.3638974852099195e-05,2.0160143487161263e-05
28526,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02301N3474_S003,2.795452,0.0,0.0,0.0,4.369548825865962e-07,1.009619778620918e-06,1.7322881717315322e-07
28535,E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02367N3571_S003,0.31586075,0.0,0.0,0.0,8.184399227046124e-06,1.724271029786683e-05,6.2514941028791255e-06
28539,E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02061N3739_S000,0.1602211,7.892281308151052e-08,1.0376245037062784e-06,7.791838238696246e-06,3.260035728993756e-05,5.739864069622071e-05,1.6237636737329452e-05
28541,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02296N3512_S002,2.3926163,0.0,0.0,0.0,2.2764791577334196e-07,5.255992011352822e-07,9.945925027758883e-08
28543,E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02093N3745_S000,0.2548256,0.0,6.477887833481135e-14,1.888045882267472e-06,1.1234130885044644e-05,2.1834824827683125e-05,5.402440746081422e-06
28552,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02296N3512_S003,3.0258636,0.0,0.0,0.0,3.8506416220317747e-07,8.814805025578844e-07,1.5114080880237304e-07
28558,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02226N3538_S005,2.2186623,0.0,0.0,0.0,4.403524547550936e-07,9.851762129373898e-07,1.717801709267321e-07
28562,E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E01991N3732_S000,0.119018555,0.0,0.0,1.6648407056874878e-05,9.496879839899743e-05,0.000181701498409435,4.425953218890768e-05
28565,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02294N3618_S003,0.52643585,0.0,0.0,0.0,0.0,2.0341267331156544e-05,1.9900612326351813e-06
28571,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02296N3512_S003,2.4414444,0.0,0.0,0.0,4.772549829638941e-07,1.0925217237154678e-06,1.8732645416133328e-07
28573,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02243N3539_S003,3.3615608,0.0,0.0,0.0,1.1487441666816784e-08,7.715378379946312e-07,1.0706446450130859e-07
28579,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02201N3524_S002,2.6779594,0.0,0.0,0.0,4.4042173990855277e-07,9.864823143236157e-07,1.7246156902405187e-07
28587,E01517N3917E01678N3772-PS-Mur_PYes_Var-M809_E01643N3856_S000,0.22125626,0.0,0.0,1.6192778508539496e-06,7.776307641642714e-06,2.283845083927487e-05,4.847239082379352e-06
28589,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02093N3745_S000,0.2182045,1.193757183440998e-10,1.569263042738259e-08,3.850339570206654e-06,1.884543976662759e-05,3.61566065880161e-05,9.520849482580514e-06
28598,E01964N3926E02184N3685-PS-Mur_PNo_Hom-M809_E02083N3755_S000,0.23041153,0.0,7.097604634588127e-14,2.0702210662826617e-06,1.2268196462529259e-05,2.37637408027947e-05,5.896682665814188e-06
28603,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02425N3440_S001,2.584877,0.0,0.0,0.0,1.838003966313798e-08,1.2729836315828827e-06,1.7573393557984803e-07
28610,E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02091N3733_S000,0.3189125,0.0,5.145074891448829e-14,1.5764952517890755e-06,9.315019535865093e-06,1.7680441317135478e-05,4.316803754169107e-06
28632,E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02441N3439_S002,1.9424744,0.0,0.0,0.0,2.4933910436240677e-08,1.7247640411178889e-06,2.3825011746158466e-07
28638,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02171N3606_S003,1.5457382,0.0,0.0,0.0,5.62176268794544e-07,1.2945870777834103e-06,2.2045651681112004e-07
28648,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02408N3442_S005,3.196766,0.0,0.0,0.0,3.816695616444895e-07,8.953360250400261e-07,1.5286381384971145e-07
28655,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02344N3478_S003,3.007553,0.0,0.0,0.0,4.1253336906205813e-07,9.606837685324002e-07,1.6398437378269148e-07
28667,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02201N3524_S004,2.5452042,0.0,0.0,0.0,3.734323198582127e-07,8.364355020564067e-07,1.4622966572996887e-07
28673,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02219N3560_S004,3.1876106,0.0,0.0,0.0,3.054692896261454e-07,6.956709971356907e-07,1.1955612322831737e-07
28677,E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02287N3501_S004,3.584343,0.0,0.0,0.0,1.0838982890462834e-08,7.279850177194246e-07,1.0162918587469496e-07
28682,E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02078N3742_S000,0.27771378,0.0,5.825394960940717e-14,1.777877314568693e-06,1.0287919766242676e-05,1.9938947163732914e-05,4.827329312064796e-06
28696,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02183N3593_S004,2.2903786,0.0,0.0,0.0,4.046143672982769e-07,9.237111174917789e-07,1.5855619464656552e-07
28705,E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02116N3637_S002,2.023346,0.0,0.0,0.0,9.95766703058704e-07,2.3628920432385523e-06,3.9067224182288146e-07
28708,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02239N3505_S003,2.17136,0.0,0.0,0.0,4.398574500872934e-07,1.0007714237231728e-06,1.734430015079352e-07
28736,E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02184N3552_S002,2.972458,0.0,0.0,0.0,4.011295721522021e-07,9.035671950646436e-07,1.5686167499100076e-07
28739,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02122N3652_S002,2.0401306,0.0,0.0,0.0,1.1007629697679171e-07,1.3890540111381497e-06,1.6266462586916687e-07
28766,E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02284N3476_S005,2.3498878,0.0,0.0,0.0,5.234885649790122e-07,1.206214991772121e-06,2.079519804661324e-07
28777,E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02175N3577_S002,1.6433983,0.0,0.0,0.0,2.859258167472407e-07,6.702320717380924e-07,1.260553909327517e-07
28781,E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02207N3659_S000,0.3341713,0.0,0.0,1.7935137851923675e-06,1.4570093781708425e-05,0.00010531933455286993,1.8798302749703086e-05
28786,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02318N3471_S005,1.6907005,0.0,0.0,0.0,7.293788688875965e-07,1.6887159820452644e-06,2.8903619356531345e-07
28789,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01791N3825_S000,0.6973381,0.0,0.0,2.1672412336246414e-07,2.2165935166665957e-06,8.733720550802331e-06,1.5379655732177602e-06
28798,E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02093N3745_S000,0.23804092,1.107742493830508e-10,1.4561917453163942e-08,3.572908139744663e-06,1.7487555035473816e-05,3.3551387255159605e-05,8.834836510736688e-06
28805,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02226N3538_S003,2.6657524,0.0,0.0,0.0,3.7939354348615345e-07,8.487962093738326e-07,1.4800028260270798e-07
28865,E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02183N3593_S002,2.2064552,0.0,0.0,0.0,4.14890888120938e-07,9.471718181001437e-07,1.6258325390975315e-07
28876,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02218N3525_S005,3.0609589,0.0,0.0,0.0,3.3673457480200324e-07,7.598689289916997e-07,1.3184912515276343e-07
28881,E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02260N3540_S002,3.0563812,0.0,0.0,0.0,3.6128106824763953e-07,8.163188934986722e-07,1.4082156073249197e-07
