id	count	max	logsum	mean	sd	dzmin	dzmax
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02156N3661_S000	3708	2.193	7.354	0.421	0.364	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01732N3794_S002	28384	5.845	10.305	1.053	0.878	0.034	0.039
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02263N3578_S005	19853	6.211	9.988	1.097	0.89	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02220N3597_S000	2086	1.133	6.312	0.264	0.224	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02092N3663_S001	8404	3.416	8.552	0.616	0.538	0.002	0.004
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M824_E02093N3745_S000	2563	0.925	6.547	0.271	0.198	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02368N3461_S002	25967	4.041	9.98	0.831	0.665	0.005	0.005
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02244N3659_S003	4901	1.826	7.453	0.352	0.318	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02287N3526_S003	15906	5.209	9.585	0.914	0.682	0.002	0.002
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02035N3615_S000	3129	1.435	6.964	0.338	0.298	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02201N3524_S003	37680	8.105	10.86	1.382	1.297	0.008	0.01
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02253N3527_S003	22442	7.871	10.308	1.335	1.179	0.004	0.004
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01644N3837_S000	1789	0.873	5.987	0.222	0.177	0.005	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02112N3663_S000	2342	1.219	6.618	0.319	0.259	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02287N3501_S002	12426	5.466	9.258	0.844	0.756	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01692N3696_S000	1499	1.172	5.983	0.264	0.208	0.002	0.002
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M680_E01740N3686_S000	742	0.555	4.742	0.153	0.103	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02125N3584_S005	15955	6.132	9.707	1.03	0.899	0.002	0.002
PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Var-M754_E01574N3813_S000	419	0.195	3.588	0.084	0.046	0.001	0.001
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M809_E01729N3669_S000	10022	3.336	8.77	0.642	0.492	0.01	0.011
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02195N3484_S002	21146	8.021	10.257	1.347	1.157	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01670N3819_S001	31683	5.282	10.417	1.055	0.824	0.033	0.042
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3500_S001	14347	5.436	9.469	0.903	0.75	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01804N3797_S000	20039	4.27	9.829	0.926	0.695	0.008	0.01
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02227N3438_S000	7800	3.355	8.45	0.599	0.588	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M792_E02091N3550_S000	1735	1.968	6.427	0.356	0.301	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02382N3435_S000	8013	1.464	8.467	0.594	0.354	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M837_E02294N3618_S000	1599	0.585	5.716	0.189	0.148	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02183N3593_S000	6620	3.399	8.208	0.554	0.541	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02316N3447_S000	6499	2.552	7.996	0.457	0.372	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02425N3440_S002	18692	2.527	9.557	0.757	0.589	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02218N3525_S004	33504	8.348	10.738	1.375	1.343	0.008	0.008
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01697N3782_S000	16055	4.391	9.55	0.875	0.652	0.007	0.011
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02212N3584_S001	17045	6.57	9.855	1.118	0.971	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02113N3596_S003	12863	4.474	9.298	0.849	0.725	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02274N3465_S002	15678	4.188	9.502	0.854	0.603	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02112N3663_S004	12498	4.713	9.185	0.78	0.648	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02178N3622_S001	13090	4.157	9.319	0.852	0.681	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02515N3431_S003	11488	1.81	9.055	0.745	0.487	0.005	0.005
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01720N3803_S000	10704	3.363	8.894	0.681	0.57	0.005	0.007
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02156N3661_S003	8242	4.433	8.546	0.625	0.58	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3521_S003	18152	7.618	10.086	1.322	1.177	0.002	0.002
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02263N3611_S000	2469	0.903	6.485	0.265	0.197	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01718N3822_S004	29255	5.56	10.341	1.058	0.849	0.036	0.04
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01676N3743_S000	6084	2.077	7.834	0.415	0.323	0.004	0.005
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02384N3458_S001	12053	2.659	9.114	0.753	0.477	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02144N3587_S004	17527	6.45	9.896	1.132	0.981	0.004	0.004
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02227N3683_S000	1568	0.516	5.582	0.169	0.133	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M837_E02335N3587_S000	1981	0.713	6.019	0.207	0.165	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02351N3465_S002	35255	7.237	10.587	1.123	0.914	0.007	0.008
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02348N3529_S000	1404	0.533	5.55	0.183	0.139	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01752N3852_S000	3026	1.238	6.77	0.288	0.259	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02020N3623_S000	4455	2.251	7.554	0.428	0.432	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01758N3776_S000	18870	4.966	9.767	0.924	0.719	0.007	0.008
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01673N3781_S000	8466	2.862	8.46	0.558	0.427	0.004	0.008
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M707_E01600N3777_S000	605	0.428	4.347	0.126	0.084	-0.001	-0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02202N3553_S003	18200	6.715	9.969	1.173	0.995	0.004	0.004
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M732_E02057N3724_S000	596	0.442	4.346	0.128	0.086	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M680_E01598N3702_S000	880	0.69	5.212	0.207	0.14	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02260N3540_S003	35113	8.198	10.717	1.285	1.218	0.007	0.008
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02123N3540_S000	2359	1.579	6.582	0.306	0.265	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02526N3441_S003	11023	1.751	9.004	0.738	0.477	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02129N3525_S000	5115	2.361	7.757	0.457	0.438	0.001	0.001
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02103N3738_S000	2015	0.925	6.166	0.236	0.181	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02020N3623_S000	3486	1.713	7.139	0.361	0.339	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02120N3675_S000	3427	2.48	7.276	0.421	0.39	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01669N3676_S000	11062	3.783	8.961	0.704	0.564	0.004	0.01
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02029N3599_S000	3257	1.643	7.011	0.34	0.313	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02294N3487_S004	32110	5.61	10.349	0.972	0.776	0.005	0.007
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02409N3467_S004	35519	6.075	10.559	1.085	0.806	0.01	0.01
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02284N3476_S001	22357	6.98	10.156	1.151	0.961	0.005	0.005
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01645N3675_S000	1457	1.65	6.127	0.314	0.256	0.001	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02156N3661_S003	7540	2.071	8.293	0.53	0.338	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02458N3438_S002	24338	2.615	9.894	0.814	0.646	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02109N3687_S000	1317	0.682	5.593	0.203	0.145	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M850_E02037N3648_S000	6977	3.214	8.168	0.505	0.418	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01692N3696_S000	21414	5.888	9.989	1.018	0.821	0.001	0.007
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02109N3687_S000	3218	1.536	6.994	0.338	0.287	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02175N3577_S002	18152	6.469	9.978	1.187	1.018	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02201N3524_S002	13957	5.349	9.473	0.932	0.803	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02212N3482_S000	8510	3.298	8.537	0.599	0.49	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01682N3667_S000	1416	1.607	6.045	0.297	0.237	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02450N3427_S004	5603	1.248	7.718	0.401	0.247	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02129N3557_S003	17354	6.246	9.86	1.103	0.963	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02217N3548_S004	36726	8.207	10.839	1.388	1.323	0.007	0.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02104N3649_S002	12307	4.993	9.166	0.777	0.612	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02444N3464_S002	8248	1.444	8.559	0.632	0.379	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02287N3526_S000	1596	0.78	5.869	0.221	0.166	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02191N3680_S001	5340	3.329	7.8	0.457	0.453	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02209N3537_S000	5089	2.691	7.879	0.519	0.488	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02156N3661_S003	9389	3.608	8.72	0.652	0.53	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02318N3471_S001	21642	3.591	9.752	0.794	0.623	0.004	0.004
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02415N3556_S005	6429	1.32	8.04	0.483	0.293	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02189N3538_S005	17142	5.988	9.809	1.061	0.919	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02260N3540_S001	22300	8.012	10.273	1.298	1.117	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02155N3547_S000	2789	1.747	7.009	0.396	0.339	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02219N3560_S004	12245	4.092	9.159	0.776	0.574	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01689N3734_S000	5709	2.994	7.813	0.433	0.423	0.008	0.01
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3687_S004	12225	3.757	9.148	0.769	0.602	0.002	0.002
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02291N3588_S000	575	0.332	4.168	0.111	0.072	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02253N3527_S005	27220	7.939	10.575	1.438	1.34	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02409N3467_S001	21317	2.527	9.721	0.782	0.619	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02201N3596_S000	3279	1.668	7.125	0.379	0.313	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02335N3468_S004	38650	9.568	10.879	1.373	1.35	0.011	0.011
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02195N3484_S001	21004	8.276	10.26	1.36	1.194	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02451N3450_S001	20949	2.835	9.713	0.789	0.619	0.007	0.007
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01732N3794_S000	14561	3.543	9.335	0.778	0.536	0.013	0.014
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02279N3514_S002	17005	5.206	9.681	0.942	0.737	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02223N3473_S000	11062	3.858	8.967	0.708	0.536	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02236N3526_S003	25999	7.414	10.379	1.238	1.109	0.007	0.008
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02316N3447_S000	9404	2.393	8.774	0.687	0.406	0.002	0.002
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M861_E02095N3592_S002	11755	4.073	9.148	0.799	0.674	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02206N3471_S002	25403	8.584	10.549	1.502	1.382	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02229N3514_S000	6019	3.135	8.134	0.566	0.553	0.001	0.001
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M809_E01796N3749_S000	9986	3.25	8.716	0.61	0.508	0.004	0.005
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02330N3507_S001	23294	4.427	9.86	0.822	0.651	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02092N3663_S000	3286	2.042	7.115	0.374	0.341	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02212N3482_S004	30680	8.831	10.658	1.387	1.349	0.005	0.007
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02349N3553_S000	771	0.347	4.697	0.141	0.09	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02125N3584_S000	4496	2.508	7.666	0.475	0.435	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02164N3503_S000	2010	1.626	6.655	0.386	0.307	0.001	0.001
PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01585N3824_S000	604	0.291	4.242	0.113	0.07	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01695N3801_S000	9160	3.06	8.566	0.573	0.474	0.005	0.007
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02202N3721_S000	423	0.21	3.592	0.083	0.049	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02175N3668_S000	3400	2.189	7.253	0.415	0.358	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01640N3732_S000	8808	3.353	8.542	0.582	0.501	-0.002	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02159N3533_S001	12383	4.442	9.219	0.814	0.703	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01708N3793_S004	27441	5.738	10.263	1.044	0.89	0.042	0.048
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02377N3548_S002	7073	1.365	8.19	0.51	0.304	0.002	0.002
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02308N3607_S005	8696	2.007	8.546	0.592	0.369	0.005	0.005
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02321N3597_S000	2060	0.803	6.187	0.236	0.184	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02274N3465_S000	1492	1.106	6.093	0.296	0.214	0.001	0.001
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01739N3699_S003	29742	4.914	10.24	0.942	0.747	0.04	0.051
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02134N3641_S005	8609	3.137	8.504	0.573	0.495	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01687N3753_S005	36649	6.884	10.743	1.264	0.998	0.043	0.05
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02425N3440_S004	7423	1.327	8.3	0.542	0.326	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02434N3452_S005	24038	2.773	9.876	0.81	0.639	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02189N3468_S005	15416	6.095	9.636	0.993	0.879	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02183N3593_S005	21099	6.597	10.201	1.276	1.075	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02204N3672_S000	644	0.299	4.354	0.119	0.075	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02166N3518_S003	21884	8.036	10.309	1.37	1.211	0.004	0.004
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02407N3507_S000	2263	0.781	6.238	0.226	0.18	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01768N3805_S000	7364	2.715	8.202	0.495	0.458	0.002	0.004
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02422N3500_S000	2668	0.778	6.466	0.241	0.181	0.001	0.001
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02057N3724_S000	739	0.417	4.714	0.149	0.093	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02306N3593_S001	12450	1.943	9.195	0.791	0.521	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01769N3786_S000	1968	1.183	6.429	0.314	0.253	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01640N3732_S000	895	0.677	5.146	0.191	0.135	0.001	0.001
PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01573N3832_S000	719	0.286	4.441	0.117	0.076	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M837_E02061N3628_S000	4084	2.068	7.363	0.386	0.353	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02012N3653_S000	5300	2.335	7.749	0.437	0.434	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02113N3596_S003	16341	5.842	9.742	1.042	0.894	0.002	0.004
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02363N3584_S004	10915	2.175	8.972	0.722	0.437	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01671N3800_S000	2047	0.909	6.191	0.238	0.208	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02313N3510_S004	34034	5.354	10.469	1.035	0.793	0.011	0.011
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01600N3777_S000	2945	1.325	6.781	0.299	0.254	-0.004	-0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02189N3468_S001	21149	6.71	10.061	1.107	0.912	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02301N3474_S005	13035	4.78	9.262	0.808	0.566	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02220N3597_S000	6875	3.203	8.186	0.522	0.504	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M837_E02080N3562_S000	4780	2.926	7.659	0.443	0.441	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02109N3687_S004	10758	2.788	8.893	0.677	0.451	0.004	0.004
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M809_E02093N3745_S000	3202	1.277	6.791	0.278	0.218	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02294N3487_S002	37797	7.052	10.764	1.251	0.89	0.008	0.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02183N3593_S004	19568	6.311	10.124	1.275	1.09	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02144N3587_S003	39577	9.599	10.998	1.51	1.459	0.011	0.011
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02236N3526_S004	25451	6.959	10.276	1.14	1.006	0.005	0.005
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02438N3506_S000	2706	0.83	6.517	0.25	0.187	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02263N3611_S000	1307	0.532	5.449	0.177	0.131	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02079N3688_S004	9608	2.953	8.725	0.64	0.435	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02321N3597_S000	1030	0.571	5.276	0.189	0.124	0.001	0.001
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02067N3699_S000	1949	1.071	6.186	0.249	0.218	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01649N3780_S000	1690	0.575	5.725	0.181	0.137	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01689N3734_S000	13082	3.908	9.195	0.753	0.6	0.005	0.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02304N3564_S000	1538	1.318	6.136	0.3	0.222	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01680N3686_S000	10106	3.688	8.792	0.651	0.511	0.01	0.014
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02276N3623_S004	10618	1.745	8.942	0.72	0.436	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02223N3573_S000	4939	3.002	7.746	0.468	0.454	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02090N3619_S000	3591	2.204	7.34	0.429	0.378	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02194N3513_S000	1370	1.06	5.958	0.282	0.212	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M837_E02095N3592_S000	4775	2.671	7.707	0.465	0.455	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E01996N3697_S000	4432	2.278	7.408	0.372	0.389	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01701N3725_S000	1978	1.896	6.323	0.281	0.26	0.004	0.005
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02165N3722_S000	3516	1.651	7.056	0.329	0.294	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02409N3467_S005	37810	10.31	10.939	1.489	1.384	0.01	0.01
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02193N3666_S000	4234	2.372	7.557	0.452	0.405	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02209N3537_S002	24446	7.807	10.403	1.348	1.202	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02409N3467_S001	23403	2.451	9.844	0.805	0.641	0.005	0.005
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01768N3805_S000	1065	0.937	5.52	0.234	0.164	0.001	0.001
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01739N3699_S004	37927	6.464	10.869	1.385	1.11	0.028	0.031
