id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M850_E02071N3714_S000	9010	1.625	8.525	0.559	0.379	0.002	0.004	1.669
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01707N3812_S000	16131	2.193	9.438	0.778	0.529	0.004	0.005	2.271
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02253N3503_S004	74832	6.316	11.121	0.903	0.913	0.01	0.011	8.905
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M754_E02293N3602_S000	1494	0.366	5.221	0.123	0.068	0.001	0.001	0.418
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02218N3695_S000	2195	0.501	5.958	0.176	0.097	0.001	0.001	0.572
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02243N3633_S005	15744	2.437	9.403	0.77	0.527	0.004	0.005	2.594
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02184N3552_S000	5355	1.005	7.669	0.4	0.243	0.001	0.001	1.073
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02375N3448_S001	12173	2.392	9.157	0.779	0.562	0.002	0.002	2.457
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02408N3442_S001	25330	3.796	10.064	0.927	0.795	0.007	0.007	4.358
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02402N3398_S000	5038	1.069	7.579	0.388	0.24	0.001	0.001	1.173
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02245N3515_S004	37570	4.078	10.462	0.93	0.862	0.004	0.004	4.736
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02128N3626_S000	15229	2.741	9.416	0.806	0.579	0.001	0.001	3.265
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02152N3645_S000	2154	0.467	5.969	0.181	0.106	0.001	0.001	0.5
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01714N3716_S002	170893	6.384	12.114	1.068	0.986	0.053	0.065	6.966
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02217N3548_S005	56225	5.154	10.877	0.942	0.876	0.004	0.004	6.329
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02094N3692_S001	17371	2.633	9.522	0.786	0.594	0.004	0.004	2.664
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02171N3544_S002	50424	5.674	10.811	0.983	0.915	0.005	0.005	6.848
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02335N3587_S002	9458	1.668	8.74	0.661	0.427	0.002	0.002	1.735
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S004	24543	3.492	10.071	0.964	0.746	0.004	0.004	3.833
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02112N3526_S000	10838	2.372	8.925	0.693	0.508	0.001	0.001	2.477
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M837_E02116N3502_S000	7369	1.77	8.385	0.594	0.375	0.001	0.001	1.976
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01690N3715_S000	8953	1.82	8.666	0.648	0.437	0.002	0.004	1.981
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02245N3574_S003	38950	4.989	10.509	0.941	0.892	0.005	0.005	6.163
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02144N3668_S004	40320	3.875	10.545	0.942	0.82	0.002	0.002	4.125
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02254N3467_S005	24275	3.475	9.996	0.904	0.717	0.002	0.004	3.743
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02195N3484_S003	28650	3.432	10.185	0.925	0.783	0.004	0.004	4.128
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02368N3461_S001	9989	2.239	8.968	0.786	0.524	0.004	0.004	2.312
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02009N3708_S000	10829	1.877	8.757	0.587	0.408	0.001	0.001	1.959
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01615N3749_S000	3576	0.98	6.896	0.276	0.171	0.001	0.001	1.126
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02326N3457_S002	19810	3.254	9.799	0.909	0.736	0.005	0.007	3.513
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02061N3684_S000	11700	2.004	8.906	0.63	0.455	0.001	0.001	2.065
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M824_E02040N3720_S000	6476	1.319	8.049	0.484	0.299	0.001	0.001	1.424
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02342N3454_S005	100586	5.857	11.443	0.927	0.903	0.008	0.01	6.123
PS_manning003/E01517N3917E01678N3772-PS-Str_PYes_Var-M754_E01597N3834_S000	2340	0.684	6.12	0.194	0.121	0.001	0.002	0.763
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02137N3572_S000	10469	2.132	8.936	0.726	0.504	0.001	0.001	2.8
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02244N3659_S000	3457	0.78	6.799	0.259	0.159	0.001	0.001	0.853
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02425N3440_S004	37578	3.541	10.484	0.951	0.823	0.01	0.01	3.761
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02294N3618_S002	33086	3.136	10.327	0.923	0.738	0.005	0.005	3.392
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02436N3479_S005	12001	2.441	9.084	0.734	0.532	0.004	0.004	2.48
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02025N3657_S000	9159	1.63	8.512	0.543	0.359	0.001	0.001	1.743
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02159N3533_S000	4613	0.904	7.301	0.321	0.206	0.001	0.001	0.989
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02451N3450_S004	22360	3.733	9.956	0.942	0.765	0.007	0.007	3.967
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02247N3453_S005	14826	2.801	9.399	0.815	0.608	0.002	0.002	3.442
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01748N3747_S000	3909	0.835	7.002	0.281	0.187	0.001	0.001	0.922
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02195N3484_S005	54412	6.66	10.822	0.92	0.973	0.005	0.007	9.119
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02534N3432_S003	17639	4.121	9.671	0.899	0.791	0.002	0.002	4.36
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02190N3609_S002	21865	3.731	9.848	0.866	0.718	0.002	0.002	3.903
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01748N3747_S000	21170	3.445	9.884	0.927	0.768	0.007	0.007	3.645
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02322N3521_S000	6589	1.295	8.113	0.506	0.317	0.001	0.001	1.468
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02148N3750_S000	2697	0.751	6.348	0.211	0.125	0.001	0.001	0.822
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02317N3557_S000	3112	0.626	6.621	0.241	0.142	0.001	0.001	0.708
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02287N3501_S001	17384	3.051	9.586	0.838	0.685	0.005	0.005	3.551
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02363N3584_S005	14444	2.772	9.344	0.791	0.594	0.005	0.005	2.826
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02243N3633_S004	21005	2.591	9.762	0.827	0.611	0.005	0.005	2.773
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01749N3728_S000	77364	5.691	11.198	0.944	0.903	0.022	0.031	6.191
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M732_E01728N3688_S000	4016	0.863	7.041	0.284	0.191	0.001	0.001	0.926
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02421N3514_S003	9414	1.716	8.733	0.659	0.428	0.002	0.002	1.776
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02027N3669_S000	11944	2.082	9.027	0.697	0.483	0.001	0.001	2.174
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02293N3602_S002	18945	3.376	9.736	0.893	0.721	0.004	0.005	3.595
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02449N3516_S004	7856	1.479	8.42	0.577	0.36	0.002	0.002	1.553
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3560_S002	19688	3.131	9.751	0.872	0.699	0.002	0.002	3.459
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01636N3789_S000	4282	0.845	7.145	0.296	0.202	0.002	0.002	0.923
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02239N3477_S000	5633	1.273	7.784	0.426	0.284	0.001	0.001	1.395
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02217N3548_S003	24539	4.169	10.06	0.953	0.825	0.002	0.002	5.217
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02195N3500_S000	11107	1.819	8.931	0.681	0.456	0.001	0.001	1.915
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M809_E01728N3688_S000	12825	2.279	9.147	0.732	0.543	0.002	0.005	2.33
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01741N3842_S000	12327	1.836	9.017	0.668	0.461	0.001	0.001	1.889
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02350N3576_S001	40663	3.426	10.552	0.941	0.805	0.002	0.004	3.702
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02344N3478_S001	11301	1.936	8.941	0.676	0.451	0.004	0.004	1.999
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02304N3498_S005	40181	4.61	10.493	0.898	0.839	0.005	0.005	4.81
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02386N3481_S002	22808	3.474	9.941	0.911	0.764	0.004	0.004	3.702
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02377N3507_S002	20784	2.621	9.754	0.829	0.626	0.002	0.004	2.704
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02194N3581_S002	38386	3.815	10.483	0.93	0.795	0.005	0.005	4.271
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02190N3609_S003	30770	4.125	10.289	0.956	0.821	0.004	0.004	4.37
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02243N3539_S001	15900	3.297	9.554	0.886	0.709	0.004	0.004	3.99
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02061N3684_S000	7871	1.589	8.408	0.569	0.359	0.001	0.001	1.75
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01735N3756_S000	8001	1.786	8.51	0.621	0.409	0.001	0.001	1.846
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02109N3622_S003	25989	3.541	10.093	0.931	0.762	0.002	0.002	4.123
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02201N3596_S002	37406	4.857	10.497	0.968	0.879	0.004	0.004	5.797
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02057N3668_S000	7937	1.464	8.366	0.541	0.354	0.001	0.001	1.611
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02195N3500_S003	21181	3.776	9.92	0.96	0.775	0.002	0.002	4.193
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02245N3515_S000	7046	1.43	8.235	0.535	0.327	0.001	0.001	1.654
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M732_E01962N3711_S000	4909	0.973	7.513	0.373	0.249	0.001	0.001	1.154
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02178N3622_S000	6871	1.498	8.186	0.523	0.315	0.001	0.001	1.566
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02260N3540_S005	103603	6.368	11.529	0.98	0.9	0.008	0.008	8.75
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02232N3550_S000	4923	0.909	7.478	0.359	0.229	0.001	0.001	0.957
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02347N3503_S005	11703	1.881	8.969	0.671	0.453	0.002	0.004	1.898
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02268N3554_S005	51736	4.856	10.764	0.914	0.918	0.005	0.005	5.798
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02188N3654_S000	3311	0.724	6.782	0.266	0.168	0.001	0.001	0.769
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02364N3550_S000	2213	0.495	6.007	0.183	0.106	0.001	0.001	0.534
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M809_E01794N3768_S000	10681	1.987	8.883	0.675	0.453	0.001	0.001	2.124
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02401N3455_S001	12393	2.791	9.274	0.859	0.626	0.002	0.002	2.87
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02097N3634_S001	48304	4.765	10.771	0.986	0.924	0.005	0.007	5.205
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01674N3762_S000	45701	4.486	10.69	0.961	0.899	0.007	0.025	5.138
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02201N3524_S004	58691	5.885	10.942	0.963	0.93	0.004	0.004	8.69
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01660N3790_S000	42685	4.439	10.569	0.912	0.881	0.011	0.028	4.947
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02361N3475_S005	17288	2.444	9.528	0.795	0.574	0.002	0.004	2.629
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02311N3485_S004	22620	4.396	9.963	0.939	0.777	0.004	0.004	5.571
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01732N3794_S000	26095	3.383	10.138	0.969	0.761	0.024	0.034	3.76
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02194N3513_S000	6887	1.711	8.25	0.556	0.343	0.001	0.001	1.99
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02046N3625_S000	16445	2.83	9.47	0.788	0.614	0.001	0.001	2.896
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02209N3683_S000	2592	0.697	6.277	0.205	0.119	0.001	0.001	0.771
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02451N3450_S002	73699	5.466	11.114	0.911	0.888	0.011	0.011	5.803
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02331N3421_S000	11356	2.155	9.066	0.762	0.521	0.002	0.002	2.278
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02170N3650_S000	10988	2.056	8.977	0.72	0.497	0.002	0.002	2.251
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02417N3454_S005	87535	5.292	11.292	0.916	0.884	0.008	0.008	5.527
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02368N3461_S004	95853	5.964	11.436	0.966	0.914	0.011	0.011	8.832
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02296N3538_S000	6598	1.29	8.155	0.527	0.33	0.001	0.001	1.532
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02545N3421_S002	24012	3.927	10.015	0.931	0.804	0.004	0.005	4.228
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02263N3578_S000	7413	1.67	8.372	0.583	0.371	0.001	0.002	1.979
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02189N3538_S005	152300	7.456	12.076	1.154	0.999	0.008	0.01	9.36
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M707_E01600N3777_S000	2338	0.561	6.075	0.186	0.118	0.001	0.001	0.612
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02210N3611_S002	50167	5.262	10.787	0.965	0.921	0.005	0.007	6.416
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02416N3428_S004	7554	2.076	8.449	0.618	0.442	0.002	0.002	2.115
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02195N3484_S000	7680	1.806	8.476	0.625	0.395	0.001	0.001	2.13
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02050N3785_S000	3050	0.733	6.565	0.232	0.148	0.001	0.001	0.806
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02170N3650_S001	25248	3.345	10.066	0.932	0.794	0.004	0.004	3.603
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02195N3500_S003	34573	4.642	10.416	0.966	0.918	0.004	0.004	5.728
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02351N3465_S003	23156	4.22	9.977	0.929	0.799	0.005	0.005	4.535
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02444N3464_S003	8164	1.74	8.515	0.611	0.385	0.004	0.004	1.747
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02304N3498_S003	127060	6.0	11.71	0.958	0.88	0.01	0.011	6.784
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02321N3496_S003	71276	5.59	11.044	0.878	0.914	0.013	0.013	5.657
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02287N3501_S005	86847	5.661	11.304	0.934	0.906	0.01	0.01	7.659
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02152N3603_S001	38986	4.051	10.5	0.932	0.867	0.004	0.004	4.407
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02159N3533_S003	25529	3.294	10.078	0.933	0.761	0.004	0.004	3.879
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02091N3733_S000	5355	1.144	7.615	0.379	0.236	0.001	0.001	1.219
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02147N3521_S003	31953	4.827	10.351	0.98	0.888	0.002	0.002	5.968
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02200N3695_S000	6074	1.153	7.947	0.465	0.27	0.002	0.002	1.27
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M837_E02348N3529_S000	5251	1.007	7.6	0.38	0.231	0.001	0.001	1.111
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M850_E02164N3695_S000	7510	1.481	8.339	0.557	0.358	0.001	0.001	1.683
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02206N3569_S002	55946	4.544	10.893	0.961	0.894	0.005	0.005	5.597
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02253N3527_S002	17276	3.415	9.685	0.931	0.738	0.002	0.002	4.103
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01755N3814_S005	119023	6.504	11.861	1.19	1.013	0.06	0.082	6.554
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02348N3591_S001	17253	2.58	9.583	0.841	0.623	0.004	0.005	2.631
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02193N3666_S004	24011	3.068	9.988	0.906	0.722	0.004	0.004	3.273
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02263N3578_S001	24556	3.846	10.038	0.932	0.767	0.002	0.002	4.314
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02217N3548_S000	6935	1.501	8.254	0.554	0.345	0.001	0.001	1.633
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01784N3739_S000	5055	1.008	7.542	0.373	0.244	0.001	0.001	1.091
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02033N3761_S000	2616	0.658	6.272	0.202	0.132	0.001	0.001	0.719
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02296N3538_S004	22106	3.108	9.913	0.914	0.703	0.002	0.002	3.613
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02219N3560_S002	41837	5.442	10.622	0.981	0.912	0.007	0.008	6.264
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02349N3441_S001	30686	3.35	10.231	0.904	0.7	0.004	0.004	3.421
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02320N3583_S005	16079	2.59	9.498	0.829	0.594	0.002	0.002	2.649
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02441N3439_S004	85834	6.474	11.305	0.947	0.907	0.011	0.011	9.081
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M837_E02051N3574_S000	8838	1.763	8.599	0.614	0.398	0.001	0.001	2.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02144N3587_S001	105216	7.721	11.513	0.95	0.953	0.007	0.008	9.619
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02201N3524_S004	135518	7.561	11.941	1.132	0.998	0.01	0.01	8.954
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02094N3692_S000	3171	0.777	6.697	0.255	0.153	0.001	0.001	0.851
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M824_E02118N3515_S000	6703	1.487	8.187	0.536	0.326	0.001	0.001	1.552
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02305N3524_S000	8189	2.009	8.592	0.658	0.425	0.002	0.002	2.475
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02305N3524_S001	17442	3.118	9.615	0.859	0.69	0.004	0.004	3.894
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M732_E02018N3773_S000	1656	0.503	5.488	0.145	0.101	0.001	0.001	0.54
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01731N3813_S000	10137	1.855	8.765	0.632	0.431	0.001	0.002	1.903
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02515N3431_S002	65319	4.536	10.964	0.884	0.857	0.008	0.008	4.804
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01760N3738_S000	7953	1.771	8.535	0.64	0.409	0.001	0.001	1.997
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02097N3634_S000	11315	2.051	8.948	0.68	0.486	0.001	0.001	2.225
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02318N3471_S000	6426	1.114	8.047	0.486	0.288	0.002	0.002	1.195
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02168N3560_S001	30883	4.271	10.31	0.973	0.841	0.004	0.004	5.086
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02434N3452_S003	24453	3.69	10.016	0.915	0.78	0.005	0.005	4.031
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02139N3548_S000	6007	1.216	7.932	0.463	0.273	0.001	0.001	1.398
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02317N3557_S000	3640	0.816	6.977	0.294	0.17	0.001	0.001	0.887
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02214N3447_S000	18100	2.6	9.637	0.846	0.601	0.001	0.001	2.649
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02023N3703_S000	4728	1.032	7.357	0.331	0.226	0.001	0.001	1.106
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02301N3474_S001	89211	8.049	11.352	0.954	0.961	0.007	0.007	11.101
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01828N3798_S000	68612	4.54	11.028	0.897	0.889	0.007	0.01	5.011
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02152N3510_S000	6931	1.594	8.285	0.572	0.352	0.001	0.001	1.712
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02321N3496_S004	37511	4.904	10.491	0.96	0.904	0.01	0.011	5.914
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02201N3643_S000	6128	1.288	7.943	0.459	0.278	0.001	0.001	1.477
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02314N3423_S000	4108	0.937	7.25	0.343	0.215	0.001	0.001	0.983
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E01981N3745_S000	2323	0.622	6.089	0.189	0.126	0.001	0.001	0.674
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02367N3571_S004	19416	2.639	9.693	0.834	0.61	0.004	0.004	2.831
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02407N3507_S000	3294	0.711	6.751	0.259	0.15	0.001	0.001	0.771
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02228N3585_S004	43579	4.019	10.615	0.935	0.874	0.004	0.004	4.532
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02188N3566_S003	19330	3.475	9.753	0.89	0.707	0.002	0.002	3.709
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02209N3537_S000	3413	0.748	6.916	0.295	0.175	0.001	0.001	0.87
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02425N3440_S001	59151	4.897	10.879	0.897	0.878	0.007	0.008	5.069
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02351N3465_S002	78665	5.481	11.229	0.957	0.901	0.007	0.007	5.531
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02201N3596_S003	42162	4.58	10.59	0.942	0.902	0.004	0.004	5.055
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01624N3779_S000	7637	1.377	8.261	0.507	0.326	0.002	0.007	1.43
