eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02226N3500_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02226N3500_S003,0.9,2.6176714884355358e-08,0.002,0.002,4.467,22.26,35.0,35002226,85.0,0.002,1.0,2.3559043395919822e-08,1.8674136321195144e-05,466.0,"34.727,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3500_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3500_S004,1.39,2.6176714884355358e-08,0.002,0.002,5.869,22.26,35.0,35002226,85.0,0.002,1.0,3.638563368925395e-08,1.8674136321195144e-05,466.0,"34.727,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02391N3445_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02391N3445_S001,0.58,7.0441088590773965e-09,0.005,0.005,3.648,23.91,34.45,34452391,78.0,0.005,1.0,4.08558313826489e-09,1.8674136321195144e-05,596.0,"34.397,23.712"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01639N3751_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01639N3751_S000,0.66,1.4235750691917714e-07,0.005,0.001,3.158,16.39,37.51,37511639,19.0,0.005,1.0,9.395595456665692e-08,1.8674136321195144e-05,93.0,"37.367,16.122"
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02348N3591_S003,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02348N3591_S003,0.28,1.0242197406106521e-07,0.002,0.002,1.178,23.48,35.91,35902348,40.0,0.002,1.0,2.867815273709826e-08,1.8674136321195144e-05,138.0,"35.717,23.382"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02242N3492_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02242N3492_S002,0.91,6.784949531909851e-09,0.007,0.007,5.305,22.42,34.92,34922242,103.0,0.007,1.0,6.174304074037964e-09,1.8674136321195144e-05,523.0,"34.727,22.392"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02314N3535_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02314N3535_S000,0.16,4.194753453845423e-07,0.001,0.001,0.732,23.14,35.35,35352314,33.0,0.001,1.0,6.711605526152677e-08,1.8674136321195144e-05,217.0,"35.057,23.052"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02173N3683_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02173N3683_S000,0.5,2.615230079964343e-06,0.001,0.001,2.27,21.73,36.83,36832173,47.0,0.001,1.0,1.3076150399821716e-06,1.8674136321195144e-05,205.0,"36.707,21.402"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02320N3583_S001,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02320N3583_S001,0.52,1.698447198931778e-07,0.005,0.005,1.345,23.2,35.83,35832320,84.0,0.005,1.0,8.831925434445247e-08,1.8674136321195144e-05,387.0,"35.717,23.052"
E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02023N3703_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02023N3703_S000,0.1,1.1298559045310567e-05,0.001,0.001,0.455,20.23,37.03,37032023,24.0,0.001,1.0,1.1298559045310567e-06,1.8674136321195144e-05,96.0,"36.707,20.082"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02136N3678_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02136N3678_S004,1.08,3.3092589373913564e-08,0.002,0.001,4.404,21.36,36.78,36782136,77.0,0.002,1.0,3.5739996523826655e-08,1.8674136321195144e-05,264.0,"36.707,21.072"
E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02225N3486_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02225N3486_S000,0.37,4.28166026244428e-07,0.001,0.001,2.97,22.25,34.86,34862225,71.0,0.001,1.0,1.5842142971043836e-07,1.8674136321195144e-05,466.0,"34.727,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02482N3417_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02482N3417_S003,0.46,1.31528057339458e-08,0.005,0.005,1.917,24.82,34.17,34172482,45.0,0.005,1.0,6.0502906376150685e-09,1.8674136321195144e-05,265.0,"34.067,24.702"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02483N3431_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02483N3431_S005,0.42,2.7945847196542552e-08,0.005,0.005,1.905,24.83,34.31,34312483,58.0,0.005,1.0,1.1737255822547871e-08,1.8674136321195144e-05,265.0,"34.067,24.702"
