id	count	max	logsum	mean	sd	dzmin	dzmax
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02190N3609_S005	28926	4.499	10.23	0.958	0.814	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02279N3514_S002	37111	4.237	10.42	0.903	0.857	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02287N3526_S000	5315	0.984	7.624	0.385	0.242	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02202N3553_S000	5036	0.933	7.513	0.364	0.222	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01715N3697_S000	38945	4.494	10.511	0.943	0.892	0.013	0.022
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01779N3815_S000	3773	0.758	6.955	0.278	0.18	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02268N3554_S001	65397	5.813	10.969	0.888	0.928	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02304N3498_S002	23849	4.315	10.01	0.933	0.81	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02313N3510_S000	5976	1.109	7.835	0.423	0.262	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02330N3507_S002	74354	6.131	11.167	0.951	0.907	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02409N3467_S003	27793	4.223	10.191	0.959	0.82	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02210N3510_S005	18767	3.548	9.771	0.934	0.733	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02451N3450_S001	47116	4.553	10.633	0.88	0.855	0.011	0.011
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02140N3655_S001	18144	2.377	9.578	0.796	0.589	0.002	0.002
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02344N3564_S002	15485	2.612	9.461	0.83	0.596	0.001	0.001
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M809_E01671N3657_S000	45732	4.14	10.704	0.974	0.898	0.013	0.018
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02434N3452_S005	8130	1.628	8.57	0.649	0.387	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02226N3538_S003	42976	4.505	10.645	0.977	0.867	0.005	0.007
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01622N3816_S000	12510	2.09	9.075	0.698	0.468	0.007	0.014
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3503_S001	46437	5.599	10.695	0.951	0.946	0.005	0.005
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02200N3695_S000	9183	1.814	8.715	0.664	0.43	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02401N3455_S003	15819	2.726	9.447	0.801	0.623	0.007	0.007
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01750N3871_S000	2950	0.931	6.588	0.246	0.155	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01689N3734_S003	258649	6.929	12.779	1.372	1.024	0.033	0.037
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02109N3687_S003	75764	4.928	11.312	1.079	0.908	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02121N3611_S000	3904	0.969	7.188	0.339	0.204	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02375N3448_S003	97492	5.529	11.453	0.966	0.909	0.008	0.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02128N3626_S005	53928	4.204	10.841	0.947	0.864	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02365N3499_S003	15952	2.452	9.356	0.725	0.57	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02243N3539_S004	55004	5.998	10.88	0.965	0.921	0.005	0.007
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M732_E02026N3730_S000	1860	0.467	5.638	0.15	0.095	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02266N3671_S000	3330	0.721	6.732	0.252	0.148	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02147N3521_S000	10656	2.194	8.901	0.689	0.498	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02113N3596_S005	128207	5.577	11.914	1.165	1.026	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02232N3550_S003	26762	3.414	10.145	0.951	0.802	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02326N3457_S002	13863	2.673	9.29	0.781	0.589	0.004	0.004
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02306N3593_S000	2752	0.562	6.394	0.217	0.126	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02263N3611_S000	3151	0.855	6.673	0.251	0.147	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02104N3649_S001	142692	6.052	12.038	1.185	1.018	0.005	0.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02245N3515_S003	188832	8.709	12.31	1.175	0.994	0.013	0.014
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02164N3503_S005	21196	3.85	9.896	0.937	0.765	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02304N3564_S000	4006	0.858	7.149	0.317	0.196	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02425N3440_S004	63678	4.551	10.962	0.905	0.855	0.008	0.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02235N3464_S000	17422	2.564	9.596	0.844	0.607	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01701N3725_S000	19430	3.467	9.818	0.945	0.755	0.018	0.024
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02433N3536_S005	10108	1.825	8.823	0.671	0.44	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02097N3634_S002	19978	3.028	9.845	0.944	0.718	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02225N3486_S002	41202	5.753	10.544	0.921	0.902	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02233N3624_S005	23911	3.256	9.989	0.911	0.705	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02321N3496_S003	189148	7.178	12.292	1.152	0.995	0.011	0.013
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02090N3766_S000	4883	0.996	7.418	0.341	0.223	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02191N3680_S004	18143	2.796	9.598	0.812	0.602	0.002	0.002
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02037N3706_S000	7369	1.514	8.198	0.493	0.316	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02358N3562_S003	12497	2.228	9.177	0.774	0.54	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02236N3526_S002	90012	5.602	11.354	0.948	0.889	0.008	0.008
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M707_E01794N3768_S000	2192	0.499	6.05	0.193	0.112	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3527_S001	21677	4.441	9.918	0.936	0.761	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02393N3468_S002	18656	3.681	9.681	0.858	0.723	0.005	0.005
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01695N3801_S001	231461	7.962	12.542	1.209	1.003	0.047	0.056
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02368N3461_S005	74665	5.857	11.125	0.908	0.901	0.01	0.01
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02164N3590_S000	8045	1.791	8.417	0.562	0.386	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02218N3525_S004	33301	5.675	10.406	0.992	0.919	0.007	0.008
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M754_E01806N3778_S000	3658	0.816	7.087	0.327	0.198	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02094N3692_S003	22101	2.954	9.794	0.811	0.627	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02142N3694_S001	39621	4.115	10.536	0.951	0.814	0.002	0.004
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02456N3506_S001	9927	1.604	8.73	0.623	0.407	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02333N3444_S001	55225	3.949	10.898	0.979	0.838	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02144N3668_S004	32042	3.787	10.304	0.931	0.795	0.004	0.005
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01725N3727_S000	4711	1.057	7.379	0.34	0.224	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02245N3515_S005	138314	6.283	11.884	1.048	0.948	0.01	0.01
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M707_E01794N3768_S000	2192	0.499	6.05	0.193	0.112	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02260N3491_S004	34055	4.943	10.416	0.98	0.911	0.007	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02253N3527_S002	73887	5.13	11.13	0.923	0.883	0.008	0.008
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01708N3793_S004	140494	6.93	11.951	1.104	0.999	0.048	0.063
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02314N3423_S000	8847	1.687	8.561	0.591	0.401	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02210N3510_S002	32504	3.901	10.351	0.963	0.836	0.005	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02333N3444_S000	9107	1.808	8.725	0.676	0.427	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02467N3425_S001	9778	1.924	8.814	0.688	0.448	0.002	0.004
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01707N3812_S000	22763	3.196	9.93	0.902	0.674	0.008	0.011
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M754_E02073N3766_S000	1831	0.409	5.62	0.15	0.091	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01623N3797_S000	4857	1.016	7.415	0.342	0.233	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02408N3442_S002	141828	8.001	11.876	1.014	0.957	0.013	0.013
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02174N3531_S003	29574	4.551	10.269	0.975	0.879	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02268N3554_S005	31513	3.66	10.321	0.963	0.833	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02342N3454_S003	11712	1.819	9.003	0.694	0.458	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02212N3482_S001	42369	3.858	10.63	0.976	0.824	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02313N3510_S000	8661	1.781	8.647	0.657	0.437	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01637N3770_S000	4575	0.958	7.28	0.317	0.21	0.001	0.002
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M774_E02226N3707_S000	1466	0.443	5.157	0.118	0.067	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02359N3451_S001	36220	4.131	10.41	0.916	0.801	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02496N3454_S004	6279	1.33	8.036	0.492	0.304	0.002	0.002
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02417N3542_S001	14849	2.649	9.405	0.818	0.593	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01723N3765_S000	4754	1.092	7.385	0.339	0.237	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02218N3671_S000	1991	0.392	5.785	0.163	0.093	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02294N3487_S005	35466	5.864	10.444	0.968	0.944	0.008	0.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02086N3704_S000	2481	0.694	6.221	0.202	0.13	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02164N3503_S002	30371	4.055	10.255	0.936	0.794	0.004	0.004
PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Var-M809_E01620N3835_S000	10027	2.196	8.806	0.666	0.487	0.001	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02384N3458_S005	34179	4.462	10.357	0.921	0.849	0.005	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02318N3471_S003	14288	2.881	9.397	0.843	0.636	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02243N3584_S000	6911	1.533	8.224	0.54	0.333	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02236N3526_S003	61901	4.29	10.993	0.961	0.88	0.011	0.011
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02229N3514_S001	20480	4.567	9.855	0.93	0.807	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02164N3503_S002	28311	3.869	10.207	0.957	0.786	0.002	0.004
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02318N3569_S000	4153	0.838	7.22	0.329	0.199	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02467N3448_S002	87800	5.39	11.3	0.92	0.889	0.008	0.008
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M680_E01699N3697_S000	1999	0.429	5.847	0.173	0.1	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02226N3500_S003	21990	3.93	9.961	0.963	0.816	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02206N3569_S003	37633	4.128	10.542	1.006	0.878	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02301N3474_S000	8226	1.549	8.468	0.579	0.378	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01727N3701_S000	2034	0.445	5.905	0.18	0.103	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02184N3552_S003	44519	4.295	10.644	0.942	0.88	0.008	0.008
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02119N3739_S000	2783	0.647	6.372	0.21	0.129	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01692N3696_S000	9993	1.916	8.805	0.667	0.446	0.002	0.004
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M732_E02015N3756_S000	1678	0.454	5.505	0.146	0.091	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01710N3774_S003	131784	6.619	11.879	1.095	1.003	0.05	0.063
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02482N3444_S005	106283	6.399	11.528	0.955	0.908	0.011	0.011
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M809_E01729N3669_S000	13026	2.064	9.154	0.725	0.522	0.005	0.007
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02367N3571_S002	17799	2.71	9.629	0.854	0.625	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02057N3668_S000	8197	1.74	8.444	0.567	0.393	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02242N3492_S005	30443	3.978	10.225	0.906	0.761	0.004	0.005
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02174N3531_S002	24938	3.848	10.059	0.937	0.809	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02257N3592_S005	20214	3.585	9.865	0.952	0.709	0.002	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01718N3822_S000	6470	1.305	8.06	0.489	0.301	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02183N3593_S002	39527	4.347	10.521	0.938	0.886	0.005	0.005
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M850_E02072N3658_S000	8902	1.647	8.599	0.609	0.408	0.001	0.002
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01690N3715_S005	275990	7.43	12.902	1.453	1.088	0.03	0.036
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02152N3645_S000	6073	1.167	7.907	0.447	0.274	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02402N3548_S002	26557	3.24	10.088	0.905	0.747	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02142N3694_S000	6913	1.376	8.215	0.534	0.329	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01693N3677_S000	3021	0.658	6.579	0.238	0.144	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02359N3451_S001	16836	2.818	9.536	0.823	0.646	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02497N3409_S004	10442	1.828	8.858	0.673	0.443	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02225N3486_S001	27121	4.471	10.184	0.976	0.869	0.004	0.004
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01636N3789_S000	26223	3.279	10.093	0.922	0.754	0.011	0.019
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02159N3618_S004	72456	5.059	11.08	0.896	0.913	0.004	0.005
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01742N3823_S000	4143	0.957	7.251	0.34	0.202	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02408N3442_S001	96762	5.41	11.44	0.961	0.904	0.008	0.008
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02117N3770_S000	2642	0.554	6.312	0.208	0.125	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02110N3553_S000	11547	2.548	9.081	0.761	0.583	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02245N3515_S000	3347	0.679	6.778	0.262	0.153	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01649N3780_S000	4588	0.94	7.281	0.316	0.213	0.001	0.002
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M824_E02035N3615_S000	7577	1.426	8.314	0.539	0.338	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02321N3496_S001	38590	4.341	10.46	0.904	0.85	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02188N3566_S002	43173	3.683	10.629	0.957	0.836	0.008	0.01
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02267N3478_S004	22408	3.526	9.928	0.914	0.759	0.004	0.004
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01633N3827_S000	5937	1.297	7.909	0.458	0.302	0.01	0.013
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02373N3537_S000	2823	0.556	6.443	0.222	0.129	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02201N3524_S003	99968	6.493	11.47	0.958	0.901	0.008	0.008
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01700N3744_S000	20776	3.525	9.883	0.943	0.742	0.01	0.013
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01752N3852_S000	24863	3.616	10.074	0.954	0.754	0.01	0.013
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01804N3797_S003	263742	7.558	12.81	1.387	1.05	0.024	0.028
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02304N3498_S004	114333	6.072	11.614	0.968	0.892	0.01	0.01
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02180N3508_S003	17665	3.293	9.7	0.924	0.689	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02483N3431_S000	5480	1.123	7.679	0.394	0.248	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01677N3724_S000	14787	2.518	9.319	0.754	0.548	0.008	0.01
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02090N3619_S003	16839	3.08	9.569	0.85	0.61	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02426N3465_S002	11504	2.591	9.129	0.801	0.574	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02144N3668_S001	43706	3.765	10.636	0.952	0.824	0.002	0.002
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02099N3777_S000	2196	0.53	5.984	0.18	0.114	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02253N3579_S000	6122	1.303	7.967	0.471	0.282	0.001	0.001
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01721N3784_S001	251598	7.049	12.669	1.263	0.989	0.034	0.042
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02175N3668_S002	20977	3.298	9.856	0.909	0.704	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02228N3585_S003	23100	3.091	9.94	0.898	0.715	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02526N3441_S004	35650	4.55	10.353	0.88	0.871	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02335N3468_S005	91674	6.165	11.367	0.943	0.928	0.008	0.008
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02206N3471_S000	7129	1.886	8.34	0.587	0.37	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02230N3451_S000	7297	1.852	8.392	0.604	0.391	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02309N3460_S001	43447	4.454	10.56	0.888	0.863	0.004	0.004
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Hom-M774_E02099N3777_S000	3376	0.764	6.755	0.254	0.167	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02441N3439_S003	62909	5.313	10.992	0.944	0.883	0.005	0.005
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02095N3592_S000	5729	1.241	7.814	0.432	0.275	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02534N3432_S005	11162	2.11	8.954	0.693	0.489	0.005	0.005
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02156N3574_S002	25717	3.939	10.041	0.893	0.798	0.002	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02218N3525_S003	48365	5.064	10.776	0.99	0.904	0.005	0.007
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02024N3715_S000	4628	1.002	7.327	0.329	0.224	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02253N3481_S002	38797	3.811	10.525	0.96	0.804	0.002	0.002
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M850_E02050N3638_S000	16273	2.409	9.411	0.751	0.537	0.001	0.001
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M837_E02072N3616_S000	7753	1.589	8.426	0.589	0.362	0.001	0.001
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02422N3500_S000	3406	0.732	6.771	0.256	0.156	0.001	0.001
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02140N3655_S001	21247	2.766	9.799	0.848	0.658	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02178N3622_S002	22744	3.431	9.905	0.881	0.704	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02212N3482_S003	54905	5.868	10.822	0.913	0.936	0.005	0.007
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01699N3763_S000	12253	2.089	9.074	0.712	0.491	0.005	0.007
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02287N3526_S005	31715	4.283	10.28	0.918	0.798	0.004	0.004
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02318N3471_S002	18936	2.648	9.62	0.795	0.604	0.002	0.002
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02204N3672_S001	23355	3.1	9.978	0.923	0.734	0.004	0.004
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02236N3646_S000	4144	0.94	7.147	0.306	0.185	0.001	0.001
