id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01658N3666_S000	11622	4.388	9.031	0.719	0.598	0.002	0.007	4.857
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02202N3553_S005	15098	4.924	9.508	0.892	0.726	0.002	0.002	5.753
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02085N3646_S005	15036	5.647	9.581	0.963	0.824	0.002	0.004	6.831
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02148N3497_S000	10050	3.741	8.866	0.705	0.588	0.001	0.001	4.471
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01741N3680_S000	18144	4.445	9.741	0.936	0.703	0.011	0.014	5.553
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02148N3497_S000	3162	2.269	7.221	0.432	0.388	0.001	0.001	2.467
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02105N3701_S000	3332	2.263	7.218	0.409	0.37	0.001	0.001	2.414
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02090N3766_S000	1485	0.509	5.503	0.165	0.131	0.001	0.001	0.531
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02043N3735_S000	589	0.345	4.325	0.127	0.073	0.001	0.001	0.389
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02201N3524_S004	35283	7.909	10.683	1.236	1.113	0.007	0.008	8.724
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02121N3611_S003	17071	5.752	9.829	1.087	0.925	0.002	0.004	6.845
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02311N3485_S003	24560	5.882	10.009	0.905	0.75	0.004	0.004	7.265
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02156N3574_S005	18379	6.006	9.98	1.175	0.988	0.004	0.005	6.777
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02296N3512_S000	3925	3.236	7.538	0.478	0.47	0.001	0.001	4.144
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02209N3537_S002	39717	6.104	10.944	1.426	0.868	0.01	0.01	6.902
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01628N3741_S000	1780	1.302	6.208	0.279	0.219	-0.001	0.001	1.444
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02467N3425_S004	32075	5.0	10.329	0.954	0.722	0.008	0.008	5.678
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02180N3508_S000	2555	2.038	6.983	0.422	0.368	0.001	0.001	2.296
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01649N3780_S000	5829	2.06	7.726	0.389	0.312	0.001	0.004	2.283
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02209N3537_S004	27594	7.146	10.459	1.263	1.157	0.007	0.007	8.333
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02461N3461_S002	10460	1.744	8.943	0.731	0.467	0.004	0.004	1.95
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02272N3440_S005	19927	6.06	9.957	1.059	0.837	0.004	0.004	7.347
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M732_E02015N3756_S000	466	0.293	3.814	0.095	0.056	0.001	0.001	0.317
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02253N3527_S001	31415	7.343	10.55	1.215	1.1	0.007	0.007	8.283
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02031N3692_S000	1811	1.296	6.359	0.318	0.262	0.001	0.001	1.415
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02228N3585_S004	15943	5.327	9.611	0.936	0.746	0.002	0.002	6.487
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02284N3476_S005	40752	8.324	10.948	1.395	1.148	0.01	0.01	9.644
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02237N3564_S003	17282	6.268	9.803	1.047	0.885	0.002	0.002	7.202
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02421N3514_S002	4913	1.284	7.412	0.337	0.264	0.002	0.002	1.386
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02133N3599_S002	16440	5.98	9.779	1.074	0.937	0.002	0.002	6.921
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02152N3603_S000	4172	2.464	7.601	0.479	0.421	0.001	0.001	2.737
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02321N3496_S002	16491	4.726	9.577	0.875	0.634	0.004	0.004	5.621
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02101N3513_S000	2662	1.698	6.85	0.354	0.305	0.001	0.001	1.804
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02223N3573_S004	25168	8.556	10.496	1.437	1.276	0.007	0.008	9.326
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02088N3719_S000	659	0.51	4.558	0.143	0.097	0.001	0.001	0.542
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02296N3512_S001	39636	8.357	10.883	1.344	1.092	0.008	0.008	9.383
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02247N3606_S000	3373	2.047	7.256	0.42	0.371	0.001	0.001	2.739
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02253N3481_S000	797	0.548	4.935	0.173	0.109	0.001	0.001	0.633
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02441N3439_S003	33711	9.618	10.718	1.339	1.277	0.007	0.008	11.075
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02267N3478_S004	19516	6.778	9.989	1.117	0.905	0.002	0.002	7.765
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02014N3634_S000	3233	1.988	7.018	0.345	0.317	0.001	0.001	2.316
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02229N3514_S004	22007	6.706	10.085	1.089	0.884	0.004	0.005	7.315
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02260N3540_S003	17376	6.267	9.828	1.067	0.881	0.002	0.002	7.338
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02253N3481_S001	33171	7.424	10.543	1.142	1.021	0.007	0.007	8.267
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M754_E01976N3719_S000	2078	1.754	6.635	0.366	0.306	0.001	0.001	1.86
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E02032N3632_S000	1285	1.11	5.824	0.262	0.198	0.001	0.001	1.274
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02344N3564_S001	12553	2.466	9.216	0.801	0.52	0.001	0.001	2.51
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02245N3574_S004	19185	6.986	10.044	1.2	1.036	0.004	0.004	7.813
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02483N3431_S004	21870	3.216	9.789	0.815	0.642	0.005	0.007	3.426
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M732_E02053N3710_S000	566	0.44	4.248	0.122	0.082	0.001	0.001	0.462
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01786N3883_S000	3245	2.282	7.216	0.419	0.366	0.001	0.001	2.435
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02218N3623_S000	6328	2.925	8.064	0.502	0.49	0.001	0.001	3.572
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02168N3560_S004	18595	6.16	9.934	1.109	0.924	0.004	0.005	6.897
PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Var-M792_E02127N3724_S000	1181	0.717	5.394	0.185	0.134	0.001	0.001	0.85
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02230N3611_S000	1166	0.62	5.343	0.178	0.129	0.001	0.001	0.682
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01589N3767_S000	818	0.553	4.841	0.154	0.106	-0.001	-0.001	0.627
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M707_E01718N3659_S000	724	0.608	4.744	0.157	0.107	0.001	0.001	0.685
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01689N3734_S000	33559	8.062	10.625	1.226	1.095	0.001	0.013	8.989
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02246N3619_S000	1238	0.543	5.366	0.172	0.131	0.001	0.001	0.583
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02284N3476_S003	37557	7.768	10.746	1.236	0.982	0.01	0.011	8.884
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02314N3423_S000	5415	1.729	7.634	0.382	0.277	0.001	0.001	1.857
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02168N3560_S004	20182	7.723	10.223	1.364	1.207	0.002	0.002	8.794
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01782N3777_S000	3629	2.503	7.386	0.444	0.407	0.001	0.001	2.692
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02515N3431_S003	12941	1.985	9.198	0.763	0.505	0.008	0.008	2.24
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02174N3531_S002	17713	6.067	9.887	1.11	0.944	0.004	0.004	6.94
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02287N3526_S002	26074	6.876	10.29	1.129	0.973	0.005	0.007	7.892
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02159N3618_S000	6487	2.646	8.062	0.489	0.457	0.001	0.001	2.878
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02349N3553_S000	1249	0.798	5.656	0.228	0.16	0.001	0.001	0.937
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02313N3510_S004	35908	6.1	10.597	1.114	0.828	0.01	0.01	6.757
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02384N3458_S004	9615	1.658	8.82	0.704	0.427	0.004	0.004	1.811
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02287N3526_S000	1416	0.698	5.608	0.192	0.145	0.001	0.001	0.824
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02206N3569_S002	48556	10.104	11.322	1.701	1.557	0.01	0.011	12.081
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02358N3562_S001	4940	1.21	7.436	0.343	0.224	0.001	0.001	1.228
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02242N3492_S000	6392	2.954	8.163	0.549	0.539	0.001	0.001	3.648
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02226N3659_S002	4127	1.855	7.244	0.339	0.308	0.001	0.001	1.88
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01720N3803_S000	891	0.623	5.134	0.189	0.123	0.001	0.001	0.731
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01650N3761_S000	13656	5.238	9.306	0.805	0.665	0.008	0.016	5.933
PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Hom-M707_E01564N3784_S000	504	0.314	4.004	0.107	0.069	-0.001	0.001	0.369
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02243N3584_S000	2423	1.475	6.578	0.296	0.254	0.001	0.001	1.781
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01737N3880_S000	5560	1.983	7.642	0.375	0.337	0.001	0.001	2.132
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Hom-M792_E02093N3745_S000	1859	0.779	5.952	0.206	0.157	0.001	0.001	0.941
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02175N3577_S001	28252	8.498	10.611	1.436	1.322	0.008	0.01	9.534
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02202N3553_S002	23504	7.549	10.369	1.355	1.21	0.005	0.005	8.377
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02321N3496_S002	43446	8.922	11.141	1.587	1.082	0.011	0.013	9.895
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02109N3622_S003	13005	4.827	9.292	0.834	0.728	0.002	0.002	5.708
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02344N3564_S004	13712	2.168	9.284	0.785	0.534	0.001	0.001	2.306
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02240N3443_S000	1999	1.561	6.468	0.322	0.276	0.001	0.001	1.711
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01705N3831_S005	23347	3.687	9.889	0.844	0.65	0.037	0.045	4.657
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02471N3437_S005	12720	1.943	9.177	0.76	0.523	0.002	0.002	2.152
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02117N3755_S000	854	0.354	4.783	0.139	0.093	0.001	0.001	0.375
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02389N3541_S003	25504	3.267	10.003	0.867	0.688	0.001	0.002	3.357
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01628N3741_S000	1642	1.085	6.072	0.263	0.2	-0.001	0.001	1.227
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02333N3573_S001	10730	1.822	9.007	0.76	0.468	0.001	0.002	1.915
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01760N3738_S000	1368	1.134	5.918	0.271	0.2	0.001	0.001	1.274
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02399N3561_S003	3273	0.96	6.858	0.29	0.238	0.005	0.007	1.053
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02118N3568_S004	19797	6.903	10.141	1.281	1.091	0.004	0.004	8.165
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02415N3556_S003	7685	1.496	8.365	0.559	0.333	0.002	0.002	1.588
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02166N3518_S000	2024	1.737	6.674	0.391	0.309	0.001	0.001	1.993
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02117N3755_S000	1483	0.502	5.531	0.169	0.133	0.001	0.001	0.523
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02451N3450_S003	16895	2.284	9.472	0.769	0.573	0.008	0.008	2.452
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02497N3409_S004	11804	1.887	9.085	0.747	0.501	0.002	0.002	2.129
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02270N3527_S004	10892	4.532	9.004	0.747	0.649	0.002	0.002	6.304
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Var-M732_E02057N3724_S000	638	0.528	4.496	0.139	0.097	0.001	0.001	0.562
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02253N3481_S004	29780	7.024	10.389	1.091	0.968	0.005	0.007	8.168
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02193N3666_S002	6198	1.626	7.882	0.427	0.304	0.002	0.002	1.848
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01750N3709_S000	31405	6.249	10.501	1.157	0.951	0.018	0.022	6.867
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02344N3478_S003	27794	2.848	10.105	0.88	0.675	0.005	0.005	3.058
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02291N3588_S000	757	0.424	4.711	0.145	0.093	0.001	0.001	0.526
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02175N3668_S005	12674	3.722	9.136	0.732	0.571	0.002	0.002	5.261
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01629N3721_S000	2179	1.768	6.666	0.36	0.299	0.002	0.004	1.942
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01734N3775_S000	1909	1.183	6.216	0.262	0.214	0.001	0.001	1.303
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02304N3498_S003	14307	2.242	9.305	0.768	0.54	0.002	0.004	2.399
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02282N3451_S000	1743	1.337	6.361	0.331	0.26	0.001	0.001	1.451
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02086N3789_S000	663	0.347	4.428	0.125	0.083	0.001	0.001	0.397
PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Var-M732_E01575N3795_S000	633	0.409	4.442	0.133	0.084	-0.001	0.001	0.447
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02386N3481_S001	8335	1.492	8.548	0.618	0.366	0.002	0.004	1.602
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02112N3663_S001	12715	4.32	9.191	0.772	0.607	0.001	0.002	5.389
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02320N3583_S000	802	0.45	4.82	0.153	0.099	0.001	0.001	0.497
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02120N3675_S000	2682	1.724	6.811	0.338	0.285	0.001	0.001	1.975
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02495N3492_S000	4478	0.94	7.269	0.32	0.207	0.002	0.002	1.004
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02116N3637_S003	16491	5.101	9.691	0.981	0.816	0.005	0.005	5.995
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M809_E01851N3818_S000	12778	3.891	9.147	0.734	0.616	0.001	0.001	4.382
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02253N3481_S002	28751	7.03	10.394	1.136	0.971	0.005	0.007	8.711
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02226N3707_S000	448	0.216	3.724	0.09	0.051	0.001	0.001	0.244
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02498N3438_S001	10104	1.995	8.861	0.698	0.42	0.005	0.005	2.123
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02171N3544_S000	2413	1.6	6.836	0.385	0.324	0.001	0.001	1.95
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01732N3794_S000	21221	5.327	9.949	0.986	0.757	0.01	0.018	5.87
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02368N3461_S005	25252	8.396	10.431	1.342	1.171	0.007	0.007	9.018
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01800N3854_S000	687	0.551	4.652	0.151	0.098	0.001	0.001	0.722
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3503_S005	28369	5.917	10.231	0.979	0.824	0.007	0.007	7.187
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01679N3849_S000	6630	1.699	7.945	0.425	0.298	0.007	0.008	1.889
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02399N3561_S005	6246	1.314	7.93	0.445	0.272	0.005	0.005	1.355
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02421N3514_S000	2371	0.754	6.288	0.227	0.174	0.001	0.001	0.793
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02212N3482_S000	3923	2.557	7.577	0.497	0.447	0.001	0.001	2.921
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02290N3438_S000	11294	3.117	9.034	0.742	0.462	0.002	0.002	3.32
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02331N3532_S000	2711	2.405	6.964	0.39	0.366	0.001	0.001	2.602
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02129N3665_S001	12006	4.519	9.1	0.746	0.594	0.002	0.002	5.595
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M850_E01752N3690_S000	30012	7.944	10.439	1.139	1.018	0.002	0.014	8.789
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02388N3399_S000	7712	1.359	8.392	0.572	0.344	0.001	0.001	1.459
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02085N3646_S000	5472	2.922	7.818	0.454	0.453	0.001	0.001	3.169
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02409N3467_S003	35788	5.664	10.577	1.096	0.785	0.01	0.01	6.769
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02092N3679_S000	2279	1.093	6.51	0.294	0.234	0.001	0.001	1.262
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02225N3486_S003	22352	7.425	10.223	1.231	1.053	0.004	0.004	8.969
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02097N3634_S000	5134	2.745	7.743	0.449	0.453	0.001	0.001	2.885
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02236N3526_S005	18647	6.392	9.9	1.069	0.874	0.004	0.004	7.324
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02157N3736_S000	654	0.304	4.387	0.121	0.077	0.001	0.001	0.317
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02129N3665_S005	19158	6.076	9.968	1.114	0.967	0.004	0.004	6.79
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02320N3583_S000	1334	0.687	5.755	0.236	0.156	0.001	0.001	0.772
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02274N3465_S004	26898	2.611	10.038	0.851	0.665	0.004	0.004	3.317
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02256N3567_S000	3478	2.166	7.359	0.451	0.419	0.001	0.001	2.567
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02104N3649_S002	33233	9.596	10.871	1.583	1.592	0.005	0.007	11.69
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02367N3571_S004	7251	1.529	8.323	0.568	0.33	0.004	0.004	1.593
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01749N3728_S000	5762	2.384	7.769	0.411	0.372	0.004	0.005	2.583
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02067N3699_S000	2538	1.117	6.579	0.283	0.221	0.001	0.001	1.266
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02235N3576_S000	2376	1.547	6.617	0.314	0.279	0.001	0.001	1.825
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02340N3518_S000	4806	3.574	7.787	0.501	0.5	0.002	0.002	4.652
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02223N3573_S001	19581	7.848	10.134	1.286	1.107	0.004	0.004	8.664
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M850_E02067N3642_S000	3892	2.991	7.499	0.464	0.425	0.001	0.001	3.748
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01650N3761_S000	16528	5.87	9.592	0.886	0.725	0.016	0.025	6.505
PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01574N3813_S000	799	0.353	4.69	0.135	0.086	0.001	0.001	0.363
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01650N3761_S000	9088	3.835	8.618	0.608	0.516	0.005	0.01	4.619
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02293N3602_S002	8721	2.074	8.59	0.616	0.368	0.007	0.007	2.13
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M837_E02037N3706_S000	3414	1.607	7.055	0.339	0.273	0.001	0.001	1.788
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02425N3440_S005	11597	1.806	9.065	0.746	0.495	0.002	0.002	2.043
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02164N3590_S002	29897	8.37	10.674	1.445	1.363	0.005	0.007	10.028
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02206N3569_S001	19865	6.886	10.079	1.2	1.005	0.004	0.005	7.654
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02121N3611_S000	4585	3.087	7.758	0.51	0.488	0.001	0.001	3.827
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02293N3602_S000	1180	0.514	5.321	0.172	0.121	0.001	0.001	0.562
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01599N3796_S000	2018	1.154	6.405	0.299	0.232	-0.004	0.001	1.34
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01755N3814_S005	31205	5.946	10.445	1.102	0.874	0.036	0.039	7.237
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02426N3465_S004	17456	2.194	9.493	0.76	0.587	0.004	0.004	2.405
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M850_E02071N3714_S000	3674	1.981	7.201	0.365	0.316	0.001	0.001	2.211
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01766N3824_S000	1242	1.083	5.735	0.248	0.187	0.001	0.001	1.17
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01766N3824_S002	29163	5.511	10.335	1.056	0.849	0.04	0.045	6.578
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01789N3844_S000	11098	3.293	8.895	0.657	0.508	0.004	0.005	3.656
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01796N3749_S000	28377	5.614	10.321	1.07	0.886	0.013	0.014	6.073
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02003N3766_S000	557	0.322	4.202	0.118	0.074	0.001	0.001	0.357
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01826N3836_S000	6014	2.848	7.932	0.463	0.444	0.001	0.001	3.111
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01695N3801_S000	14856	4.219	9.341	0.767	0.605	0.01	0.011	4.643
