,Train_size,RP,Site,True,Pred,Bias,Pred_low,Pred_high,Sigma
256,1658,10000000.0,1,7.433682631739302,7.3494020684205,-0.08428056331880196,9.490296434950064,5.251817078508441,1.059619839110406
257,1658,100000000.0,1,9.204977452232926,8.8714483417464,-0.333529110486527,11.372071404346123,6.355833165280462,1.2540595597664153
258,1658,1000000000.0,1,9.433373685032144,9.838200536060615,0.4048268510284707,13.219891381483325,6.640020917123822,1.6449676160898759
259,1658,1000.0,2,0.0,0.0,0.0,0.028217006860574788,0.0,0.007054251715143697
260,1658,10000.0,2,0.7350225362935461,0.8257206166348974,0.0906980803413513,1.234799363159877,0.407128658552251,0.2069176761519065
261,1658,100000.0,2,2.2770984305471704,2.565977186433033,0.28887875588586276,3.064636770310723,2.0935694636317104,0.24276682666975313
262,1658,1000000.0,2,4.117844824408092,4.327624953232197,0.20978012882410546,4.898317789532296,3.746555620457381,0.2879405422687288
263,1658,10000000.0,2,5.421263629077283,5.6170509230514325,0.19578729397414918,6.684057662188245,4.586656834179534,0.5243502070021777
264,1658,100000000.0,2,6.6891201351536544,6.7633725533227285,0.07425241816907402,8.748506189315524,5.549872748306952,0.799658360252143
265,1658,1000000000.0,2,7.022159145917837,7.326944908246708,0.304785762328871,9.558060466025598,5.788970044742259,0.9422726053208348
266,1658,1000.0,3,0.0,0.0,0.0,0.00991473671939124,0.0,0.00247868417984781
267,1658,10000.0,3,0.0,0.0,0.0,0.03846622994149115,0.0,0.009616557485372787
268,1658,100000.0,3,0.8895605648252498,1.0651035515588168,0.17554298673356694,1.5868348264513152,0.5547506756347431,0.25802103770414303
269,1658,1000000.0,3,2.6678405640613527,3.2453380956840814,0.5774975316227287,3.8265101229619467,2.674482731576464,0.28800684784637065
270,1658,10000000.0,3,4.362668852919924,4.390610678115221,0.0279418251952972,5.500404870953325,3.4735475881829734,0.5067143206925879
271,1658,100000000.0,3,6.160423136706249,5.752867669839399,-0.4075554668668495,7.2334987673463225,4.58598674149335,0.661878006463243
272,1658,1000000000.0,3,6.37644754044327,6.146354613099134,-0.23009292734413656,7.9472550633242465,4.978564842140958,0.742172555295822
273,1658,1000.0,4,0.0,0.0,0.0,0.047131454451685706,0.0,0.011782863612921426
274,1658,10000.0,4,1.1373701959312041,1.2807239895581577,0.14335379362695355,1.8222421955938743,0.7775935591740609,0.26116215910495333
275,1658,100000.0,4,2.974338182902808,3.2379472848580884,0.2636091019552804,3.809649084064101,2.7259381222043446,0.27092774046493906
276,1658,1000000.0,4,4.582247778434207,5.386081632245252,0.803833853811045,5.907379695826845,4.854598515307288,0.26319529512988926
277,1658,10000000.0,4,6.349771234316684,6.1719282279702306,-0.17784300634645334,7.3460413676198,5.146628683218168,0.549853171100408
278,1658,100000000.0,4,7.722310942983323,7.21354867645292,-0.508762266530403,9.048699080154487,5.943183393193718,0.7763789217401922
279,1658,1000000000.0,4,8.993180763905627,8.067315093339253,-0.9258656705663739,10.39848067613065,6.409280199819797,0.9973001190777131
280,1658,1000.0,5,0.6755648752224959,0.7364912215867523,0.06092634636425642,1.3132732004521677,0.1634123319780271,0.2874652171185351
281,1658,10000.0,5,3.060441298481421,3.2486445372835093,0.18820323880208845,3.8321570837481027,2.6619983502384676,0.29253968337740877
282,1658,100000.0,5,4.940173073431346,5.321059097131671,0.38088602370032465,5.940957797727713,4.759466197380659,0.29537290008676353
283,1658,1000000.0,5,6.714517771123502,7.726882632885534,1.0123648617620322,8.40859681316604,7.055722682215778,0.3382185327375655
